,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,61.77,72.41,77.99,81.91,72.61,60.47,,,,,
low,56.46,44.62,43.51,28.55,45.45,35.17,,,,,
change,0.0319,-0.1613,0.5826,-0.27390000000000003,-0.0677,-0.27890000000000004,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,246.0,205.0,226.0,238.0,Balance Sheet
Short Term Investments,,,,,,,0.0,,,,Balance Sheet
Cash and Short Term Invs,,,,,,,246.0,205.0,226.0,238.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,235.0,252.0,253.0,254.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-21.0,-21.0,-19.0,-19.0,Balance Sheet
"Total Receivables, Net",,,,,,,214.0,231.0,234.0,236.0,Balance Sheet
Total Inventory,,,,,,,316.0,324.0,332.0,341.0,Balance Sheet
Prepaid Expenses,,,,,,,26.0,31.0,32.0,29.0,Balance Sheet
Total Current Assets,,,,,,,802.0,792.0,823.0,843.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,407.0,414.0,425.0,433.0,Balance Sheet
"Goodwill, Gross",,,,,,,642.0,645.0,638.0,633.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,-8.0,-8.0,-8.0,-8.0,Balance Sheet
"Goodwill, Net",,,,,,,633.0,637.0,630.0,625.0,Balance Sheet
Intangibles - Gross,,,,,,,635.0,640.0,627.0,618.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-392.0,-407.0,-419.0,-431.0,Balance Sheet
Intangibles - Net,,,,,,,243.0,233.0,208.0,187.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,48.0,61.0,61.0,61.0,Balance Sheet
Restricted Cash - LT,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Other Long Term Assets,,,,,,,19.0,21.0,25.0,24.0,Balance Sheet
Total Assets,,,,,,,2154.0,2161.0,2174.0,2175.0,Balance Sheet
Payable/Accrued,,,,,,,116.0,116.0,124.0,119.0,Balance Sheet
Accrued Expenses,,,,,,,76.0,66.0,71.0,71.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,,446.0,447.0,Balance Sheet
Income Taxes Payable,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Other Current Liabilities,,,,,,,8.0,66.0,60.0,59.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,9.0,67.0,61.0,60.0,Balance Sheet
Total Current Liabilities,,,,,,,201.0,249.0,701.0,697.0,Balance Sheet
Long Term Debt,,,,,,,885.0,887.0,443.0,444.0,Balance Sheet
Capital Lease Obligations,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Total Long Term Debt,,,,,,,886.0,888.0,444.0,444.0,Balance Sheet
Total Debt,,,,,,,886.0,888.0,890.0,891.0,Balance Sheet
Deferred Income Tax,,,,,,,3.0,13.0,12.0,12.0,Balance Sheet
"Other Liabilities, Total",,,,,,,269.0,199.0,191.0,189.0,Balance Sheet
Total Liabilities,,,,,,,1359.0,1349.0,1348.0,1343.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1435.0,1442.0,1453.0,1458.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,46.0,65.0,64.0,62.0,Balance Sheet
Treasury Stock - Common,,,,,,,-678.0,-683.0,-683.0,-683.0,Balance Sheet
"Other Equity, Total",,,,,,,-8.0,-12.0,-7.0,-4.0,Balance Sheet
Total Equity,,,,,,,795.0,812.0,827.0,832.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2154.0,2161.0,2174.0,2175.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,52.0,52.0,52.0,52.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,7.0,7.0,7.0,7.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,302075.0,290762.0,310451.0,295280.0,Income Statement
"Cost of Revenue, Total",,,,,,,83535.0,79097.0,85758.0,80872.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,155192.0,153839.0,155525.0,149895.0,Income Statement
Labor & Related Expense,,,,,,,5486.0,6442.0,5171.0,4110.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,160678.0,160281.0,160696.0,154005.0,Income Statement
Research & Development,,,,,,,25233.0,23358.0,25913.0,23666.0,Income Statement
Depreciation/Amortization,,,,,,,14079.0,13032.0,12637.0,12157.0,Income Statement
Purchased R&D Written-Off,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,47031.0,3060.0,-7624.0,2811.0,Income Statement
Unusual Expense (Income),,,,,,,47031.0,3060.0,-7624.0,2811.0,Income Statement
Total Operating Expense,,,,,,,330556.0,278828.0,277380.0,273511.0,Income Statement
