,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,63.29,68.63,50.58,48.18,65.25,78.62,,,,,
low,55.98,39.57,37.11,20.0,42.72,53.32,,,,,
change,0.013200000000000002,-0.3078,0.1317,-0.0632,0.242,0.31079999999999997,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,179.0,215.0,208.0,206.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,664.0,794.0,879.0,839.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-4.0,-3.0,-3.0,-3.0,Balance Sheet
"Total Receivables, Net",,,,,,,660.0,791.0,876.0,836.0,Balance Sheet
Invent. - Finished Goods,,,,,,,341.0,386.0,424.0,427.0,Balance Sheet
Invent. - Raw Materials,,,,,,,154.0,193.0,184.0,182.0,Balance Sheet
Inventories - Other,,,,,,,51.0,54.0,56.0,55.0,Balance Sheet
Total Inventory,,,,,,,546.0,633.0,664.0,664.0,Balance Sheet
Prepaid Expenses,,,,,,,113.0,139.0,123.0,114.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,111.0,,,,Balance Sheet
Total Current Assets,,,,,,,1609.0,1778.0,1871.0,1820.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1267.0,1291.0,1273.0,1270.0,Balance Sheet
"Goodwill, Net",,,,,,,140.0,141.0,136.0,129.0,Balance Sheet
Intangibles - Gross,,,,,,,98.0,100.0,98.0,95.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-28.0,-30.0,-31.0,-32.0,Balance Sheet
Intangibles - Net,,,,,,,70.0,70.0,67.0,63.0,Balance Sheet
Long Term Investments,,,,,,,14.0,16.0,18.0,20.0,Balance Sheet
Other Long Term Assets,,,,,,,158.0,165.0,146.0,178.0,Balance Sheet
Total Assets,,,,,,,3315.0,3524.0,3568.0,3525.0,Balance Sheet
Payable/Accrued,,,,,,,620.0,737.0,738.0,707.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,226.0,253.0,291.0,347.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,373.0,373.0,22.0,7.0,Balance Sheet
Income Taxes Payable,,,,,,,37.0,44.0,49.0,44.0,Balance Sheet
Discontinued Operations,,,,,,,71.0,,,,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,108.0,44.0,49.0,44.0,Balance Sheet
Total Current Liabilities,,,,,,,1327.0,1407.0,1100.0,1105.0,Balance Sheet
Total Long Term Debt,,,,,,,714.0,711.0,1097.0,1089.0,Balance Sheet
Total Debt,,,,,,,1313.0,1337.0,1410.0,1443.0,Balance Sheet
Deferred Income Tax,,,,,,,73.0,73.0,73.0,65.0,Balance Sheet
Minority Interest,,,,,,,154.0,148.0,148.0,134.0,Balance Sheet
"Other Liabilities, Total",,,,,,,253.0,267.0,255.0,234.0,Balance Sheet
Total Liabilities,,,,,,,2521.0,2606.0,2673.0,2627.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,,0.0,0.0,,Balance Sheet
Common Stock,,,,,,,57.0,57.0,56.0,56.0,Balance Sheet
Additional Paid-In Capital,,,,,,,11.0,4.0,0.0,1.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1049.0,1135.0,1210.0,1284.0,Balance Sheet
Treasury Stock - Common,,,,,,,-4.0,-4.0,-3.0,-4.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-296.0,-252.0,-346.0,-429.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-23.0,-22.0,-22.0,-10.0,Balance Sheet
"Other Equity, Total",,,,,,,-319.0,-274.0,-368.0,-439.0,Balance Sheet
Total Equity,,,,,,,794.0,918.0,895.0,898.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,3315.0,3524.0,3568.0,3525.0,Balance Sheet
