,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,18.3,21.65,23.5,28.61,43.6,30.81,,,,,
low,16.1,14.82,12.96,10.0,25.62,18.86,,,,,
change,0.0144,-0.1401,0.5396,0.18309999999999998,0.0526,-0.2006,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,74.0,131.0,95.0,108.0,Balance Sheet
"Total Receivables, Net",,,,,,,889.0,941.0,922.0,909.0,Balance Sheet
Prepaid Expenses,,,,,,,56.0,41.0,43.0,19.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,120.0,138.0,162.0,181.0,Balance Sheet
Total Current Assets,,,,,,,1139.0,1251.0,1221.0,1217.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2040.0,2056.0,2092.0,2087.0,Balance Sheet
"Goodwill, Net",,,,,,,3449.0,3465.0,3476.0,3479.0,Balance Sheet
Intangibles - Gross,,,,,,,536.0,538.0,544.0,544.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-161.0,-169.0,-177.0,-186.0,Balance Sheet
Intangibles - Net,,,,,,,375.0,369.0,366.0,358.0,Balance Sheet
Other Long Term Assets,,,,,,,357.0,395.0,396.0,413.0,Balance Sheet
Total Assets,,,,,,,7360.0,7536.0,7552.0,7555.0,Balance Sheet
Accounts Payable,,,,,,,234.0,238.0,231.0,207.0,Balance Sheet
Accrued Expenses,,,,,,,894.0,868.0,916.0,910.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,42.0,35.0,31.0,33.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,18.0,25.0,44.0,43.0,Balance Sheet
Income Taxes Payable,,,,,,,1.0,3.0,12.0,1.0,Balance Sheet
Other Current Liabilities,,,,,,,84.0,21.0,7.0,1.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,85.0,24.0,19.0,2.0,Balance Sheet
Total Current Liabilities,,,,,,,1273.0,1189.0,1242.0,1197.0,Balance Sheet
Long Term Debt,,,,,,,3540.0,3722.0,3708.0,3735.0,Balance Sheet
Capital Lease Obligations,,,,,,,17.0,16.0,16.0,16.0,Balance Sheet
Total Long Term Debt,,,,,,,3556.0,3738.0,3724.0,3750.0,Balance Sheet
Total Debt,,,,,,,3616.0,3798.0,3799.0,3827.0,Balance Sheet
Deferred Income Tax,,,,,,,143.0,156.0,158.0,162.0,Balance Sheet
Minority Interest,,,,,,,255.0,270.0,274.0,262.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1023.0,1044.0,1082.0,1078.0,Balance Sheet
Total Liabilities,,,,,,,6250.0,6398.0,6480.0,6449.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,504.0,490.0,442.0,445.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,593.0,596.0,566.0,570.0,Balance Sheet
"Other Equity, Total",,,,,,,12.0,52.0,64.0,91.0,Balance Sheet
Total Equity,,,,,,,1110.0,1138.0,1071.0,1106.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,7360.0,7536.0,7552.0,7555.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,135.0,132.0,126.0,127.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1560.0,1600.0,1585.0,1568.0,Income Statement
"Cost of Revenue, Total",,,,,,,1403.0,1407.0,1391.0,1394.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,35.0,31.0,30.0,31.0,Income Statement
Labor & Related Expense,,,,,,,3.0,7.0,7.0,8.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,38.0,38.0,37.0,39.0,Income Statement
Depreciation/Amortization,,,,,,,52.0,51.0,51.0,51.0,Income Statement
Unusual Expense (Income),,,,,,,-2.0,,,,Income Statement
"Other Operat Expse, Total",,,,,,,-10.0,0.0,-15.0,-8.0,Income Statement
Total Operating Expense,,,,,,,1480.0,1496.0,1464.0,1476.0,Income Statement
Total Operating Income,,,,,,,80.0,104.0,121.0,91.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-34.0,-36.0,-41.0,-45.0,Income Statement
"Inter Income, Non-Operating",,,,,,,1.0,0.0,0.0,0.0,Income Statement
"Invest Income, Non-Operat",,,,,,,11.0,5.0,6.0,8.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,12.0,5.0,6.0,8.0,Income Statement
Income Before Tax,,,,,,,58.0,74.0,86.0,54.0,Income Statement
Income Tax - Total,,,,,,,-9.0,18.0,20.0,16.0,Income Statement
Income After Tax,,,,,,,66.0,56.0,66.0,38.0,Income Statement
Minority Interest,,,,,,,-16.0,-7.0,-11.0,-11.0,Income Statement
Net Inc Before Extra Items,,,,,,,50.0,49.0,55.0,27.0,Income Statement
Total Net Income,,,,,,,50.0,49.0,55.0,27.0,Income Statement
Total Adjust to Net Income,,,,,,,-2.0,-2.0,-2.0,-1.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,48.0,47.0,53.0,26.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,48.0,47.0,53.0,26.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,130.0,126.0,125.0,122.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.37,0.38,0.43,0.21,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.37,0.38,0.43,0.21,Income Statement
Diluted Weighted Average Shares,,,,,,,130.0,126.0,125.0,122.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.37,0.38,0.43,0.21,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.37,0.38,0.43,0.21,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.13,0.13,0.0,0.13,Income Statement
Gross Divid - Common Stock,,,,,,,17.0,17.0,16.0,16.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,34.0,36.0,41.0,45.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,44.0,44.0,43.0,44.0,Income Statement
Total Special Items,,,,,,,-2.0,,,,Income Statement
Normalzd Income Before Tax,,,,,,,56.0,74.0,86.0,54.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,-1.0,,,,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,-9.0,18.0,20.0,16.0,Income Statement
Normalized Income After Tax,,,,,,,65.0,56.0,66.0,38.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,47.0,47.0,53.0,26.0,Income Statement
Basic Normalized EPS,,,,,,,0.36,0.38,0.43,0.21,Income Statement
Diluted Normalized EPS,,,,,,,0.36,0.38,0.43,0.21,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,500.0,56.0,122.0,160.0,Cash Flow
Depreciation/Depletion,,,,,,,203.0,51.0,102.0,154.0,Cash Flow
Deferred Taxes,,,,,,,5.0,0.0,-2.0,-7.0,Cash Flow
Unusual Items,,,,,,,-2.0,0.0,-1.0,-2.0,Cash Flow
Equity in Net Earnings/Loss,,,,,,,-44.0,-5.0,-12.0,-20.0,Cash Flow
Other Non-Cash Items,,,,,,,70.0,17.0,30.0,47.0,Cash Flow
Non-Cash Items,,,,,,,24.0,12.0,17.0,25.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,181.0,1.0,16.0,25.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,132.0,54.0,74.0,143.0,Cash Flow
Accounts Receivable,,,,,,,23.0,-52.0,-32.0,-20.0,Cash Flow
Other Assets,,,,,,,-10.0,1.0,-1.0,13.0,Cash Flow
Accounts Payable,,,,,,,53.0,16.0,5.0,-22.0,Cash Flow
Accrued Expenses,,,,,,,-73.0,-31.0,20.0,16.0,Cash Flow
Changes in Working Capital,,,,,,,-330.0,-113.0,-61.0,-60.0,Cash Flow
Total Cash from Operations,,,,,,,401.0,6.0,178.0,272.0,Cash Flow
Capital Expenditures,,,,,,,-181.0,-47.0,-93.0,-135.0,Cash Flow
Acquisition of Business,,,,,,,-82.0,-5.0,-19.0,-22.0,Cash Flow
Sale of Fixed Assets,,,,,,,27.0,0.0,5.0,5.0,Cash Flow
Purchase of Investments,,,,,,,-21.0,-3.0,-7.0,-17.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-76.0,-8.0,-21.0,-34.0,Cash Flow
Total Cash from Investing,,,,,,,-257.0,-55.0,-114.0,-169.0,Cash Flow
Financing Cash Flow Items,,,,,,,-713.0,-5.0,-12.0,-34.0,Cash Flow
