,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,31.05,39.31,56.9,73.22,113.98,113.39,,,,,
low,27.2,26.09,29.88,31.51,68.01,58.52,,,,,
change,-0.0767,0.12050000000000001,0.7827,0.2233,0.5536,-0.1902,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,364.0,303.0,300.0,379.0,Balance Sheet
Short Term Investments,,,,,,,7.0,9.0,9.0,7.0,Balance Sheet
Cash and Short Term Invs,,,,,,,370.0,313.0,309.0,386.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,363.0,367.0,406.0,383.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-4.0,-5.0,-5.0,-5.0,Balance Sheet
"Total Receivables, Net",,,,,,,358.0,362.0,401.0,378.0,Balance Sheet
Invent. - Finished Goods,,,,,,,158.0,183.0,180.0,186.0,Balance Sheet
Invent. - Work In Progress,,,,,,,82.0,80.0,91.0,80.0,Balance Sheet
Invent. - Raw Materials,,,,,,,109.0,108.0,101.0,109.0,Balance Sheet
Total Inventory,,,,,,,349.0,370.0,371.0,375.0,Balance Sheet
Prepaid Expenses,,,,,,,107.0,105.0,126.0,131.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,3.0,3.0,8.0,7.0,Balance Sheet
Total Current Assets,,,,,,,1188.0,1152.0,1215.0,1277.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,52.0,51.0,47.0,48.0,Balance Sheet
Accumulated Depreciation,,,,,,,-3.0,-3.0,-3.0,-3.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,632.0,638.0,716.0,743.0,Balance Sheet
"Goodwill, Net",,,,,,,150.0,148.0,146.0,141.0,Balance Sheet
Intangibles - Gross,,,,,,,251.0,260.0,260.0,260.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-157.0,-170.0,-174.0,-178.0,Balance Sheet
Intangibles - Net,,,,,,,95.0,90.0,86.0,82.0,Balance Sheet
Other Long Term Assets,,,,,,,109.0,115.0,102.0,102.0,Balance Sheet
Total Assets,,,,,,,2194.0,2165.0,2285.0,2363.0,Balance Sheet
Accounts Payable,,,,,,,221.0,211.0,219.0,197.0,Balance Sheet
Accrued Expenses,,,,,,,185.0,167.0,205.0,220.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,18.0,28.0,26.0,35.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,17.0,11.0,9.0,9.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,30.0,46.0,40.0,50.0,Balance Sheet
Total Current Liabilities,,,,,,,471.0,463.0,500.0,512.0,Balance Sheet
Long Term Debt,,,,,,,266.0,193.0,230.0,251.0,Balance Sheet
Capital Lease Obligations,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Long Term Debt,,,,,,,266.0,193.0,230.0,251.0,Balance Sheet
Total Debt,,,,,,,301.0,232.0,265.0,296.0,Balance Sheet
Deferred Income Tax,,,,,,,32.0,32.0,32.0,30.0,Balance Sheet
Minority Interest,,,,,,,65.0,63.0,64.0,67.0,Balance Sheet
"Other Liabilities, Total",,,,,,,123.0,117.0,106.0,107.0,Balance Sheet
Total Liabilities,,,,,,,957.0,868.0,932.0,967.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,36.0,36.0,36.0,37.0,Balance Sheet
Additional Paid-In Capital,,,,,,,472.0,470.0,478.0,485.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1117.0,1190.0,1270.0,1356.0,Balance Sheet
Treasury Stock - Common,,,,,,,-337.0,-337.0,-337.0,-337.0,Balance Sheet
