,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,38.4,46.8,38.12,28.8,26.32,32.85,,,,,
low,38.24,26.84,21.24,6.4,12.2,18.32,,,,,
change,0.0042,-0.1192,-0.1585,-0.5582,0.5219,0.5534,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,3.0,3.0,16.0,11.0,Balance Sheet
"Total Receivables, Net",,,,,,,10.0,12.0,70.0,84.0,Balance Sheet
Prepaid Expenses,,,,,,,1.0,1.0,2.0,1.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,,,7.0,23.0,Balance Sheet
Total Current Assets,,,,,,,14.0,16.0,94.0,118.0,Balance Sheet
Machinery/Equipment,,,,,,,,,2319.0,2515.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,,,3.0,3.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,,,2322.0,2519.0,Balance Sheet
Accumulated Depreciation,,,,,,,,,-154.0,-186.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1.0,1.0,2168.0,2333.0,Balance Sheet
Intangibles - Gross,,,,,,,353.0,353.0,,,Balance Sheet
Accum. Intangible Amort.,,,,,,,-160.0,-163.0,,,Balance Sheet
Intangibles - Net,,,,,,,194.0,190.0,,,Balance Sheet
Deferred Charges,,,,,,,,,4.0,6.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,52.0,52.0,,,Balance Sheet
Other Long Term Assets,,,,,,,1.0,1.0,35.0,30.0,Balance Sheet
Total Assets,,,,,,,262.0,259.0,2302.0,2486.0,Balance Sheet
Payable/Accrued,,,,,,,3.0,6.0,15.0,15.0,Balance Sheet
Accrued Expenses,,,,,,,0.0,0.0,,1.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,243.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,0.0,0.0,,3.0,Balance Sheet
Total Current Liabilities,,,,,,,4.0,7.0,259.0,19.0,Balance Sheet
Total Long Term Debt,,,,,,,40.0,38.0,255.0,667.0,Balance Sheet
Total Debt,,,,,,,40.0,38.0,498.0,667.0,Balance Sheet
Deferred Income Tax,,,,,,,,,3.0,5.0,Balance Sheet
Minority Interest,,,,,,,84.0,83.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,4.0,9.0,4.0,1.0,Balance Sheet
Total Liabilities,,,,,,,131.0,136.0,521.0,692.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,,,1665.0,1573.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,,,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,121.0,121.0,117.0,222.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,10.0,2.0,0.0,0.0,Balance Sheet
Total Equity,,,,,,,131.0,123.0,1781.0,1795.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,262.0,259.0,2302.0,2486.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,12.0,12.0,13.0,13.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 3,,,,,,,39.0,39.0,71.0,71.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,51.0,51.0,84.0,84.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsy. Shrs-Comm. Iss. 3,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,20129.0,66363.0,87804.0,115497.0,Income Statement
"Cost of Revenue, Total",,,,,,,950.0,3854.0,6950.0,7215.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,5489.0,2861.0,3697.0,5781.0,Income Statement
Labor & Related Expense,,,,,,,0.0,1870.0,2349.0,4000.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,5489.0,4731.0,6046.0,9781.0,Income Statement
Depreciation,,,,,,,,15385.0,19912.0,32005.0,Income Statement
Amortiz of Intangibles,,,,,,,4151.0,,,,Income Statement
Depreciation/Amortization,,,,,,,4151.0,15385.0,19912.0,32005.0,Income Statement
Unusual Expense (Income),,,,,,,,1200.0,2000.0,15087.0,Income Statement
Total Operating Expense,,,,,,,10590.0,25170.0,34908.0,64088.0,Income Statement
Total Operating Income,,,,,,,9539.0,41193.0,52896.0,51409.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-472.0,-1168.0,-1942.0,-14986.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,,-1115.0,20010.0,34613.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,1219.0,0.0,3306.0,536.0,Income Statement
"Other, Net",,,,,,,1219.0,0.0,3306.0,536.0,Income Statement
Income Before Tax,,,,,,,10286.0,38910.0,74270.0,71572.0,Income Statement
Income Tax - Total,,,,,,,1035.0,388.0,2257.0,2561.0,Income Statement
Income After Tax,,,,,,,9251.0,38522.0,72013.0,69011.0,Income Statement
Minority Interest,,,,,,,-4138.0,,,,Income Statement
Net Inc Before Extra Items,,,,,,,5113.0,38522.0,72013.0,69011.0,Income Statement
Total Net Income,,,,,,,5113.0,38522.0,72013.0,69011.0,Income Statement
Total Adjust to Net Income,,,,,,,-255.0,-38522.0,-65853.0,-60156.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,4858.0,0.0,6160.0,8855.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,4858.0,0.0,6160.0,8855.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,11652.0,12522.0,12522.0,12703.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.42,0.0,0.49,0.7,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.42,0.0,0.49,0.7,Income Statement
Diluted Weighted Average Shares,,,,,,,11652.0,83841.0,83841.0,12703.0,Income Statement
