,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,86.85,87.15,64.33,56.94,68.87,82.83,,,,,
low,77.16,37.79,40.67,25.54,40.18,47.89,,,,,
change,-0.09609999999999999,-0.4596,0.3447,-0.249,0.5479999999999999,0.2072,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-04-03 00:00:00,2022-07-03 00:00:00,2022-10-02 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,644.0,560.0,528.0,547.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,418.0,381.0,431.0,440.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-6.0,-5.0,-6.0,-3.0,Balance Sheet
"Total Receivables, Net",,,,,,,412.0,376.0,426.0,437.0,Balance Sheet
Invent. - Finished Goods,,,,,,,190.0,221.0,215.0,202.0,Balance Sheet
Invent. - Work In Progress,,,,,,,44.0,47.0,42.0,37.0,Balance Sheet
Invent. - Raw Materials,,,,,,,157.0,174.0,181.0,154.0,Balance Sheet
Inventories - Other,,,,,,,-46.0,-46.0,-43.0,-41.0,Balance Sheet
Total Inventory,,,,,,,345.0,396.0,394.0,351.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,,0.0,0.0,0.0,Balance Sheet
Other Current Assets,,,,,,,66.0,62.0,61.0,49.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,66.0,62.0,61.0,49.0,Balance Sheet
Total Current Assets,,,,,,,1467.0,1394.0,1409.0,1385.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,83.0,84.0,,76.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1.0,-1.0,,-1.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,432.0,423.0,414.0,408.0,Balance Sheet
"Goodwill, Net",,,,,,,1152.0,859.0,861.0,849.0,Balance Sheet
Intangibles - Net,,,,,,,302.0,267.0,256.0,244.0,Balance Sheet
Other Long Term Assets,,,,,,,32.0,27.0,52.0,46.0,Balance Sheet
Total Assets,,,,,,,3418.0,3003.0,3026.0,2960.0,Balance Sheet
Accounts Payable,,,,,,,384.0,360.0,349.0,298.0,Balance Sheet
Accrued Expenses,,,,,,,334.0,224.0,241.0,248.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,,0.0,0.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,719.0,584.0,590.0,546.0,Balance Sheet
