,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,35.9,37.7,38.26,36.85,36.84,39.17,,,,,
low,33.41,24.67,25.47,20.01,25.13,29.46,,,,,
change,-0.0242,-0.2213,0.3862,-0.3005,0.2873,0.028300000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,1881.0,1948.0,607.0,684.0,Balance Sheet
FHLB Stock,,,,,,,103.0,79.0,78.0,95.0,Balance Sheet
Securities Held,,,,,,,326.0,301.0,478.0,463.0,Balance Sheet
Securities for Sale,,,,,,,1946.0,1910.0,2151.0,2051.0,Balance Sheet
Total Invest. Securities,,,,,,,2273.0,2211.0,2629.0,2514.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,2375.0,2290.0,2707.0,2609.0,Balance Sheet
Total Gross Loans,,,,,,,17025.0,17775.0,18900.0,19385.0,Balance Sheet
Loan Loss Allowances,,,,,,,-171.0,-171.0,-171.0,-173.0,Balance Sheet
Unearned Income,,,,,,,-53.0,-69.0,-81.0,-93.0,Balance Sheet
Net Loans,,,,,,,14592.0,15095.0,15565.0,16114.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,253.0,247.0,244.0,269.0,Balance Sheet
"Goodwill, Net",,,,,,,303.0,303.0,303.0,303.0,Balance Sheet
Intangibles - Net,,,,,,,6.0,6.0,6.0,6.0,Balance Sheet
Interest Receivable,,,,,,,52.0,51.0,56.0,64.0,Balance Sheet
Other Real Estate Owned,,,,,,,6.0,10.0,10.0,7.0,Balance Sheet
Other Assets,,,,,,,504.0,611.0,660.0,717.0,Balance Sheet
"Other Assets, Total",,,,,,,562.0,671.0,726.0,788.0,Balance Sheet
Total Assets,,,,,,,19973.0,20560.0,20159.0,20772.0,Balance Sheet
Accrued Expenses,,,,,,,182.0,219.0,238.0,290.0,Balance Sheet
Interest Bearing Deposits,,,,,,,8933.0,9242.0,9223.0,9265.0,Balance Sheet
Other Deposits,,,,,,,6969.0,7149.0,6742.0,6765.0,Balance Sheet
Total Deposits,,,,,,,15902.0,16391.0,15966.0,16030.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,1720.0,1720.0,1700.0,2125.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,3.0,,4.0,3.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,18.0,39.0,30.0,50.0,Balance Sheet
Total Liabilities,,,,,,,17824.0,18369.0,17939.0,18498.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,300.0,300.0,300.0,300.0,Balance Sheet
Common Stock,,,,,,,136.0,136.0,136.0,136.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1681.0,1684.0,1685.0,1687.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1560.0,1590.0,1635.0,1689.0,Balance Sheet
Treasury Stock - Common,,,,,,,-1590.0,-1590.0,-1590.0,-1590.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,31.0,-12.0,-66.0,112.0,Balance Sheet
"Other Equity, Total",,,,,,,30.0,84.0,120.0,-59.0,Balance Sheet
Total Equity,,,,,,,2149.0,2192.0,2220.0,2274.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,19973.0,20560.0,20159.0,20772.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,65.0,65.0,65.0,65.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,71.0,71.0,71.0,71.0,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
