,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,25.44,27.67,25.82,31.89,32.43,34.54,,,,,
low,22.77,17.06,19.01,13.2,21.42,23.32,,,,,
change,-0.0191,-0.015500000000000002,0.0478,0.3257,-0.07,-0.0353,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,69.0,36.0,47.0,54.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,206.0,218.0,261.0,252.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
"Total Receivables, Net",,,,,,,205.0,217.0,260.0,251.0,Balance Sheet
Total Inventory,,,,,,,49.0,50.0,54.0,55.0,Balance Sheet
Prepaid Expenses,,,,,,,29.0,29.0,28.0,28.0,Balance Sheet
Total Current Assets,,,,,,,353.0,331.0,390.0,389.0,Balance Sheet
Buildings,,,,,,,39.0,39.0,39.0,40.0,Balance Sheet
Machinery/Equipment,,,,,,,3366.0,3431.0,3474.0,3509.0,Balance Sheet
Construction in Progress,,,,,,,207.0,262.0,308.0,384.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,63.0,60.0,64.0,62.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,3674.0,3793.0,3886.0,3994.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1482.0,-1551.0,-1551.0,-1593.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2193.0,2243.0,2335.0,2401.0,Balance Sheet
"Goodwill, Net",,,,,,,396.0,396.0,396.0,396.0,Balance Sheet
Intangibles - Net,,,,,,,109.0,106.0,102.0,99.0,Balance Sheet
Other Long Term Assets,,,,,,,217.0,212.0,237.0,240.0,Balance Sheet
Total Assets,,,,,,,3267.0,3287.0,3460.0,3525.0,Balance Sheet
Accounts Payable,,,,,,,174.0,187.0,195.0,186.0,Balance Sheet
Accrued Expenses,,,,,,,90.0,82.0,94.0,95.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,47.0,48.0,38.0,37.0,Balance Sheet
Total Current Liabilities,,,,,,,313.0,318.0,328.0,319.0,Balance Sheet
Total Long Term Debt,,,,,,,1299.0,1273.0,1359.0,1369.0,Balance Sheet
Total Debt,,,,,,,1299.0,1274.0,1359.0,1370.0,Balance Sheet
Deferred Income Tax,,,,,,,217.0,227.0,242.0,253.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,21.0,21.0,20.0,20.0,Balance Sheet
Other LT Liabilities,,,,,,,95.0,94.0,99.0,98.0,Balance Sheet
"Other Liabilities, Total",,,,,,,116.0,115.0,119.0,118.0,Balance Sheet
Total Liabilities,,,,,,,1945.0,1933.0,2048.0,2060.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1074.0,1035.0,1037.0,1039.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,309.0,380.0,435.0,486.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-62.0,-62.0,-62.0,-61.0,Balance Sheet
"Other Equity, Total",,,,,,,-62.0,-62.0,-62.0,-61.0,Balance Sheet
Total Equity,,,,,,,1322.0,1354.0,1411.0,1466.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,3267.0,3287.0,3460.0,3525.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,74.0,74.0,74.0,74.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,482.0,486.0,510.0,517.0,Income Statement
"Cost of Revenue, Total",,,,,,,220.0,227.0,240.0,243.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,76.0,69.0,77.0,82.0,Income Statement
Depreciation/Amortization,,,,,,,84.0,82.0,81.0,83.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,-15.0,0.0,0.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,-15.0,0.0,0.0,0.0,Income Statement
"Other Operat Expse, Total",,,,,,,37.0,38.0,41.0,36.0,Income Statement
Total Operating Expense,,,,,,,402.0,416.0,439.0,444.0,Income Statement
Total Operating Income,,,,,,,80.0,70.0,71.0,73.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-15.0,-11.0,-9.0,-12.0,Income Statement
"Inter Income, Non-Operating",,,,,,,0.0,0.0,0.0,0.0,Income Statement
"Invest Income, Non-Operat",,,,,,,-9.0,1.0,3.0,0.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,-9.0,1.0,3.0,0.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,4.0,5.0,5.0,5.0,Income Statement
"Other, Net",,,,,,,4.0,5.0,5.0,5.0,Income Statement
Income Before Tax,,,,,,,61.0,65.0,69.0,65.0,Income Statement
Income Tax - Total,,,,,,,16.0,15.0,15.0,15.0,Income Statement
Income After Tax,,,,,,,44.0,50.0,54.0,50.0,Income Statement
Net Inc Before Extra Items,,,,,,,44.0,50.0,54.0,50.0,Income Statement
Discontinued Operations,,,,,,,0.0,,1.0,1.0,Income Statement
Tax on Extraordinary Items,,,,,,,0.0,,,,Income Statement
Total Extraordinary Items,,,,,,,0.0,,1.0,1.0,Income Statement
