,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,30.49,93.23,184.78,399.0,590.0,519.54,,,,,
low,24.62,25.16,70.66,93.81,238.01,135.15,,,,,
change,0.0099,1.7979,0.6168,1.7580000000000002,0.5345000000000001,-0.7131000000000001,,,,,
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,748.0,474.0,456.0,651.0,Balance Sheet
Short Term Investments,,,,,,,1055.0,1352.0,1372.0,1144.0,Balance Sheet
Cash and Short Term Invs,,,,,,,1803.0,1826.0,1829.0,1796.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,188.0,200.0,169.0,218.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-5.0,-5.0,-4.0,-5.0,Balance Sheet
"Total Receivables, Net",,,,,,,183.0,195.0,165.0,213.0,Balance Sheet
Prepaid Expenses,,,,,,,19.0,33.0,36.0,28.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,50.0,64.0,67.0,72.0,Balance Sheet
Total Current Assets,,,,,,,2055.0,2117.0,2096.0,2109.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,104.0,104.0,108.0,108.0,Balance Sheet
"Goodwill, Net",,,,,,,58.0,58.0,58.0,58.0,Balance Sheet
Intangibles - Gross,,,,,,,53.0,53.0,53.0,53.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-30.0,-33.0,-35.0,-37.0,Balance Sheet
Intangibles - Net,,,,,,,23.0,21.0,18.0,16.0,Balance Sheet
Other Long Term Assets,,,,,,,110.0,147.0,152.0,159.0,Balance Sheet
Total Assets,,,,,,,2352.0,2450.0,2435.0,2452.0,Balance Sheet
Accounts Payable,,,,,,,5.0,5.0,6.0,7.0,Balance Sheet
Accrued Expenses,,,,,,,143.0,165.0,140.0,162.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,279.0,352.0,352.0,351.0,Balance Sheet
Total Current Liabilities,,,,,,,432.0,527.0,504.0,525.0,Balance Sheet
Long Term Debt,,,,,,,1136.0,1137.0,1137.0,1138.0,Balance Sheet
Capital Lease Obligations,,,,,,,50.0,49.0,48.0,46.0,Balance Sheet
Total Long Term Debt,,,,,,,1186.0,1186.0,1185.0,1185.0,Balance Sheet
Total Debt,,,,,,,1191.0,1190.0,1190.0,1190.0,Balance Sheet
Deferred Income Tax,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,70.0,70.0,73.0,74.0,Balance Sheet
Total Liabilities,,,,,,,1689.0,1783.0,1762.0,1783.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1771.0,1861.0,1946.0,2059.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1105.0,-1190.0,-1267.0,-1386.0,Balance Sheet
Treasury Stock - Common,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
Other Equity,,,,,,,0.0,0.0,,,Balance Sheet
Other Comprehensive Income,,,,,,,-1.0,-3.0,-5.0,-4.0,Balance Sheet
"Other Equity, Total",,,,,,,-1.0,-3.0,-5.0,-4.0,Balance Sheet
Total Equity,,,,,,,663.0,667.0,673.0,668.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2352.0,2450.0,2435.0,2452.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,67.0,67.0,68.0,69.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Income Statement
Total Revenue,,,,,,,226893.0,266494.0,285447.0,303660.0,Income Statement
"Cost of Revenue, Total",,,,,,,68464.0,75798.0,78215.0,88277.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,118893.0,143181.0,145396.0,173846.0,Income Statement
Labor & Related Expense,,,,,,,34048.0,36717.0,41404.0,48343.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,152941.0,179898.0,186800.0,222189.0,Income Statement
Research & Development,,,,,,,82256.0,89417.0,96372.0,108037.0,Income Statement
Total Operating Expense,,,,,,,303661.0,345113.0,361387.0,418503.0,Income Statement
Total Operating Income,,,,,,,-76768.0,-78619.0,-75940.0,-114843.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-2597.0,-2505.0,-2453.0,-2429.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,204.0,392.0,624.0,1680.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,117.0,-2150.0,1621.0,-224.0,Income Statement
"Other, Net",,,,,,,117.0,-2150.0,1621.0,-224.0,Income Statement
Income Before Tax,,,,,,,-79044.0,-82882.0,-76148.0,-115816.0,Income Statement
Income Tax - Total,,,,,,,2249.0,1566.0,1146.0,3049.0,Income Statement
Income After Tax,,,,,,,-81293.0,-84448.0,-77294.0,-118865.0,Income Statement
Net Inc Before Extra Items,,,,,,,-81293.0,-84448.0,-77294.0,-118865.0,Income Statement
Total Net Income,,,,,,,-81293.0,-84448.0,-77294.0,-118865.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-81293.0,-84448.0,-77294.0,-118865.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-81293.0,-84448.0,-77294.0,-118865.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,66386.0,66999.0,67707.0,68334.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-1.22,-1.26,-1.14,-1.74,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-1.22,-1.26,-1.14,-1.74,Income Statement
Diluted Weighted Average Shares,,,,,,,66386.0,66999.0,67707.0,68334.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-1.22,-1.26,-1.14,-1.74,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-1.22,-1.26,-1.14,-1.74,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,2597.0,2505.0,2453.0,2429.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,2060.0,1382.0,2481.0,2651.0,Income Statement
Normalzd Income Before Tax,,,,,,,-79044.0,-82882.0,-76148.0,-115816.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,2249.0,1566.0,1146.0,3049.0,Income Statement
Normalized Income After Tax,,,,,,,-81293.0,-84448.0,-77294.0,-118865.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-81293.0,-84448.0,-77294.0,-118865.0,Income Statement
Basic Normalized EPS,,,,,,,-1.22,-1.26,-1.14,-1.74,Income Statement
Diluted Normalized EPS,,,,,,,-1.22,-1.26,-1.14,-1.74,Income Statement
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Cash Flow
Net Income,,,,,,,-222.0,-307.0,-77.0,-196.0,Cash Flow
Depreciation/Depletion,,,,,,,13.0,18.0,5.0,10.0,Cash Flow
Deferred Taxes,,,,,,,-3.0,-3.0,0.0,0.0,Cash Flow
Unusual Items,,,,,,,5.0,8.0,0.0,2.0,Cash Flow
Other Non-Cash Items,,,,,,,186.0,263.0,87.0,185.0,Cash Flow
Non-Cash Items,,,,,,,191.0,271.0,87.0,188.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,4.0,6.0,2.0,4.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,4.0,6.0,1.0,3.0,Cash Flow
Accounts Receivable,,,,,,,-47.0,-62.0,29.0,-19.0,Cash Flow
Prepaid Expenses,,,,,,,-7.0,-20.0,-3.0,5.0,Cash Flow
Other Assets,,,,,,,-35.0,-85.0,-5.0,-17.0,Cash Flow
Accounts Payable,,,,,,,1.0,1.0,1.0,2.0,Cash Flow
Accrued Expenses,,,,,,,30.0,52.0,-25.0,-5.0,Cash Flow
Changes in Working Capital,,,,,,,6.0,28.0,-3.0,-34.0,Cash Flow
Total Cash from Operations,,,,,,,-15.0,7.0,12.0,-33.0,Cash Flow
Capital Expenditures,,,,,,,-5.0,-8.0,-3.0,-5.0,Cash Flow
Acquisition of Business,,,,,,,-4.0,-4.0,0.0,0.0,Cash Flow
Sale/Maturity of Investment,,,,,,,400.0,550.0,75.0,400.0,Cash Flow
Purchase of Investments,,,,,,,-935.0,-1390.0,-101.0,-199.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-539.0,-844.0,-26.0,201.0,Cash Flow
Total Cash from Investing,,,,,,,-544.0,-852.0,-29.0,196.0,Cash Flow
Financing Cash Flow Items,,,,,,,0.0,0.0,,,Cash Flow
"Common Stock, Net",,,,,,,902.0,914.0,,16.0,Cash Flow
Options Exercised,,,,,,,8.0,10.0,2.0,3.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,910.0,924.0,2.0,19.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-31.0,-33.0,-1.0,-2.0,Cash Flow
Total Cash From Financing,,,,,,,878.0,891.0,1.0,17.0,Cash Flow
Foreign Exchange Effects,,,,,,,-1.0,-2.0,-1.0,-2.0,Cash Flow
Net Change in Cash,,,,,,,318.0,44.0,-18.0,178.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,430.0,430.0,474.0,474.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,749.0,474.0,457.0,652.0,Cash Flow
"Depreciation, Supplemental",,,,,,,13.0,18.0,5.0,10.0,Cash Flow
Free Cash Flow,,,,,,,-20.0,-1.0,9.0,-38.0,
FCF Growth,,,,,,,,-0.95,-10.0,-5.222222222222222,
