,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,136.76,200.85,252.69,288.59,290.71,313.52,,,,,
low,127.7,133.0,139.21,156.15,215.18,238.29,,,,,
change,0.034,0.0793,0.7622,-0.0106,0.0797,0.15130000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,124.0,125.0,115.0,137.0,Balance Sheet
"Total Receivables, Net",,,,,,,859.0,862.0,931.0,800.0,Balance Sheet
Invent. - Finished Goods,,,,,,,19.0,26.0,29.0,15.0,Balance Sheet
Invent. - Work In Progress,,,,,,,16.0,16.0,13.0,32.0,Balance Sheet
Invent. - Raw Materials,,,,,,,61.0,55.0,57.0,62.0,Balance Sheet
Total Inventory,,,,,,,96.0,98.0,99.0,110.0,Balance Sheet
Prepaid Expenses,,,,,,,255.0,108.0,64.0,79.0,Balance Sheet
Total Current Assets,,,,,,,1335.0,1193.0,1210.0,1126.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,542.0,520.0,523.0,509.0,Balance Sheet
"Goodwill, Net",,,,,,,4065.0,4070.0,4058.0,4053.0,Balance Sheet
Intangibles - Gross,,,,,,,941.0,939.0,937.0,935.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-321.0,-337.0,-355.0,-374.0,Balance Sheet
Intangibles - Net,,,,,,,621.0,601.0,581.0,562.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,23.0,22.0,21.0,21.0,Balance Sheet
Other Long Term Assets,,,,,,,61.0,70.0,140.0,160.0,Balance Sheet
Total Assets,,,,,,,6751.0,6577.0,6629.0,6525.0,Balance Sheet
Accounts Payable,,,,,,,218.0,218.0,303.0,229.0,Balance Sheet
Accrued Expenses,,,,,,,586.0,574.0,608.0,601.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,31.0,31.0,31.0,31.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,102.0,105.0,85.0,105.0,Balance Sheet
Total Current Liabilities,,,,,,,937.0,927.0,1027.0,966.0,Balance Sheet
Total Long Term Debt,,,,,,,2080.0,1823.0,1702.0,1597.0,Balance Sheet
Total Debt,,,,,,,2110.0,1854.0,1733.0,1628.0,Balance Sheet
Deferred Income Tax,,,,,,,339.0,350.0,357.0,311.0,Balance Sheet
Minority Interest,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,549.0,515.0,490.0,502.0,Balance Sheet
Total Liabilities,,,,,,,3905.0,3616.0,3576.0,3376.0,Balance Sheet
Common Stock,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Additional Paid-In Capital,,,,,,,556.0,563.0,572.0,580.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,3367.0,3463.0,3556.0,3645.0,Balance Sheet
Treasury Stock - Common,,,,,,,-1047.0,-1047.0,-1047.0,-1047.0,Balance Sheet
"Other Equity, Total",,,,,,,-35.0,-23.0,-31.0,-33.0,Balance Sheet
Total Equity,,,,,,,2846.0,2961.0,3053.0,3148.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,6751.0,6577.0,6629.0,6525.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,23.0,23.0,23.0,23.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,19.0,19.0,19.0,19.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
