,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,102.06,109.06,116.11,127.39,182.96,184.05,,,,,
low,94.6,65.83,69.09,62.95,115.88,114.49,,,,,
change,0.0659,-0.3006,0.6518,0.087,0.4388,-0.21280000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,386.0,290.0,515.0,306.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1388.0,,1552.0,1533.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-40.0,,-37.0,-36.0,Balance Sheet
"Total Receivables, Net",,,,,,,1359.0,1461.0,1529.0,1512.0,Balance Sheet
Invent. - Finished Goods,,,,,,,378.0,414.0,442.0,446.0,Balance Sheet
Invent. - Work In Progress,,,,,,,272.0,292.0,309.0,312.0,Balance Sheet
Invent. - Raw Materials,,,,,,,671.0,751.0,762.0,781.0,Balance Sheet
LIFO Reserve,,,,,,,-130.0,-134.0,-131.0,-131.0,Balance Sheet
Total Inventory,,,,,,,1191.0,1322.0,1382.0,1408.0,Balance Sheet
Prepaid Expenses,,,,,,,126.0,159.0,165.0,152.0,Balance Sheet
Total Current Assets,,,,,,,3062.0,3232.0,3591.0,3377.0,Balance Sheet
Buildings,,,,,,,582.0,586.0,587.0,572.0,Balance Sheet
Land/Improvements,,,,,,,64.0,65.0,63.0,61.0,Balance Sheet
Machinery/Equipment,,,,,,,1816.0,1830.0,1845.0,1849.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,2462.0,2481.0,2495.0,2481.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1505.0,-1520.0,-1531.0,-1523.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,957.0,960.0,964.0,959.0,Balance Sheet
"Goodwill, Net",,,,,,,4559.0,4526.0,4481.0,4532.0,Balance Sheet
Intangibles - Gross,,,,,,,2751.0,2732.0,2731.0,2754.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1392.0,-1420.0,-1437.0,-1441.0,Balance Sheet
Intangibles - Net,,,,,,,1360.0,1312.0,1295.0,1313.0,Balance Sheet
Other Long Term Assets,,,,,,,466.0,471.0,477.0,471.0,Balance Sheet
Total Assets,,,,,,,10404.0,10501.0,10807.0,10652.0,Balance Sheet
Accounts Payable,,,,,,,1074.0,1137.0,1201.0,1143.0,Balance Sheet
Accrued Expenses,,,,,,,752.0,634.0,646.0,659.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,106.0,113.0,394.0,789.0,Balance Sheet
Customer Advances,,,,,,,228.0,245.0,254.0,246.0,Balance Sheet
Income Taxes Payable,,,,,,,92.0,118.0,53.0,52.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,320.0,363.0,307.0,298.0,Balance Sheet
Total Current Liabilities,,,,,,,2250.0,2247.0,2548.0,2889.0,Balance Sheet
Total Long Term Debt,,,,,,,3019.0,2982.0,2936.0,2843.0,Balance Sheet
Total Debt,,,,,,,3124.0,3095.0,3330.0,3632.0,Balance Sheet
Deferred Income Tax,,,,,,,364.0,369.0,366.0,389.0,Balance Sheet
"Other Liabilities, Total",,,,,,,581.0,573.0,569.0,540.0,Balance Sheet
Total Liabilities,,,,,,,6214.0,6171.0,6419.0,6661.0,Balance Sheet
Common Stock,,,,,,,259.0,260.0,260.0,260.0,Balance Sheet
Additional Paid-In Capital,,,,,,,858.0,859.0,864.0,770.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,9445.0,9599.0,9817.0,10030.0,Balance Sheet
Treasury Stock - Common,,,,,,,-6219.0,-6219.0,-6304.0,-6704.0,Balance Sheet
"Other Equity, Total",,,,,,,-154.0,-169.0,-248.0,-365.0,Balance Sheet
Total Equity,,,,,,,4190.0,4330.0,4389.0,3991.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,10404.0,10501.0,10807.0,10652.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,144.0,144.0,144.0,140.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,115.0,115.0,115.0,115.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1989.0,2052.0,2159.0,2158.0,Income Statement
"Cost of Revenue, Total",,,,,,,1266.0,1309.0,1376.0,1383.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,429.0,425.0,414.0,391.0,Income Statement
Labor & Related Expense,,,,,,,6.0,11.0,7.0,6.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,435.0,436.0,421.0,397.0,Income Statement
Restructuring Charge,,,,,,,6.0,8.0,4.0,7.0,Income Statement
Other Unusual Expnse (In),,,,,,,-206.0,,,,Income Statement
Unusual Expense (Income),,,,,,,-200.0,8.0,4.0,7.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,0.0,,,,Income Statement
Total Operating Expense,,,,,,,1500.0,1753.0,1802.0,1788.0,Income Statement
Total Operating Income,,,,,,,489.0,299.0,357.0,370.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-26.0,-27.0,-27.0,-30.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,1.0,1.0,1.0,1.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-3.0,2.0,5.0,11.0,Income Statement
"Other, Net",,,,,,,-3.0,2.0,5.0,11.0,Income Statement
Income Before Tax,,,,,,,461.0,276.0,335.0,353.0,Income Statement
Income Tax - Total,,,,,,,98.0,50.0,46.0,67.0,Income Statement
Income After Tax,,,,,,,363.0,226.0,290.0,286.0,Income Statement
Net Inc Before Extra Items,,,,,,,363.0,226.0,290.0,286.0,Income Statement
Total Net Income,,,,,,,363.0,226.0,290.0,286.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,363.0,226.0,290.0,286.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,363.0,226.0,290.0,286.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,144.0,144.0,144.0,143.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,2.52,1.57,2.01,2.01,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,2.52,1.57,2.01,2.01,Income Statement
Diluted Weighted Average Shares,,,,,,,145.0,145.0,145.0,143.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,2.49,1.56,2.0,2.0,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,2.49,1.56,2.0,2.0,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.5,0.5,0.5,0.51,Income Statement
Gross Divid - Common Stock,,,,,,,72.0,72.0,72.0,73.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,26.0,27.0,27.0,30.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,36.0,38.0,37.0,37.0,Income Statement
Total Special Items,,,,,,,-200.0,8.0,4.0,7.0,Income Statement
Normalzd Income Before Tax,,,,,,,260.0,284.0,340.0,360.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,-43.0,1.0,1.0,1.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,55.0,51.0,46.0,68.0,Income Statement
Normalized Income After Tax,,,,,,,205.0,233.0,293.0,292.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,205.0,233.0,293.0,292.0,Income Statement
Basic Normalized EPS,,,,,,,1.42,1.62,2.04,2.05,Income Statement
Diluted Normalized EPS,,,,,,,1.41,1.6,2.03,2.04,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,1124.0,226.0,516.0,802.0,Cash Flow
Depreciation/Depletion,,,,,,,290.0,79.0,154.0,231.0,Cash Flow
Deferred Taxes,,,,,,,-48.0,,,,Cash Flow
Unusual Items,,,,,,,-206.0,,,,Cash Flow
Other Non-Cash Items,,,,,,,26.0,11.0,16.0,-5.0,Cash Flow
Non-Cash Items,,,,,,,-180.0,11.0,16.0,-5.0,Cash Flow
Accounts Receivable,,,,,,,-202.0,-97.0,-205.0,-228.0,Cash Flow
Inventories,,,,,,,-298.0,-137.0,-224.0,-286.0,Cash Flow
Prepaid Expenses,,,,,,,-14.0,-24.0,-18.0,-14.0,Cash Flow
Accounts Payable,,,,,,,229.0,58.0,148.0,122.0,Cash Flow
Accrued Expenses,,,,,,,214.0,-94.0,-185.0,-154.0,Cash Flow
Changes in Working Capital,,,,,,,-70.0,-293.0,-484.0,-560.0,Cash Flow
Total Cash from Operations,,,,,,,1116.0,24.0,202.0,467.0,Cash Flow
Capital Expenditures,,,,,,,-171.0,-50.0,-101.0,-166.0,Cash Flow
Acquisition of Business,,,,,,,-1112.0,,-8.0,-229.0,Cash Flow
Sale of Business,,,,,,,275.0,,,,Cash Flow
Sale of Fixed Assets,,,,,,,7.0,3.0,4.0,4.0,Cash Flow
Other Investing Cash Flow,,,,,,,9.0,0.0,-11.0,-11.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-821.0,3.0,-15.0,-236.0,Cash Flow
Total Cash from Investing,,,,,,,-993.0,-47.0,-116.0,-402.0,Cash Flow
Financing Cash Flow Items,,,,,,,-46.0,-11.0,-14.0,-15.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-287.0,-72.0,-144.0,-217.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-22.0,0.0,-85.0,-585.0,Cash Flow
Long Term Debt Issued,,,,,,,0.0,,,,Cash Flow
Long Term Debt Reduction,,,,,,,0.0,,,,Cash Flow
"Long Term Debt, Net",,,,,,,0.0,,,,Cash Flow
