,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,26.52,32.11,33.11,40.15,65.68,37.38,,,,,
low,23.76,21.38,22.06,18.87,30.67,21.39,,,,,
change,0.0517,-0.1234,0.4511,0.1999,-0.0873,-0.3502,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,97.0,73.0,110.0,72.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,144.0,172.0,189.0,269.0,Balance Sheet
Other Receivables,,,,,,,33.0,27.0,20.0,25.0,Balance Sheet
"Total Receivables, Net",,,,,,,177.0,200.0,209.0,294.0,Balance Sheet
Invent. - Finished Goods,,,,,,,169.0,201.0,217.0,283.0,Balance Sheet
Invent. - Work In Progress,,,,,,,5.0,4.0,5.0,19.0,Balance Sheet
Invent. - Raw Materials,,,,,,,15.0,21.0,25.0,107.0,Balance Sheet
LIFO Reserve,,,,,,,-4.0,-2.0,-4.0,-8.0,Balance Sheet
Total Inventory,,,,,,,185.0,224.0,243.0,400.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,0.0,,,,Balance Sheet
Other Current Assets,,,,,,,17.0,23.0,26.0,35.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,17.0,23.0,26.0,35.0,Balance Sheet
Total Current Assets,,,,,,,475.0,520.0,588.0,801.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,64.0,63.0,62.0,203.0,Balance Sheet
"Goodwill, Net",,,,,,,254.0,255.0,253.0,755.0,Balance Sheet
Intangibles - Gross,,,,,,,475.0,475.0,475.0,1334.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-296.0,-299.0,-300.0,-314.0,Balance Sheet
Intangibles - Net,,,,,,,179.0,177.0,175.0,1019.0,Balance Sheet
Other Long Term Assets,,,,,,,105.0,104.0,99.0,150.0,Balance Sheet
Total Assets,,,,,,,1078.0,1119.0,1176.0,2927.0,Balance Sheet
Accounts Payable,,,,,,,105.0,114.0,126.0,145.0,Balance Sheet
Accrued Expenses,,,,,,,60.0,45.0,48.0,71.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,6.0,6.0,6.0,6.0,Balance Sheet
Income Taxes Payable,,,,,,,2.0,2.0,1.0,1.0,Balance Sheet
Discontinued Operations,,,,,,,0.0,,,,Balance Sheet
Other Current Liabilities,,,,,,,68.0,49.0,60.0,106.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,70.0,50.0,62.0,108.0,Balance Sheet
Total Current Liabilities,,,,,,,240.0,215.0,241.0,329.0,Balance Sheet
Long Term Debt,,,,,,,534.0,533.0,532.0,531.0,Balance Sheet
Capital Lease Obligations,,,,,,,0.0,0.0,0.0,1.0,Balance Sheet
Total Long Term Debt,,,,,,,534.0,533.0,532.0,531.0,Balance Sheet
Total Debt,,,,,,,540.0,539.0,538.0,537.0,Balance Sheet
Deferred Income Tax,,,,,,,3.0,8.0,10.0,230.0,Balance Sheet
Minority Interest,,,,,,,0.0,,,,Balance Sheet
Reserves,,,,,,,66.0,66.0,66.0,66.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,57.0,57.0,56.0,59.0,Balance Sheet
Other LT Liabilities,,,,,,,51.0,47.0,42.0,94.0,Balance Sheet
"Other Liabilities, Total",,,,,,,174.0,170.0,164.0,219.0,Balance Sheet
Total Liabilities,,,,,,,951.0,925.0,947.0,1308.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,2.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1437.0,1441.0,1438.0,2850.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1237.0,-1176.0,-1135.0,-1154.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-71.0,-69.0,-71.0,-75.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-4.0,-4.0,-4.0,-4.0,Balance Sheet
"Other Equity, Total",,,,,,,-75.0,-73.0,-75.0,-79.0,Balance Sheet
Total Equity,,,,,,,126.0,194.0,229.0,1619.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1078.0,1119.0,1176.0,2927.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,126.0,126.0,126.0,178.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,911.0,240.0,284.0,418.0,Income Statement
"Cost of Revenue, Total",,,,,,,538.0,138.0,170.0,277.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,239.0,54.0,58.0,124.0,Income Statement
Depreciation/Amortization,,,,,,,24.0,3.0,2.0,15.0,Income Statement
Restructuring Charge,,,,,,,4.0,1.0,0.0,12.0,Income Statement
Other Unusual Expnse (In),,,,,,,20.0,,,,Income Statement
Unusual Expense (Income),,,,,,,24.0,1.0,0.0,12.0,Income Statement
Total Operating Expense,,,,,,,824.0,196.0,231.0,428.0,Income Statement
Total Operating Income,,,,,,,87.0,44.0,54.0,-10.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-35.0,-5.0,-5.0,-8.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,1.0,0.0,-1.0,1.0,Income Statement
"Other, Net",,,,,,,1.0,0.0,-1.0,1.0,Income Statement
Income Before Tax,,,,,,,52.0,39.0,48.0,-18.0,Income Statement
Income Tax - Total,,,,,,,3.0,10.0,11.0,2.0,Income Statement
Income After Tax,,,,,,,50.0,29.0,36.0,-19.0,Income Statement
Equity In Affiliates,,,,,,,0.0,,,,Income Statement
Net Inc Before Extra Items,,,,,,,50.0,29.0,36.0,-19.0,Income Statement
Discontinued Operations,,,,,,,99.0,1.0,0.0,0.0,Income Statement
Tax on Extraordinary Items,,,,,,,-28.0,,,,Income Statement
