,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,73.86,85.1,74.85,82.73,90.08,93.47,,,,,
low,69.69,59.47,56.73,40.01,66.19,51.33,,,,,
change,-0.020800000000000003,-0.1079,-0.0077,0.3156,0.08199999999999999,-0.313,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,1792.0,2192.0,1768.0,2042.0,Balance Sheet
Short Term Investments,,,,,,,927.0,127.0,552.0,689.0,Balance Sheet
Cash and Short Term Invs,,,,,,,2719.0,2319.0,2320.0,2731.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,3607.0,3720.0,3828.0,3725.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-50.0,-57.0,-43.0,-39.0,Balance Sheet
"Total Receivables, Net",,,,,,,3867.0,4030.0,4163.0,4070.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,756.0,728.0,540.0,516.0,Balance Sheet
Total Current Assets,,,,,,,7342.0,7077.0,7023.0,7317.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2104.0,2086.0,2028.0,1978.0,Balance Sheet
"Goodwill, Net",,,,,,,5620.0,5605.0,5517.0,5425.0,Balance Sheet
Intangibles - Net,,,,,,,1218.0,1167.0,1101.0,1038.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,66.0,67.0,66.0,68.0,Balance Sheet
LT Investments - Other,,,,,,,397.0,391.0,377.0,363.0,Balance Sheet
Long Term Investments,,,,,,,463.0,458.0,443.0,431.0,Balance Sheet
Other Long Term Assets,,,,,,,701.0,708.0,673.0,638.0,Balance Sheet
Total Assets,,,,,,,17852.0,17434.0,17258.0,17347.0,Balance Sheet
Accounts Payable,,,,,,,361.0,394.0,357.0,367.0,Balance Sheet
Accrued Expenses,,,,,,,2258.0,1888.0,1909.0,2006.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,38.0,38.0,38.0,0.0,Balance Sheet
Customer Advances,,,,,,,403.0,455.0,408.0,345.0,Balance Sheet
Income Taxes Payable,,,,,,,74.0,57.0,126.0,143.0,Balance Sheet
Other Current Liabilities,,,,,,,395.0,354.0,315.0,362.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,872.0,866.0,849.0,850.0,Balance Sheet
Total Current Liabilities,,,,,,,3529.0,3186.0,3153.0,3223.0,Balance Sheet
Total Long Term Debt,,,,,,,626.0,617.0,608.0,636.0,Balance Sheet
Total Debt,,,,,,,664.0,655.0,646.0,636.0,Balance Sheet
Deferred Income Tax,,,,,,,218.0,213.0,207.0,190.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1488.0,1445.0,1340.0,1340.0,Balance Sheet
Total Liabilities,,,,,,,5861.0,5461.0,5308.0,5389.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
Additional Paid-In Capital,,,,,,,27.0,31.0,21.0,17.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,11922.0,11956.0,12193.0,12447.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,110.0,,,,Balance Sheet
Other Comprehensive Income,,,,,,,-73.0,-19.0,-269.0,-511.0,Balance Sheet
"Other Equity, Total",,,,,,,37.0,-19.0,-269.0,-511.0,Balance Sheet
Total Equity,,,,,,,11991.0,11973.0,11950.0,11958.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,17852.0,17434.0,17258.0,17347.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,525.0,521.0,518.0,514.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,4777.0,4826.0,4906.0,4857.0,Income Statement
"Cost of Revenue, Total",,,,,,,3030.0,3097.0,3119.0,3080.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,871.0,862.0,883.0,838.0,Income Statement
