,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,13.97,32.47,34.72,36.96,70.48,76.57,,,,,
low,11.08,13.45,21.67,6.75,27.06,40.01,,,,,
change,0.2116,0.6243,0.4499,-0.005,1.0597,-0.1778,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,444.0,380.0,161.0,110.0,Balance Sheet
"Total Receivables, Net",,,,,,,77.0,75.0,84.0,78.0,Balance Sheet
Total Inventory,,,,,,,29.0,45.0,57.0,60.0,Balance Sheet
Prepaid Expenses,,,,,,,16.0,24.0,28.0,23.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,1.0,1.0,0.0,6.0,Balance Sheet
Total Current Assets,,,,,,,567.0,525.0,330.0,276.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,3385.0,3427.0,3479.0,3532.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1740.0,-1774.0,-1809.0,-1843.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1780.0,1787.0,1803.0,1822.0,Balance Sheet
"Goodwill, Net",,,,,,,66.0,66.0,66.0,66.0,Balance Sheet
Intangibles - Net,,,,,,,157.0,157.0,157.0,157.0,Balance Sheet
Other Long Term Assets,,,,,,,15.0,19.0,17.0,19.0,Balance Sheet
Total Assets,,,,,,,2610.0,2578.0,2397.0,2355.0,Balance Sheet
Payable/Accrued,,,,,,,134.0,152.0,172.0,155.0,Balance Sheet
Accrued Expenses,,,,,,,62.0,78.0,70.0,72.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,12.0,12.0,12.0,12.0,Balance Sheet
Customer Advances,,,,,,,155.0,208.0,236.0,182.0,Balance Sheet
Other Current Liabilities,,,,,,,8.0,8.0,8.0,8.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,163.0,216.0,244.0,191.0,Balance Sheet
Total Current Liabilities,,,,,,,372.0,459.0,498.0,430.0,Balance Sheet
Long Term Debt,,,,,,,2105.0,2103.0,2102.0,2101.0,Balance Sheet
Capital Lease Obligations,,,,,,,2.0,,,,Balance Sheet
Total Long Term Debt,,,,,,,2107.0,2103.0,2102.0,2101.0,Balance Sheet
Total Debt,,,,,,,2120.0,2115.0,2114.0,2113.0,Balance Sheet
Deferred Income Tax,,,,,,,13.0,7.0,38.0,83.0,Balance Sheet
"Other Liabilities, Total",,,,,,,152.0,161.0,160.0,162.0,Balance Sheet
Total Liabilities,,,,,,,2644.0,2730.0,2798.0,2776.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
