,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,71.3,96.75,144.95,146.95,207.67,208.71,,,,,
low,66.54,66.88,76.07,73.39,125.46,147.91,,,,,
change,0.0415,0.1623,0.7927,-0.08789999999999999,0.5543,-0.0835,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,258.0,387.0,542.0,385.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,4520.0,4636.0,4498.0,4573.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-20.0,-22.0,-23.0,-24.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,4499.0,4734.0,4748.0,4824.0,Balance Sheet
Other Receivables,,,,,,,436.0,450.0,464.0,486.0,Balance Sheet
"Total Receivables, Net",,,,,,,4935.0,5184.0,5211.0,5310.0,Balance Sheet
Total Inventory,,,,,,,928.0,1055.0,1020.0,915.0,Balance Sheet
Prepaid Expenses,,,,,,,358.0,245.0,267.0,286.0,Balance Sheet
Total Current Assets,,,,,,,6478.0,6871.0,7040.0,6895.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,351.0,360.0,349.0,342.0,Balance Sheet
"Goodwill, Net",,,,,,,4383.0,4377.0,4370.0,4328.0,Balance Sheet
Intangibles - Net,,,,,,,1628.0,1585.0,1557.0,1526.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,,167.0,179.0,200.0,Balance Sheet
Other Long Term Assets,,,,,,,359.0,155.0,159.0,186.0,Balance Sheet
Total Assets,,,,,,,13199.0,13514.0,13653.0,13476.0,Balance Sheet
Accounts Payable,,,,,,,3563.0,3763.0,3769.0,3730.0,Balance Sheet
Accrued Expenses,,,,,,,1028.0,1174.0,1110.0,1134.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,103.0,84.0,106.0,58.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,403.0,444.0,431.0,438.0,Balance Sheet
Total Current Liabilities,,,,,,,5096.0,5465.0,5416.0,5359.0,Balance Sheet
Total Long Term Debt,,,,,,,6756.0,6515.0,6481.0,6100.0,Balance Sheet
Total Debt,,,,,,,6859.0,6599.0,6587.0,6158.0,Balance Sheet
Deferred Income Tax,,,,,,,222.0,219.0,215.0,208.0,Balance Sheet
"Other Liabilities, Total",,,,,,,420.0,422.0,435.0,483.0,Balance Sheet
Total Liabilities,,,,,,,12494.0,12621.0,12547.0,12150.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,3370.0,3404.0,3442.0,3482.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-2571.0,-2409.0,-2198.0,-1969.0,Balance Sheet
"Other Equity, Total",,,,,,,-94.0,-103.0,-139.0,-188.0,Balance Sheet
Total Equity,,,,,,,706.0,893.0,1106.0,1326.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,13199.0,13514.0,13653.0,13476.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,135.0,135.0,135.0,135.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
