,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,53.25,64.8,73.94,92.51,88.45,84.58,,,,,
low,47.45,46.57,46.83,45.53,61.0,41.72,,,,,
change,0.001,-0.016200000000000003,0.4416,0.17559999999999998,-0.0417,-0.2657,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,429.0,360.0,338.0,241.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,95.0,88.0,83.0,96.0,Balance Sheet
Other Receivables,,,,,,,10.0,6.0,6.0,9.0,Balance Sheet
"Total Receivables, Net",,,,,,,105.0,94.0,89.0,105.0,Balance Sheet
Prepaid Expenses,,,,,,,18.0,30.0,26.0,24.0,Balance Sheet
Restricted Cash - Current,,,,,,,0.0,,,,Balance Sheet
Other Current Assets,,,,,,,15.0,18.0,15.0,22.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,15.0,18.0,15.0,22.0,Balance Sheet
Total Current Assets,,,,,,,567.0,501.0,468.0,393.0,Balance Sheet
Buildings,,,,,,,46.0,47.0,39.0,39.0,Balance Sheet
Land/Improvements,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Machinery/Equipment,,,,,,,73.0,73.0,73.0,75.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,111.0,122.0,118.0,120.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,231.0,242.0,231.0,234.0,Balance Sheet
Accumulated Depreciation,,,,,,,-90.0,-91.0,-87.0,-90.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,141.0,151.0,145.0,144.0,Balance Sheet
"Goodwill, Net",,,,,,,925.0,925.0,936.0,996.0,Balance Sheet
Intangibles - Gross,,,,,,,934.0,974.0,999.0,1053.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-400.0,-426.0,-453.0,-481.0,Balance Sheet
Intangibles - Net,,,,,,,534.0,548.0,546.0,571.0,Balance Sheet
Long Term Investments,,,,,,,19.0,,,,Balance Sheet
Other Long Term Assets,,,,,,,55.0,74.0,93.0,100.0,Balance Sheet
Total Assets,,,,,,,2241.0,2200.0,2187.0,2203.0,Balance Sheet
Accounts Payable,,,,,,,19.0,19.0,20.0,19.0,Balance Sheet
Accrued Expenses,,,,,,,231.0,188.0,205.0,216.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,,,343.0,344.0,Balance Sheet
Customer Advances,,,,,,,33.0,44.0,37.0,34.0,Balance Sheet
Income Taxes Payable,,,,,,,5.0,23.0,4.0,3.0,Balance Sheet
Other Current Liabilities,,,,,,,1.0,,,,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,39.0,68.0,42.0,37.0,Balance Sheet
Total Current Liabilities,,,,,,,289.0,275.0,610.0,616.0,Balance Sheet
Total Long Term Debt,,,,,,,849.0,850.0,508.0,509.0,Balance Sheet
Total Debt,,,,,,,849.0,850.0,851.0,853.0,Balance Sheet
Deferred Income Tax,,,,,,,21.0,2.0,13.0,15.0,Balance Sheet
Minority Interest,,,,,,,2.0,2.0,1.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,123.0,120.0,122.0,123.0,Balance Sheet
Total Liabilities,,,,,,,1284.0,1248.0,1254.0,1262.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1132.0,1154.0,1177.0,1196.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-38.0,-52.0,-75.0,-82.0,Balance Sheet
Treasury Stock - Common,,,,,,,-135.0,-148.0,-162.0,-165.0,Balance Sheet
"Other Equity, Total",,,,,,,-2.0,-3.0,-6.0,-8.0,Balance Sheet
Total Equity,,,,,,,957.0,951.0,933.0,941.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2241.0,2200.0,2187.0,2203.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,55.0,55.0,55.0,55.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,14.0,14.0,14.0,15.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,319621.0,321363.0,318852.0,306695.0,Income Statement
"Cost of Revenue, Total",,,,,,,120524.0,125282.0,126482.0,110108.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,46919.0,41989.0,45118.0,43493.0,Income Statement
Labor & Related Expense,,,,,,,115879.0,123743.0,118619.0,115712.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,162798.0,165732.0,163737.0,159205.0,Income Statement
Depreciation,,,,,,,4690.0,5604.0,5450.0,5318.0,Income Statement
Amortiz of Intangibles,,,,,,,24825.0,26014.0,26732.0,28090.0,Income Statement
Depreciation/Amortization,,,,,,,29515.0,31618.0,32182.0,33408.0,Income Statement
Unusual Expense (Income),,,,,,,8124.0,5452.0,28174.0,5020.0,Income Statement
