,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,66.01,78.16,81.15,95.73,137.8,134.96,,,,,
low,60.22,59.1,64.56,52.55,88.82,86.08,,,,,
change,0.0705,0.0278,0.1685,0.2097,0.4081,-0.1607,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,1729.0,2140.0,1977.0,2155.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,3817.0,3941.0,3477.0,2758.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-7.0,-6.0,-8.0,-10.0,Balance Sheet
"Total Receivables, Net",,,,,,,3810.0,3935.0,3470.0,2748.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,1096.0,888.0,883.0,685.0,Balance Sheet
Total Current Assets,,,,,,,6635.0,6963.0,6330.0,5588.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,1030.0,1057.0,1050.0,1030.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1030.0,1057.0,1050.0,1030.0,Balance Sheet
Accumulated Depreciation,,,,,,,-542.0,-553.0,-554.0,-549.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,947.0,963.0,987.0,968.0,Balance Sheet
"Goodwill, Net",,,,,,,8.0,8.0,8.0,8.0,Balance Sheet
Other Long Term Assets,,,,,,,19.0,17.0,17.0,17.0,Balance Sheet
Total Assets,,,,,,,7610.0,7956.0,7361.0,6608.0,Balance Sheet
Accounts Payable,,,,,,,2012.0,1980.0,1915.0,1545.0,Balance Sheet
Accrued Expenses,,,,,,,486.0,693.0,562.0,493.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Income Taxes Payable,,,,,,,86.0,96.0,67.0,75.0,Balance Sheet
Other Current Liabilities,,,,,,,1142.0,952.0,867.0,594.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1228.0,1049.0,934.0,669.0,Balance Sheet
Total Current Liabilities,,,,,,,3726.0,3722.0,3411.0,2706.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Deferred Income Tax,,,,,,,0.0,,,,Balance Sheet
Minority Interest,,,,,,,4.0,6.0,10.0,9.0,Balance Sheet
"Other Liabilities, Total",,,,,,,386.0,385.0,415.0,410.0,Balance Sheet
Total Liabilities,,,,,,,4116.0,4113.0,3836.0,3125.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Additional Paid-In Capital,,,,,,,3.0,13.0,0.0,0.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,3620.0,3966.0,3717.0,3739.0,Balance Sheet
"Other Equity, Total",,,,,,,-130.0,-137.0,-194.0,-258.0,Balance Sheet
Total Equity,,,,,,,3494.0,3843.0,3525.0,3482.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,7610.0,7956.0,7361.0,6608.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,167.0,167.0,163.0,159.0,Balance Sheet
