,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,57.83,62.02,53.19,70.88,133.48,135.57,,,,,
low,50.76,32.87,32.83,20.59,66.86,94.92,,,,,
change,-0.0269,-0.30960000000000004,0.3753,0.4168,0.6698000000000001,0.025099999999999997,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,60.0,608.0,337.0,443.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,311.0,313.0,306.0,315.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-5.0,-4.0,-4.0,-2.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,336.0,341.0,334.0,342.0,Balance Sheet
Other Receivables,,,,,,,424.0,439.0,403.0,336.0,Balance Sheet
"Total Receivables, Net",,,,,,,760.0,780.0,737.0,678.0,Balance Sheet
Invent. - Finished Goods,,,,,,,1624.0,1471.0,1668.0,1611.0,Balance Sheet
Invent. - Raw Materials,,,,,,,224.0,227.0,237.0,240.0,Balance Sheet
Total Inventory,,,,,,,1848.0,1698.0,1905.0,1851.0,Balance Sheet
Restricted Cash - Current,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Other Current Assets,,,,,,,143.0,163.0,153.0,102.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,143.0,164.0,153.0,103.0,Balance Sheet
Total Current Assets,,,,,,,2812.0,3250.0,3131.0,3075.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,5201.0,5214.0,5366.0,5399.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1781.0,-1800.0,-1900.0,-1900.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,3704.0,3697.0,3753.0,3806.0,Balance Sheet
"Goodwill, Net",,,,,,,1235.0,1233.0,1233.0,1233.0,Balance Sheet
Intangibles - Gross,,,,,,,752.0,752.0,752.0,752.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-8.0,-8.0,-9.0,-9.0,Balance Sheet
Intangibles - Net,,,,,,,744.0,743.0,743.0,742.0,Balance Sheet
Long Term Investments,,,,,,,,57.0,57.0,57.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,14.0,5.0,9.0,9.0,Balance Sheet
Other Long Term Assets,,,,,,,435.0,374.0,381.0,492.0,Balance Sheet
Total Assets,,,,,,,8944.0,9358.0,9308.0,9415.0,Balance Sheet
Accounts Payable,,,,,,,1854.0,1782.0,1889.0,1969.0,Balance Sheet
Accrued Expenses,,,,,,,280.0,255.0,278.0,296.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,340.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,12.0,12.0,12.0,12.0,Balance Sheet
Customer Advances,,,,,,,34.0,34.0,34.0,42.0,Balance Sheet
Other Current Liabilities,,,,,,,541.0,722.0,568.0,618.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,574.0,756.0,602.0,660.0,Balance Sheet
Total Current Liabilities,,,,,,,3060.0,2805.0,2780.0,2935.0,Balance Sheet
Total Long Term Debt,,,,,,,2846.0,3537.0,3535.0,3533.0,Balance Sheet
Total Debt,,,,,,,3198.0,3548.0,3547.0,3545.0,Balance Sheet
Deferred Income Tax,,,,,,,78.0,81.0,82.0,84.0,Balance Sheet
"Other Liabilities, Total",,,,,,,582.0,590.0,586.0,608.0,Balance Sheet
Total Liabilities,,,,,,,6567.0,7012.0,6983.0,7160.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,3.0,2.0,5.0,9.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,4640.0,4944.0,5320.0,5673.0,Balance Sheet
Treasury Stock - Common,,,,,,,-2267.0,-2602.0,-3001.0,-3428.0,Balance Sheet
Total Equity,,,,,,,2377.0,2346.0,2325.0,2255.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,8944.0,9358.0,9308.0,9415.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,63.0,60.0,56.0,52.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,24.0,27.0,31.0,34.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,6582.0,6753.0,6869.0,6666.0,Income Statement
"Cost of Revenue, Total",,,,,,,5261.0,5444.0,5508.0,5353.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,177.0,186.0,187.0,200.0,Income Statement
Labor & Related Expense,,,,,,,532.0,516.0,524.0,515.0,Income Statement
Advertising Expense,,,,,,,47.0,40.0,45.0,49.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,756.0,741.0,755.0,763.0,Income Statement
Depreciation/Amortization,,,,,,,50.0,50.0,49.0,50.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,,,,Income Statement
"Other Operat Expse, Total",,,,,,,-16.0,-2.0,0.0,-23.0,Income Statement
Total Operating Expense,,,,,,,6050.0,6234.0,6311.0,6144.0,Income Statement
Total Operating Income,,,,,,,532.0,519.0,558.0,523.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-32.0,-35.0,-40.0,-44.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,5.0,-6.0,-14.0,-5.0,Income Statement
"Other, Net",,,,,,,5.0,-6.0,-14.0,-5.0,Income Statement
Income Before Tax,,,,,,,506.0,478.0,505.0,474.0,Income Statement
Income Tax - Total,,,,,,,119.0,116.0,128.0,121.0,Income Statement
Income After Tax,,,,,,,387.0,362.0,377.0,353.0,Income Statement
Net Inc Before Extra Items,,,,,,,387.0,362.0,377.0,353.0,Income Statement
Total Extraordinary Items,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Total Net Income,,,,,,,387.0,362.0,376.0,353.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,387.0,362.0,377.0,353.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,387.0,362.0,376.0,353.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,65.0,62.0,58.0,56.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,5.97,5.83,6.51,6.35,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,5.96,5.83,6.51,6.35,Income Statement
Diluted Weighted Average Shares,,,,,,,66.0,63.0,58.0,56.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,5.89,5.78,6.48,6.31,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,5.89,5.78,6.48,6.31,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,32.0,35.0,40.0,44.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,50.0,50.0,49.0,50.0,Income Statement
Total Special Items,,,,,,,0.0,,,,Income Statement
Normalzd Income Before Tax,,,,,,,506.0,478.0,505.0,474.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,,,,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,119.0,116.0,128.0,121.0,Income Statement
Normalized Income After Tax,,,,,,,387.0,362.0,377.0,353.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,387.0,362.0,377.0,353.0,Income Statement
Basic Normalized EPS,,,,,,,5.97,5.83,6.51,6.35,Income Statement
Diluted Normalized EPS,,,,,,,5.89,5.78,6.48,6.31,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,1373.0,362.0,738.0,1091.0,Cash Flow
Depreciation/Depletion,,,,,,,193.0,50.0,99.0,149.0,Cash Flow
Deferred Taxes,,,,,,,-17.0,3.0,4.0,6.0,Cash Flow
Discontinued Operations,,,,,,,0.0,0.0,0.0,0.0,Cash Flow
Unusual Items,,,,,,,-26.0,0.0,0.0,-16.0,Cash Flow
Equity in Net Earnings/Loss,,,,,,,,0.0,0.0,0.0,Cash Flow
Other Non-Cash Items,,,,,,,27.0,24.0,45.0,57.0,Cash Flow
Non-Cash Items,,,,,,,1.0,24.0,45.0,41.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,458.0,1.0,252.0,368.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,114.0,18.0,62.0,97.0,Cash Flow
Accounts Receivable,,,,,,,115.0,-18.0,24.0,80.0,Cash Flow
Inventories,,,,,,,800.0,143.0,-64.0,-9.0,Cash Flow
Other Assets,,,,,,,92.0,15.0,-1.0,-29.0,Cash Flow
Accounts Payable,,,,,,,-1003.0,-50.0,51.0,72.0,Cash Flow
Changes in Working Capital,,,,,,,78.0,204.0,9.0,157.0,Cash Flow
Total Cash from Operations,,,,,,,1628.0,643.0,895.0,1443.0,Cash Flow
Capital Expenditures,,,,,,,-216.0,-57.0,-160.0,-236.0,Cash Flow
Acquisition of Business,,,,,,,-433.0,,,0.0,Cash Flow
Sale of Business,,,,,,,49.0,0.0,0.0,55.0,Cash Flow
Sale of Fixed Assets,,,,,,,37.0,,18.0,23.0,Cash Flow
Sale/Maturity of Investment,,,,,,,109.0,0.0,0.0,0.0,Cash Flow
Purchase of Investments,,,,,,,-6.0,,0.0,-82.0,Cash Flow
Other Investing Cash Flow,,,,,,,-2.0,-2.0,-6.0,-8.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-245.0,-2.0,12.0,-11.0,Cash Flow
Total Cash from Investing,,,,,,,-460.0,-59.0,-149.0,-247.0,Cash Flow
