,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,73.65,129.65,148.48,134.11,143.67,131.5,,,,,
low,69.8,71.7,99.02,45.13,84.43,73.3,,,,,
change,0.0278,0.40880000000000005,0.1311,0.052000000000000005,-0.21170000000000003,-0.1429,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,29.0,24.0,49.0,38.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,49.0,52.0,53.0,53.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-3.0,-3.0,-3.0,-3.0,Balance Sheet
"Total Receivables, Net",,,,,,,62.0,68.0,69.0,69.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,4.0,4.0,4.0,6.0,Balance Sheet
Total Current Assets,,,,,,,95.0,96.0,122.0,113.0,Balance Sheet
Buildings,,,,,,,39.0,41.0,41.0,42.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,155.0,154.0,162.0,163.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,194.0,195.0,203.0,205.0,Balance Sheet
Accumulated Depreciation,,,,,,,-75.0,-77.0,-77.0,-79.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,119.0,118.0,126.0,126.0,Balance Sheet
"Goodwill, Net",,,,,,,435.0,444.0,443.0,450.0,Balance Sheet
Intangibles - Gross,,,,,,,111.0,118.0,120.0,123.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-24.0,-27.0,-27.0,-29.0,Balance Sheet
Intangibles - Net,,,,,,,86.0,92.0,93.0,94.0,Balance Sheet
Long Term Investments,,,,,,,12.0,12.0,12.0,12.0,Balance Sheet
Other Long Term Assets,,,,,,,2.0,2.0,1.0,6.0,Balance Sheet
Total Assets,,,,,,,749.0,764.0,796.0,800.0,Balance Sheet
Accounts Payable,,,,,,,6.0,6.0,7.0,8.0,Balance Sheet
Accrued Expenses,,,,,,,73.0,78.0,72.0,66.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1.0,1.0,5.0,7.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,3.0,4.0,2.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,83.0,89.0,85.0,81.0,Balance Sheet
Total Long Term Debt,,,,,,,118.0,122.0,149.0,147.0,Balance Sheet
Total Debt,,,,,,,118.0,123.0,154.0,154.0,Balance Sheet
Deferred Income Tax,,,,,,,14.0,16.0,19.0,24.0,Balance Sheet
Minority Interest,,,,,,,157.0,159.0,153.0,150.0,Balance Sheet
