,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,72.95,76.65,61.33,66.25,75.44,67.67,,,,,
low,67.45,38.19,39.51,34.39,47.1,30.67,,,,,
change,0.0672,-0.4258,0.48360000000000003,0.0036,-0.18230000000000002,-0.1709,,,,,
Date,,,,,,,2021-09-30 00:00:00,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,18.0,20.0,45.0,47.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,136.0,204.0,201.0,111.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-3.0,-4.0,-4.0,-2.0,Balance Sheet
"Total Receivables, Net",,,,,,,133.0,200.0,197.0,109.0,Balance Sheet
Invent. - Finished Goods,,,,,,,273.0,250.0,155.0,214.0,Balance Sheet
Invent. - Raw Materials,,,,,,,49.0,58.0,56.0,55.0,Balance Sheet
Total Inventory,,,,,,,322.0,308.0,211.0,269.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,10.0,6.0,11.0,0.0,Balance Sheet
Other Current Assets,,,,,,,49.0,52.0,58.0,55.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,59.0,58.0,69.0,55.0,Balance Sheet
Total Current Assets,,,,,,,531.0,585.0,522.0,479.0,Balance Sheet
Land/Improvements,,,,,,,539.0,538.0,542.0,539.0,Balance Sheet
Machinery/Equipment,,,,,,,1063.0,1063.0,1080.0,1054.0,Balance Sheet
Construction in Progress,,,,,,,45.0,52.0,67.0,81.0,Balance Sheet
Natural Resources,,,,,,,173.0,172.0,173.0,171.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,56.0,56.0,56.0,57.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1875.0,1881.0,1918.0,1900.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1045.0,-1066.0,-1096.0,-1098.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,831.0,814.0,821.0,803.0,Balance Sheet
"Goodwill, Net",,,,,,,58.0,58.0,58.0,57.0,Balance Sheet
Intangibles - Net,,,,,,,49.0,48.0,48.0,47.0,Balance Sheet
Long Term Investments,,,,,,,,33.0,50.0,48.0,Balance Sheet
Other Long Term Assets,,,,,,,162.0,154.0,148.0,142.0,Balance Sheet
Total Assets,,,,,,,1631.0,1693.0,1647.0,1577.0,Balance Sheet
Accounts Payable,,,,,,,90.0,100.0,114.0,86.0,Balance Sheet
Accrued Expenses,,,,,,,96.0,88.0,97.0,104.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Income Taxes Payable,,,,,,,0.0,,1.0,,Balance Sheet
Discontinued Operations,,,,,,,10.0,9.0,13.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,10.0,9.0,13.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,195.0,197.0,224.0,189.0,Balance Sheet
Total Long Term Debt,,,,,,,935.0,1005.0,922.0,886.0,Balance Sheet
Total Debt,,,,,,,935.0,1005.0,922.0,886.0,Balance Sheet
Deferred Income Tax,,,,,,,58.0,58.0,65.0,62.0,Balance Sheet
Other LT Liabilities,,,,,,,149.0,145.0,149.0,139.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,0.0,,,,Balance Sheet
"Other Liabilities, Total",,,,,,,149.0,145.0,149.0,139.0,Balance Sheet
Total Liabilities,,,,,,,1338.0,1405.0,1361.0,1276.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,136.0,140.0,144.0,148.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,272.0,270.0,252.0,239.0,Balance Sheet
Treasury Stock - Common,,,,,,,-6.0,-6.0,-6.0,-7.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,3.0,1.0,2.0,-2.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-108.0,-112.0,-101.0,-72.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-5.0,-5.0,-5.0,-5.0,Balance Sheet
"Other Equity, Total",,,,,,,-114.0,-117.0,-107.0,-77.0,Balance Sheet
Total Equity,,,,,,,293.0,288.0,287.0,301.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1631.0,1693.0,1647.0,1577.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,34.0,34.0,34.0,34.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Date,,,,,,,2021-09-30 00:00:00,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,Income Statement
Total Revenue,,,,,,,211700.0,331500.0,448500.0,214700.0,Income Statement
"Cost of Revenue, Total",,,,,,,178600.0,271600.0,383900.0,180800.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,31000.0,39500.0,44600.0,37400.0,Income Statement
Total Operating Expense,,,,,,,209600.0,311100.0,428500.0,218200.0,Income Statement
Total Operating Income,,,,,,,2100.0,20400.0,20000.0,-3500.0,Income Statement
"Inter Expse, Non-Operating",,,,,,,-13600.0,-13900.0,-13900.0,-13400.0,Income Statement
"Inter Capital, Non-Operat",,,,,,,0.0,,,,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-13600.0,-13900.0,-13900.0,-13400.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,3800.0,400.0,-3000.0,6100.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-400.0,-200.0,-1700.0,-1000.0,Income Statement
"Other, Net",,,,,,,-400.0,-200.0,-1700.0,-1000.0,Income Statement
Income Before Tax,,,,,,,-8100.0,6700.0,1400.0,-11800.0,Income Statement
Income Tax - Total,,,,,,,-3600.0,-1200.0,30400.0,-1100.0,Income Statement
Income After Tax,,,,,,,-4500.0,7900.0,-29000.0,-10700.0,Income Statement
Net Inc Before Extra Items,,,,,,,-4500.0,7900.0,-29000.0,-10700.0,Income Statement
Discontinued Operations,,,,,,,-63200.0,-2600.0,11500.0,700.0,Income Statement
Extraordinary Item,,,,,,,-100.0,,,,Income Statement
Tax on Extraordinary Items,,,,,,,11800.0,-2900.0,5400.0,2100.0,Income Statement
Total Extraordinary Items,,,,,,,-51500.0,-5500.0,16900.0,2800.0,Income Statement
Total Net Income,,,,,,,-56000.0,2400.0,-12100.0,-7900.0,Income Statement
Total Adjust to Net Income,,,,,,,-300.0,-100.0,0.0,-100.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-4800.0,7800.0,-29000.0,-10800.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-56300.0,2300.0,-12100.0,-8000.0,Income Statement
