,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,212.46,227.13,207.28,224.96,272.81,331.05,,,,,
low,199.17,163.02,141.95,118.5,190.88,213.16,,,,,
change,0.0116,-0.0697,0.0895,0.013600000000000001,0.098,0.4114,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,5081.0,4424.0,4421.0,7079.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,552.0,546.0,563.0,543.0,Balance Sheet
Accumulated Depreciation,,,,,,,-51.0,-56.0,-63.0,-46.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,4143.0,4089.0,4104.0,4140.0,Balance Sheet
"Goodwill, Net",,,,,,,45811.0,45804.0,45810.0,45807.0,Balance Sheet
Intangibles - Net,,,,,,,34102.0,33714.0,33276.0,32885.0,Balance Sheet
Long Term Investments,,,,,,,19358.0,18424.0,17478.0,17056.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,15071.0,16003.0,18290.0,17275.0,Balance Sheet
Def. Policy Acq. Costs,,,,,,,677.0,719.0,742.0,764.0,Balance Sheet
Reinsurance - Asset,,,,,,,4970.0,4937.0,4874.0,4826.0,Balance Sheet
Separate Accounts - Assets,,,,,,,8337.0,8148.0,7495.0,7260.0,Balance Sheet
Other Assets,,,,,,,7282.0,6655.0,7088.0,7117.0,Balance Sheet
"Other Assets, Total",,,,,,,20589.0,19740.0,19457.0,19203.0,Balance Sheet
Total Assets,,,,,,,154889.0,152610.0,152630.0,144209.0,Balance Sheet
Accounts Payable,,,,,,,6655.0,6632.0,7142.0,6870.0,Balance Sheet
Accrued Expenses,,,,,,,7758.0,8212.0,8133.0,8354.0,Balance Sheet
Insurance Reserves,,,,,,,17881.0,17840.0,17431.0,17750.0,Balance Sheet
Sep. Accounts - Liability,,,,,,,8337.0,8148.0,7495.0,7260.0,Balance Sheet
Policy Liabilities,,,,,,,26218.0,25988.0,24926.0,25010.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,2027.0,1570.0,1797.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,518.0,603.0,600.0,3488.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,15309.0,15235.0,16432.0,16676.0,Balance Sheet
Long Term Debt,,,,,,,31097.0,30976.0,30961.0,28021.0,Balance Sheet
Capital Lease Obligations,,,,,,,28.0,37.0,23.0,69.0,Balance Sheet
Total Long Term Debt,,,,,,,31125.0,31013.0,30984.0,28090.0,Balance Sheet
Total Debt,,,,,,,33670.0,33186.0,33381.0,31578.0,Balance Sheet
Deferred Income Tax,,,,,,,8346.0,8110.0,8014.0,7777.0,Balance Sheet
Minority Interest,,,,,,,72.0,77.0,75.0,92.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,6423.0,6116.0,5851.0,,Balance Sheet
Other Liabilities,,,,,,,3326.0,2967.0,2784.0,2811.0,Balance Sheet
"Other Liabilities, Total",,,,,,,9749.0,9083.0,8635.0,2811.0,Balance Sheet
Total Liabilities,,,,,,,107777.0,106523.0,106738.0,99168.0,Balance Sheet
Common Stock,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Additional Paid-In Capital,,,,,,,29574.0,29736.0,29930.0,29395.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,32593.0,33420.0,34626.0,37041.0,Balance Sheet
Treasury Stock - Common,,,,,,,-14175.0,-15581.0,-16588.0,-19390.0,Balance Sheet
"Other Equity, Total",,,,,,,-884.0,-1492.0,-2080.0,-2009.0,Balance Sheet
Total Equity,,,,,,,47112.0,46087.0,45892.0,45041.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,154889.0,152610.0,152630.0,144209.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,323.0,319.0,316.0,305.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,71.0,77.0,81.0,92.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Net Premiums Earned,,,,,,,10342.0,10356.0,10426.0,9586.0,Income Statement
Other Insurance Revenue,,,,,,,34966.0,33235.0,34729.0,35490.0,Income Statement
Total Premiums Earned,,,,,,,45308.0,43591.0,45155.0,45076.0,Income Statement
Net Investment Income,,,,,,,380.0,414.0,325.0,204.0,Income Statement
Realized Gains (Losses),,,,,,,68.0,-319.0,-95.0,-81.0,Income Statement
Total Revenue,,,,,,,45756.0,43686.0,45385.0,45199.0,Income Statement
"Losses,Benies& Adjmts,Total",,,,,,,8743.0,8268.0,8192.0,7754.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,3383.0,3247.0,3226.0,3124.0,Income Statement
Depreciation/Amortization,,,,,,,499.0,458.0,501.0,460.0,Income Statement
Litigation,,,,,,,0.0,0.0,-28.0,0.0,Income Statement
Other Unusual Expnse (In),,,,,,,279.0,52.0,58.0,-1711.0,Income Statement
Unusual Expense (Income),,,,,,,279.0,52.0,30.0,-1711.0,Income Statement
