,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,54.3,97.61,103.03,112.58,123.52,72.27,,,,,
low,45.15,50.15,53.6,28.83,45.55,37.67,,,,,
change,0.133,0.2502,0.0063,0.2469,-0.37320000000000003,0.1632,,,,,
Date,,,,,,,2021-10-30 00:00:00,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,230.0,247.0,205.0,218.0,Balance Sheet
"Total Receivables, Net",,,,,,,1.0,1.0,1.0,3.0,Balance Sheet
Total Inventory,,,,,,,472.0,467.0,517.0,494.0,Balance Sheet
Prepaid Expenses,,,,,,,10.0,11.0,8.0,9.0,Balance Sheet
Total Current Assets,,,,,,,713.0,727.0,731.0,725.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,263.0,270.0,279.0,294.0,Balance Sheet
Accumulated Depreciation,,,,,,,-116.0,-123.0,-129.0,-136.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,556.0,568.0,581.0,597.0,Balance Sheet
"Goodwill, Net",,,,,,,445.0,445.0,445.0,445.0,Balance Sheet
Intangibles - Net,,,,,,,231.0,231.0,231.0,231.0,Balance Sheet
Other Long Term Assets,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Total Assets,,,,,,,1947.0,1972.0,1990.0,1999.0,Balance Sheet
Accounts Payable,,,,,,,122.0,107.0,101.0,97.0,Balance Sheet
Accrued Expenses,,,,,,,142.0,144.0,140.0,147.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,10.0,10.0,10.0,10.0,Balance Sheet
Income Taxes Payable,,,,,,,0.0,3.0,7.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,10.0,13.0,17.0,10.0,Balance Sheet
Total Current Liabilities,,,,,,,275.0,263.0,258.0,254.0,Balance Sheet
Total Long Term Debt,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
