,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,23.9,36.94,38.0,37.34,30.4,24.33,,,,,
low,19.89,20.62,20.95,11.48,20.09,8.42,,,,,
change,0.0414,0.0959,0.48990000000000006,-0.4214,0.1233,-0.5134000000000001,,,,,
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,31.0,31.0,33.0,22.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,138.0,140.0,126.0,126.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-2.0,-2.0,-2.0,Balance Sheet
"Total Receivables, Net",,,,,,,137.0,139.0,124.0,124.0,Balance Sheet
Invent. - Work In Progress,,,,,,,42.0,46.0,46.0,41.0,Balance Sheet
Invent. - Raw Materials,,,,,,,67.0,66.0,72.0,78.0,Balance Sheet
Inventories - Other,,,,,,,-21.0,-22.0,-23.0,-23.0,Balance Sheet
Total Inventory,,,,,,,88.0,90.0,95.0,96.0,Balance Sheet
Prepaid Expenses,,,,,,,19.0,21.0,23.0,22.0,Balance Sheet
Total Current Assets,,,,,,,274.0,281.0,275.0,263.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,87.0,97.0,97.0,100.0,Balance Sheet
"Goodwill, Net",,,,,,,348.0,348.0,348.0,348.0,Balance Sheet
Intangibles - Gross,,,,,,,450.0,450.0,450.0,450.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-187.0,-192.0,-197.0,-203.0,Balance Sheet
Intangibles - Net,,,,,,,263.0,258.0,253.0,247.0,Balance Sheet
Other Long Term Assets,,,,,,,9.0,10.0,9.0,15.0,Balance Sheet
Total Assets,,,,,,,983.0,995.0,984.0,974.0,Balance Sheet
Accounts Payable,,,,,,,34.0,33.0,32.0,45.0,Balance Sheet
Accrued Expenses,,,,,,,97.0,107.0,93.0,82.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Dividends Payable,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Customer Advances,,,,,,,63.0,78.0,77.0,65.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,65.0,80.0,79.0,67.0,Balance Sheet
Total Current Liabilities,,,,,,,197.0,219.0,205.0,193.0,Balance Sheet
Total Long Term Debt,,,,,,,108.0,115.0,127.0,130.0,Balance Sheet
Total Debt,,,,,,,108.0,115.0,127.0,130.0,Balance Sheet
Deferred Income Tax,,,,,,,21.0,19.0,16.0,15.0,Balance Sheet
"Other Liabilities, Total",,,,,,,71.0,72.0,68.0,64.0,Balance Sheet
Total Liabilities,,,,,,,397.0,425.0,416.0,403.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,100.0,102.0,104.0,105.0,Balance Sheet
Rdmbl Conv. Pref. Stock,,,,,,,100.0,102.0,104.0,105.0,Balance Sheet
Common Stock,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Additional Paid-In Capital,,,,,,,604.0,613.0,614.0,625.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,319.0,293.0,288.0,279.0,Balance Sheet
Treasury Stock - Common,,,,,,,-442.0,-442.0,-442.0,-442.0,Balance Sheet
