,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,20.9,26.01,23.98,25.2,39.35,39.98,,,,,
low,18.99,19.15,19.56,11.63,23.05,25.14,,,,,
change,0.039700000000000006,0.0678,0.1351,0.010700000000000001,0.5957,-0.0844,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,3270.0,2402.0,1983.0,1768.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,5246.0,4247.0,4074.0,4179.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-69.0,-67.0,-59.0,-57.0,Balance Sheet
"Total Receivables, Net",,,,,,,7525.0,6335.0,6248.0,6279.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,8.0,30.0,18.0,16.0,Balance Sheet
Other Current Assets,,,,,,,429.0,502.0,512.0,471.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,437.0,533.0,530.0,488.0,Balance Sheet
Total Current Assets,,,,,,,11232.0,9270.0,8761.0,8535.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1877.0,1884.0,1882.0,1876.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1202.0,-1229.0,-1240.0,-1243.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2220.0,2161.0,2088.0,2025.0,Balance Sheet
"Goodwill, Net",,,,,,,4909.0,4899.0,4855.0,4803.0,Balance Sheet
Intangibles - Net,,,,,,,848.0,825.0,800.0,775.0,Balance Sheet
Other Long Term Assets,,,,,,,400.0,416.0,445.0,470.0,Balance Sheet
Total Assets,,,,,,,19909.0,17881.0,17249.0,16875.0,Balance Sheet
Accounts Payable,,,,,,,8960.0,7245.0,6861.0,6536.0,Balance Sheet
Accrued Expenses,,,,,,,1133.0,815.0,839.0,878.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,48.0,59.0,46.0,56.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Customer Advances,,,,,,,689.0,760.0,664.0,660.0,Balance Sheet
Income Taxes Payable,,,,,,,43.0,42.0,37.0,26.0,Balance Sheet
Discontinued Operations,,,,,,,9.0,28.0,12.0,10.0,Balance Sheet
Other Current Liabilities,,,,,,,8.0,5.0,3.0,3.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,749.0,834.0,717.0,699.0,Balance Sheet
Total Current Liabilities,,,,,,,10890.0,8954.0,8463.0,8169.0,Balance Sheet
Total Long Term Debt,,,,,,,2909.0,2908.0,2906.0,2903.0,Balance Sheet
Total Debt,,,,,,,2957.0,2968.0,2952.0,2959.0,Balance Sheet
Minority Interest,,,,,,,79.0,70.0,62.0,62.0,Balance Sheet
