,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,15.25,66.14,58.61,41.0,53.97,39.28,,,,,
low,12.56,14.0,18.44,20.26,28.94,22.63,,,,,
change,0.0122,1.2270999999999999,-0.1653,0.4511,-0.2225,0.13269999999999998,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,15636.0,8852.0,3426.0,9604.0,Balance Sheet
Short Term Investments,,,,,,,,,,611.0,Balance Sheet
Cash and Short Term Invs,,,,,,,15636.0,8852.0,3426.0,10215.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,16167.0,20271.0,26286.0,18189.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-74.0,-150.0,0.0,0.0,Balance Sheet
"Total Receivables, Net",,,,,,,16134.0,21256.0,27953.0,20199.0,Balance Sheet
Prepaid Expenses,,,,,,,1565.0,1459.0,1126.0,2180.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,939.0,997.0,1073.0,1227.0,Balance Sheet
Total Current Assets,,,,,,,34274.0,32564.0,33578.0,33821.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,19732.0,22668.0,23963.0,25494.0,Balance Sheet
"Goodwill, Net",,,,,,,2816.0,23171.0,23171.0,23171.0,Balance Sheet
Intangibles - Gross,,,,,,,15784.0,32136.0,32145.0,32151.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-2220.0,-2916.0,-3609.0,-4301.0,Balance Sheet
Intangibles - Net,,,,,,,13564.0,29220.0,28536.0,27850.0,Balance Sheet
Other Long Term Assets,,,,,,,195.0,570.0,551.0,139.0,Balance Sheet
Total Assets,,,,,,,72304.0,110204.0,111962.0,112766.0,Balance Sheet
Accounts Payable,,,,,,,1587.0,2449.0,2661.0,1214.0,Balance Sheet
Accrued Expenses,,,,,,,5440.0,5096.0,5894.0,6319.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,26235.0,33886.0,32858.0,34896.0,Balance Sheet
Other Payables,,,,,,,47.0,6699.0,2897.0,1500.0,Balance Sheet
Other Current Liabilities,,,,,,,1193.0,1157.0,1245.0,1188.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,27475.0,41742.0,37000.0,37584.0,Balance Sheet
Total Current Liabilities,,,,,,,34502.0,49287.0,45555.0,45117.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,3987.0,12142.0,13546.0,8427.0,Balance Sheet
Total Liabilities,,,,,,,38489.0,61429.0,59101.0,53544.0,Balance Sheet
Common Stock,,,,,,,58.0,61.0,61.0,61.0,Balance Sheet
Additional Paid-In Capital,,,,,,,132780.0,147277.0,148449.0,150855.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-98785.0,-98398.0,-95388.0,-91355.0,Balance Sheet
"Other Equity, Total",,,,,,,-238.0,-165.0,-261.0,-339.0,Balance Sheet
Total Equity,,,,,,,33815.0,48775.0,52861.0,59222.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,72304.0,110204.0,111962.0,112766.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,11703.0,12142.0,12155.0,12192.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
