,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,37.8,42.65,27.57,14.73,31.48,25.93,,,,,
low,28.55,17.0,12.11,2.83,11.26,6.22,,,,,
change,0.23440000000000003,-0.47240000000000004,-0.32880000000000004,-0.059500000000000004,1.0085,-0.5919,,,,,
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,11.0,8.0,10.0,24.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,309.0,665.0,536.0,528.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-234.0,-209.0,-102.0,-94.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,536.0,456.0,869.0,870.0,Balance Sheet
Other Receivables,,,,,,,9.0,70.0,-371.0,-372.0,Balance Sheet
"Total Receivables, Net",,,,,,,544.0,526.0,498.0,497.0,Balance Sheet
Total Inventory,,,,,,,263.0,247.0,256.0,263.0,Balance Sheet
Prepaid Expenses,,,,,,,10.0,9.0,10.0,10.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,26.0,32.0,33.0,48.0,Balance Sheet
Total Current Assets,,,,,,,853.0,821.0,807.0,842.0,Balance Sheet
Buildings,,,,,,,,336.0,,,Balance Sheet
Land/Improvements,,,,,,,,2.0,,,Balance Sheet
Machinery/Equipment,,,,,,,,105.0,,,Balance Sheet
Construction in Progress,,,,,,,,32.0,,,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,,266.0,,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,,740.0,,,Balance Sheet
Accumulated Depreciation,,,,,,,,-291.0,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,454.0,449.0,462.0,463.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,426.0,432.0,407.0,398.0,Balance Sheet
Other Long Term Assets,,,,,,,53.0,52.0,52.0,51.0,Balance Sheet
Total Assets,,,,,,,1787.0,1754.0,1728.0,1755.0,Balance Sheet
Accounts Payable,,,,,,,91.0,75.0,72.0,78.0,Balance Sheet
Accrued Expenses,,,,,,,178.0,164.0,155.0,148.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Customer Advances,,,,,,,14.0,16.0,14.0,13.0,Balance Sheet
Income Taxes Payable,,,,,,,3.0,3.0,3.0,2.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,16.0,19.0,18.0,16.0,Balance Sheet
Total Current Liabilities,,,,,,,287.0,258.0,245.0,242.0,Balance Sheet
Long Term Debt,,,,,,,454.0,517.0,572.0,602.0,Balance Sheet
Capital Lease Obligations,,,,,,,5.0,5.0,,,Balance Sheet
Total Long Term Debt,,,,,,,459.0,522.0,572.0,602.0,Balance Sheet
Total Debt,,,,,,,460.0,523.0,573.0,603.0,Balance Sheet
Deferred Income Tax,,,,,,,9.0,7.0,7.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,368.0,352.0,349.0,351.0,Balance Sheet
Total Liabilities,,,,,,,1123.0,1140.0,1173.0,1195.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,138.0,140.0,142.0,145.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,592.0,599.0,605.0,608.0,Balance Sheet
Treasury Stock - Common,,,,,,,-66.0,-125.0,-193.0,-193.0,Balance Sheet
Total Equity,,,,,,,664.0,615.0,554.0,560.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1787.0,1754.0,1728.0,1755.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,29.0,27.0,24.0,24.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,3.0,6.0,9.0,9.0,Balance Sheet
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Income Statement
