,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,12.5,15.1,11.25,6.96,8.8,10.27,,,,,
low,11.65,7.45,4.77,3.41,4.47,5.51,,,,,
change,0.0209,-0.3715,-0.11199999999999999,-0.3038,0.5165,0.3691,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,233.0,255.0,222.0,206.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,38.0,36.0,42.0,44.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-8.0,-8.0,-10.0,-11.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,36.0,37.0,39.0,42.0,Balance Sheet
Notes Recvble - Short Term,,,,,,,177.0,174.0,204.0,210.0,Balance Sheet
Other Receivables,,,,,,,14.0,9.0,8.0,18.0,Balance Sheet
"Total Receivables, Net",,,,,,,227.0,219.0,251.0,270.0,Balance Sheet
Inventories - Other,,,,,,,124.0,124.0,136.0,154.0,Balance Sheet
LIFO Reserve,,,,,,,-5.0,-4.0,-4.0,-2.0,Balance Sheet
Total Inventory,,,,,,,119.0,120.0,133.0,152.0,Balance Sheet
Prepaid Expenses,,,,,,,11.0,10.0,15.0,8.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,9.0,9.0,9.0,8.0,Balance Sheet
Total Current Assets,,,,,,,599.0,613.0,630.0,644.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,288.0,293.0,299.0,,Balance Sheet
Accumulated Depreciation,,,,,,,-236.0,-242.0,-247.0,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,254.0,255.0,269.0,278.0,Balance Sheet
"Goodwill, Net",,,,,,,285.0,286.0,287.0,287.0,Balance Sheet
Intangibles - Net,,,,,,,61.0,62.0,61.0,57.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,43.0,42.0,43.0,38.0,Balance Sheet
LT Investments - Other,,,,,,,17.0,18.0,18.0,24.0,Balance Sheet
Long Term Investments,,,,,,,59.0,60.0,61.0,62.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Other Long Term Assets,,,,,,,6.0,7.0,6.0,6.0,Balance Sheet
Total Assets,,,,,,,1280.0,1300.0,1331.0,1348.0,Balance Sheet
Accounts Payable,,,,,,,19.0,18.0,19.0,24.0,Balance Sheet
Accrued Expenses,,,,,,,92.0,90.0,95.0,98.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,,,,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,29.0,30.0,30.0,31.0,Balance Sheet
Total Current Liabilities,,,,,,,141.0,137.0,145.0,153.0,Balance Sheet
Total Long Term Debt,,,,,,,312.0,312.0,313.0,313.0,Balance Sheet
Total Debt,,,,,,,312.0,312.0,313.0,313.0,Balance Sheet
Deferred Income Tax,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,173.0,175.0,187.0,190.0,Balance Sheet
Total Liabilities,,,,,,,626.0,625.0,645.0,656.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,340.0,342.0,344.0,345.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,369.0,384.0,396.0,402.0,Balance Sheet
"Other Equity, Total",,,,,,,-55.0,-52.0,-55.0,-56.0,Balance Sheet
Total Equity,,,,,,,655.0,675.0,686.0,692.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1280.0,1300.0,1331.0,1348.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,53.0,54.0,54.0,53.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,56.0,57.0,57.0,56.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,220994.0,215982.0,215842.0,233407.0,Income Statement
"Cost of Revenue, Total",,,,,,,88883.0,87054.0,86334.0,95807.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,15545.0,12227.0,18715.0,15455.0,Income Statement
Depreciation/Amortization,,,,,,,7574.0,7450.0,7746.0,9370.0,Income Statement
Impair-Assets Held for Use,,,,,,,,,,2400.0,Income Statement
Other Unusual Expnse (In),,,,,,,,,0.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,5.0,-697.0,0.0,2418.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,5.0,-697.0,0.0,18.0,Income Statement
