,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,168.9,185.0,180.93,170.1,178.82,139.9,,,,,
low,145.06,141.63,149.5,53.61,117.1,81.87,,,,,
change,0.0932,-0.0019,-0.020800000000000003,-0.1439,-0.024900000000000002,-0.092,,,,,
Date,,,,,,,2021-10-29 00:00:00,2022-01-28 00:00:00,2022-04-29 00:00:00,2022-07-29 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,126.0,80.0,25.0,45.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,30.0,32.0,31.0,32.0,Balance Sheet
Other Receivables,,,,,,,15.0,13.0,21.0,2.0,Balance Sheet
"Total Receivables, Net",,,,,,,45.0,45.0,52.0,35.0,Balance Sheet
Invent. - Raw Materials,,,,,,,13.0,14.0,14.0,17.0,Balance Sheet
Inventories - Other,,,,,,,146.0,140.0,179.0,196.0,Balance Sheet
Total Inventory,,,,,,,160.0,154.0,192.0,213.0,Balance Sheet
Prepaid Expenses,,,,,,,27.0,28.0,25.0,24.0,Balance Sheet
Total Current Assets,,,,,,,357.0,307.0,294.0,317.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,2244.0,2256.0,2279.0,2310.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1277.0,-1299.0,-1320.0,-1340.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1934.0,1914.0,1906.0,1903.0,Balance Sheet
"Goodwill, Net",,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
Intangibles - Net,,,,,,,21.0,21.0,21.0,21.0,Balance Sheet
Other Long Term Assets,,,,,,,56.0,56.0,53.0,49.0,Balance Sheet
Total Assets,,,,,,,2373.0,2302.0,2279.0,2295.0,Balance Sheet
Accounts Payable,,,,,,,138.0,124.0,125.0,170.0,Balance Sheet
Accrued Expenses,,,,,,,,,,191.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,,,,0.0,Balance Sheet
Dividends Payable,,,,,,,31.0,31.0,30.0,30.0,Balance Sheet
