,2017,2018,2019,2020,2021,2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023,Report
high,93.55,117.7,121.46,180.67,263.31,260.83,,,,,
low,81.6,81.16,90.23,60.0,150.84,170.12,,,,,
change,0.1369,-0.0070999999999999995,0.3129,0.337,0.6078,-0.1861,,,,,
Date,,,,,,,2022-01-28 00:00:00,2022-04-29 00:00:00,2022-07-29 00:00:00,2022-10-28 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,1133.0,3414.0,1482.0,3192.0,Balance Sheet
Total Inventory,,,,,,,17605.0,20239.0,19329.0,19817.0,Balance Sheet
Restricted Cash - Current,,,,,,,271.0,368.0,450.0,464.0,Balance Sheet
Other Current Assets,,,,,,,1051.0,1590.0,1406.0,1518.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,1322.0,1958.0,1856.0,1982.0,Balance Sheet
Total Current Assets,,,,,,,20060.0,25611.0,22667.0,24991.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,23179.0,23021.0,22871.0,20787.0,Balance Sheet
"Goodwill, Gross",,,,,,,1310.0,,,,Balance Sheet
Accum. Goodwill Amort.,,,,,,,-999.0,,,,Balance Sheet
"Goodwill, Net",,,,,,,311.0,,,,Balance Sheet
Intangibles - Gross,,,,,,,742.0,,,,Balance Sheet
Accum. Intangible Amort.,,,,,,,-220.0,,,,Balance Sheet
Intangibles - Net,,,,,,,522.0,,,,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,164.0,33.0,104.0,301.0,Balance Sheet
Restricted Cash - LT,,,,,,,199.0,76.0,56.0,63.0,Balance Sheet
Other Long Term Assets,,,,,,,205.0,984.0,1027.0,831.0,Balance Sheet
Total Assets,,,,,,,44640.0,49725.0,46725.0,46973.0,Balance Sheet
Accounts Payable,,,,,,,11354.0,13831.0,12631.0,12249.0,Balance Sheet
Accrued Expenses,,,,,,,2197.0,1829.0,1879.0,2056.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,868.0,121.0,121.0,609.0,Balance Sheet
Customer Advances,,,,,,,1914.0,2094.0,1968.0,1736.0,Balance Sheet
Other Current Liabilities,,,,,,,3335.0,3956.0,3767.0,4226.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,5249.0,6050.0,5735.0,5962.0,Balance Sheet
Total Current Liabilities,,,,,,,19668.0,21831.0,20366.0,20876.0,Balance Sheet
Total Long Term Debt,,,,,,,23859.0,28776.0,28763.0,32904.0,Balance Sheet
Total Debt,,,,,,,24727.0,28897.0,28884.0,33513.0,Balance Sheet
"Other Liabilities, Total",,,,,,,5929.0,5995.0,6038.0,6061.0,Balance Sheet
Total Liabilities,,,,,,,49456.0,56602.0,55167.0,59841.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,335.0,326.0,316.0,305.0,Balance Sheet
Additional Paid-In Capital,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-5115.0,-7367.0,-8895.0,-13313.0,Balance Sheet
"Other Equity, Total",,,,,,,-36.0,164.0,137.0,140.0,Balance Sheet
Total Equity,,,,,,,-4816.0,-6877.0,-8442.0,-12868.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,44640.0,49725.0,46725.0,46973.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,670.0,652.0,631.0,611.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2022-01-28 00:00:00,2022-04-29 00:00:00,2022-07-29 00:00:00,2022-10-28 00:00:00,Income Statement
Total Revenue,,,,,,,21339.0,23659.0,27476.0,23479.0,Income Statement
"Cost of Revenue, Total",,,,,,,14312.0,15609.0,18343.0,15661.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,4713.0,4303.0,4455.0,6443.0,Income Statement
Depreciation/Amortization,,,,,,,436.0,445.0,449.0,451.0,Income Statement
Unusual Expense (Income),,,,,,,29.0,,,,Income Statement
Total Operating Expense,,,,,,,19490.0,20357.0,23247.0,22555.0,Income Statement
Total Operating Income,,,,,,,1849.0,3302.0,4229.0,924.0,Income Statement
"Inter Expse, Non-Operating",,,,,,,-222.0,-238.0,-264.0,-306.0,Income Statement
"Inter Capital, Non-Operat",,,,,,,1.0,1.0,1.0,1.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-221.0,-237.0,-263.0,-305.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,2.0,2.0,5.0,14.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-16.0,-8.0,-6.0,-4.0,Income Statement
"Other, Net",,,,,,,-16.0,-8.0,-6.0,-4.0,Income Statement
Income Before Tax,,,,,,,1614.0,3059.0,3965.0,629.0,Income Statement
Income Tax - Total,,,,,,,407.0,726.0,973.0,475.0,Income Statement
Income After Tax,,,,,,,1207.0,2333.0,2992.0,154.0,Income Statement
Net Inc Before Extra Items,,,,,,,1207.0,2333.0,2992.0,154.0,Income Statement
Total Net Income,,,,,,,1207.0,2333.0,2992.0,154.0,Income Statement
Total Adjust to Net Income,,,,,,,-5.0,-8.0,-9.0,-2.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,1202.0,2325.0,2983.0,152.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,1202.0,2325.0,2983.0,152.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,672.0,660.0,638.0,618.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.79,3.52,4.68,0.25,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.79,3.52,4.68,0.25,Income Statement
