,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,4.27,4.71,2.69,5.24,5.5,3.52,,,,,
low,3.22,1.96,1.56,1.23,2.3,0.64,,,,,
change,-0.06730000000000001,-0.4072,-0.057300000000000004,0.6204,-0.2429,-0.7283,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,18890.0,24679.0,27201.0,29866.0,Balance Sheet
Short Term Investments,,,,,,,106077.0,82840.0,61965.0,51776.0,Balance Sheet
Cash and Short Term Invs,,,,,,,124967.0,107519.0,89166.0,81642.0,Balance Sheet
"Total Receivables, Net",,,,,,,15472.0,15240.0,17198.0,15525.0,Balance Sheet
Invent. - Finished Goods,,,,,,,1312.0,1169.0,1091.0,1317.0,Balance Sheet
Invent. - Work In Progress,,,,,,,162.0,1040.0,572.0,1244.0,Balance Sheet
Invent. - Raw Materials,,,,,,,5142.0,4555.0,4555.0,4555.0,Balance Sheet
Total Inventory,,,,,,,6616.0,6764.0,6218.0,7116.0,Balance Sheet
Prepaid Expenses,,,,,,,7412.0,9415.0,7939.0,6157.0,Balance Sheet
Total Current Assets,,,,,,,154467.0,138938.0,120521.0,110440.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,11887.0,9672.0,7077.0,4685.0,Balance Sheet
Other Long Term Assets,,,,,,,974.0,464.0,403.0,484.0,Balance Sheet
Total Assets,,,,,,,167328.0,149074.0,128001.0,115609.0,Balance Sheet
Accounts Payable,,,,,,,3795.0,4614.0,2155.0,2721.0,Balance Sheet
Accrued Expenses,,,,,,,43657.0,40921.0,39434.0,37263.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,2596.0,2097.0,1543.0,1369.0,Balance Sheet
Other Current Liabilities,,,,,,,13506.0,11593.0,11823.0,5912.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,16102.0,13690.0,13366.0,7281.0,Balance Sheet
Total Current Liabilities,,,,,,,63554.0,59225.0,54955.0,47265.0,Balance Sheet
Total Long Term Debt,,,,,,,19914.0,29847.0,29835.0,39468.0,Balance Sheet
Total Debt,,,,,,,19914.0,29847.0,29835.0,39468.0,Balance Sheet
"Other Liabilities, Total",,,,,,,53486.0,53204.0,46888.0,48710.0,Balance Sheet
Total Liabilities,,,,,,,136954.0,142276.0,131678.0,135443.0,Balance Sheet
