,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,95.16,110.86,154.0,248.32,333.96,328.57,,,,,
low,92.04,91.84,96.44,119.6,211.22,233.71,,,,,
change,-0.0144,0.1067,0.5097,0.4428,0.4623,-0.1837,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-04-01 00:00:00,2022-07-01 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,2586.0,3717.0,3984.0,5150.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,4755.0,4537.0,4647.0,4526.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-124.0,-130.0,-120.0,-117.0,Balance Sheet
"Total Receivables, Net",,,,,,,4706.0,4496.0,4615.0,4484.0,Balance Sheet
Invent. - Finished Goods,,,,,,,1343.0,1493.0,1608.0,1578.0,Balance Sheet
Invent. - Work In Progress,,,,,,,473.0,530.0,530.0,519.0,Balance Sheet
Invent. - Raw Materials,,,,,,,951.0,1049.0,1119.0,1139.0,Balance Sheet
Total Inventory,,,,,,,2767.0,3072.0,3257.0,3236.0,Balance Sheet
Prepaid Expenses,,,,,,,1589.0,1385.0,1373.0,1380.0,Balance Sheet
Total Current Assets,,,,,,,11648.0,12670.0,13229.0,14250.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,7255.0,7332.0,7332.0,7346.0,Balance Sheet
Accumulated Depreciation,,,,,,,-3465.0,-3517.0,-3538.0,-3627.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,4831.0,4815.0,4794.0,4684.0,Balance Sheet
"Goodwill, Net",,,,,,,41184.0,40663.0,39276.0,38251.0,Balance Sheet
Intangibles - Net,,,,,,,22843.0,22146.0,20907.0,19964.0,Balance Sheet
Other Long Term Assets,,,,,,,2678.0,3098.0,3600.0,3881.0,Balance Sheet
Total Assets,,,,,,,83184.0,83392.0,81806.0,81030.0,Balance Sheet
Accounts Payable,,,,,,,2569.0,2357.0,2419.0,2191.0,Balance Sheet
Accrued Expenses,,,,,,,3950.0,3080.0,3127.0,3306.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,8.0,10.0,10.0,705.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1613.0,2100.0,2000.0,1800.0,Balance Sheet
Total Current Liabilities,,,,,,,8140.0,7547.0,7556.0,8002.0,Balance Sheet
Total Long Term Debt,,,,,,,22168.0,21768.0,20052.0,18542.0,Balance Sheet
Total Debt,,,,,,,22176.0,21778.0,20062.0,19247.0,Balance Sheet
Minority Interest,,,,,,,10.0,6.0,7.0,8.0,Balance Sheet
"Other Liabilities, Total",,,,,,,7699.0,7715.0,7597.0,7493.0,Balance Sheet
Total Liabilities,,,,,,,38017.0,37036.0,35212.0,34045.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,3268.0,3268.0,1668.0,1668.0,Balance Sheet
Common Stock,,,,,,,9.0,9.0,9.0,9.0,Balance Sheet
Additional Paid-In Capital,,,,,,,10090.0,10123.0,11854.0,11985.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,32827.0,34332.0,35808.0,37177.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-539.0,-882.0,-2324.0,-3363.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-550.0,-536.0,-529.0,-522.0,Balance Sheet
Other Comprehensive Income,,,,,,,62.0,42.0,108.0,31.0,Balance Sheet
"Other Equity, Total",,,,,,,-1027.0,-1376.0,-2745.0,-3854.0,Balance Sheet
