,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,18.1,19.45,19.31,29.5,54.5,51.34,,,,,
low,14.8,6.7,7.11,9.01,26.9,17.66,,,,,
change,0.0032,-0.5395000000000001,1.5429,0.5551,0.7148000000000001,-0.5072,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,37.0,4.0,7.0,3.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,87.0,81.0,79.0,88.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,109.0,114.0,122.0,175.0,Balance Sheet
Other Receivables,,,,,,,10.0,9.0,24.0,24.0,Balance Sheet
"Total Receivables, Net",,,,,,,119.0,123.0,145.0,199.0,Balance Sheet
Invent. - Finished Goods,,,,,,,3.0,4.0,4.0,5.0,Balance Sheet
Invent. - Work In Progress,,,,,,,2.0,3.0,7.0,8.0,Balance Sheet
Invent. - Raw Materials,,,,,,,62.0,84.0,91.0,98.0,Balance Sheet
Total Inventory,,,,,,,67.0,91.0,102.0,111.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,11.0,12.0,14.0,13.0,Balance Sheet
Total Current Assets,,,,,,,234.0,230.0,268.0,326.0,Balance Sheet
Buildings,,,,,,,46.0,46.0,43.0,44.0,Balance Sheet
Land/Improvements,,,,,,,10.0,10.0,13.0,13.0,Balance Sheet
Machinery/Equipment,,,,,,,52.0,52.0,55.0,55.0,Balance Sheet
Construction in Progress,,,,,,,13.0,16.0,8.0,10.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,64.0,77.0,70.0,69.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,184.0,202.0,188.0,190.0,Balance Sheet
Accumulated Depreciation,,,,,,,-80.0,-81.0,-68.0,-70.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,104.0,121.0,121.0,120.0,Balance Sheet
"Goodwill, Net",,,,,,,49.0,49.0,49.0,49.0,Balance Sheet
Intangibles - Net,,,,,,,53.0,52.0,51.0,50.0,Balance Sheet
Other Long Term Assets,,,,,,,3.0,3.0,2.0,2.0,Balance Sheet
Total Assets,,,,,,,448.0,459.0,495.0,552.0,Balance Sheet
Accounts Payable,,,,,,,82.0,90.0,90.0,107.0,Balance Sheet
Accrued Expenses,,,,,,,33.0,28.0,28.0,32.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,10.0,9.0,24.0,24.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,1.0,5.0,1.0,11.0,Balance Sheet
Other Current Liabilities,,,,,,,9.0,8.0,10.0,12.0,Balance Sheet
