,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,22.3,23.6,35.41,46.84,58.0,59.19,,,,,
low,18.35,12.78,13.43,9.0,37.53,34.17,,,,,
change,-0.113,-0.2602,1.2878,0.2374,0.26890000000000003,0.0239,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,299.0,360.0,327.0,139.0,Balance Sheet
"Total Receivables, Net",,,,,,,401.0,352.0,346.0,361.0,Balance Sheet
Invent. - Finished Goods,,,,,,,1080.0,1009.0,1041.0,976.0,Balance Sheet
Invent. - Raw Materials,,,,,,,75.0,77.0,80.0,88.0,Balance Sheet
Inventories - Other,,,,,,,106.0,113.0,119.0,133.0,Balance Sheet
Total Inventory,,,,,,,1261.0,1198.0,1240.0,1197.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,122.0,151.0,158.0,60.0,Balance Sheet
Total Current Assets,,,,,,,2084.0,2061.0,2071.0,1757.0,Balance Sheet
Buildings,,,,,,,1241.0,1278.0,1320.0,1354.0,Balance Sheet
Land/Improvements,,,,,,,447.0,451.0,451.0,481.0,Balance Sheet
Construction in Progress,,,,,,,68.0,58.0,38.0,46.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,924.0,957.0,973.0,997.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,2680.0,2745.0,2782.0,2878.0,Balance Sheet
Accumulated Depreciation,,,,,,,-746.0,-769.0,-796.0,-820.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1934.0,1976.0,1985.0,2058.0,Balance Sheet
"Goodwill, Gross",,,,,,,1516.0,1524.0,1524.0,1537.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,-1100.0,-1100.0,-1100.0,-1100.0,Balance Sheet
"Goodwill, Net",,,,,,,416.0,424.0,424.0,437.0,Balance Sheet
Intangibles - Net,,,,,,,480.0,487.0,487.0,513.0,Balance Sheet
Other Long Term Assets,,,,,,,63.0,60.0,63.0,67.0,Balance Sheet
Total Assets,,,,,,,4975.0,5006.0,5024.0,4828.0,Balance Sheet
Accounts Payable,,,,,,,133.0,124.0,135.0,139.0,Balance Sheet
Accrued Expenses,,,,,,,387.0,443.0,387.0,429.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,1268.0,1196.0,1231.0,1055.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,103.0,106.0,131.0,96.0,Balance Sheet
Total Current Liabilities,,,,,,,1892.0,1869.0,1883.0,1719.0,Balance Sheet
Long Term Debt,,,,,,,1511.0,1493.0,1462.0,1442.0,Balance Sheet
