,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,42.22,47.87,58.38,120.48,142.64,128.26,,,,,
low,37.77,29.23,29.29,31.04,97.86,40.69,,,,,
change,0.0382,-0.2463,0.8244,0.8406,0.2212,-0.6767000000000001,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,849.0,786.0,449.0,281.0,Balance Sheet
Short Term Investments,,,,,,,66.0,94.0,89.0,64.0,Balance Sheet
Cash and Short Term Invs,,,,,,,915.0,880.0,538.0,345.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,894.0,960.0,1080.0,1013.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-23.0,-28.0,-29.0,-24.0,Balance Sheet
"Total Receivables, Net",,,,,,,1179.0,1259.0,1449.0,1407.0,Balance Sheet
Invent. - Work In Progress,,,,,,,153.0,115.0,109.0,119.0,Balance Sheet
Invent. - Raw Materials,,,,,,,613.0,639.0,673.0,726.0,Balance Sheet
Inventories - Other,,,,,,,-57.0,-57.0,-58.0,-92.0,Balance Sheet
Total Inventory,,,,,,,709.0,697.0,724.0,753.0,Balance Sheet
Prepaid Expenses,,,,,,,110.0,133.0,135.0,134.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,61.0,56.0,70.0,59.0,Balance Sheet
Total Current Assets,,,,,,,2974.0,3025.0,2916.0,2698.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,3982.0,4128.0,4474.0,4525.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1255.0,-1308.0,-1347.0,-1358.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2727.0,2820.0,3127.0,3167.0,Balance Sheet
"Goodwill, Net",,,,,,,3026.0,3012.0,3006.0,2929.0,Balance Sheet
Intangibles - Gross,,,,,,,1792.0,1783.0,1763.0,,Balance Sheet
Accum. Intangible Amort.,,,,,,,-660.0,-686.0,-703.0,,Balance Sheet
Intangibles - Net,,,,,,,1132.0,1097.0,1060.0,1017.0,Balance Sheet
Other Long Term Assets,,,,,,,279.0,300.0,349.0,349.0,Balance Sheet
Total Assets,,,,,,,10203.0,10322.0,10507.0,10205.0,Balance Sheet
Accounts Payable,,,,,,,363.0,401.0,421.0,379.0,Balance Sheet
Accrued Expenses,,,,,,,362.0,390.0,385.0,281.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
