,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,94.44,106.27,94.75,111.25,135.26,167.29,,,,,
low,80.65,69.36,70.55,72.06,94.89,127.94,,,,,
change,0.1326,-0.19260000000000002,0.153,0.14150000000000001,0.35810000000000003,0.26489999999999997,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,3169.0,2961.0,3034.0,3388.0,Balance Sheet
Short Term Investments,,,,,,,373.0,391.0,0.0,0.0,Balance Sheet
Cash and Short Term Invs,,,,,,,3542.0,3352.0,3034.0,3388.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,18593.0,19650.0,20286.0,20079.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1447.0,-1539.0,-1662.0,-1627.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,18508.0,19563.0,20190.0,19985.0,Balance Sheet
Other Receivables,,,,,,,183.0,135.0,128.0,173.0,Balance Sheet
"Total Receivables, Net",,,,,,,18691.0,19698.0,20318.0,20157.0,Balance Sheet
Total Inventory,,,,,,,16294.0,15515.0,15823.0,15556.0,Balance Sheet
Prepaid Expenses,,,,,,,852.0,845.0,569.0,488.0,Balance Sheet
Total Current Assets,,,,,,,39379.0,39410.0,39745.0,39590.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2130.0,2139.0,2105.0,2135.0,Balance Sheet
"Goodwill, Net",,,,,,,8922.0,8798.0,8632.0,8504.0,Balance Sheet
Intangibles - Gross,,,,,,,6012.0,5893.0,5657.0,5437.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-932.0,-1005.0,-1049.0,-1104.0,Balance Sheet
Intangibles - Net,,,,,,,5081.0,4888.0,4608.0,4333.0,Balance Sheet
Other Long Term Assets,,,,,,,1796.0,1806.0,1832.0,1762.0,Balance Sheet
Total Assets,,,,,,,57578.0,57308.0,57174.0,56561.0,Balance Sheet
Accounts Payable,,,,,,,38618.0,38211.0,39306.0,40193.0,Balance Sheet
