,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,38.85,41.05,52.15,90.0,151.44,80.77,,,,,
low,34.2,26.22,30.7,15.27,72.72,24.04,,,,,
change,0.0827,-0.15880000000000002,0.5848,0.6431,-0.0647,-0.6245,,,,,
Date,,,,,,,2022-01-01 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,2.0,2.0,2.0,1.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,27.0,26.0,30.0,28.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-1.0,-1.0,-2.0,Balance Sheet
"Total Receivables, Net",,,,,,,54.0,51.0,56.0,55.0,Balance Sheet
Invent. - Finished Goods,,,,,,,94.0,92.0,114.0,107.0,Balance Sheet
Invent. - Work In Progress,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Invent. - Raw Materials,,,,,,,12.0,11.0,8.0,7.0,Balance Sheet
Total Inventory,,,,,,,106.0,103.0,121.0,114.0,Balance Sheet
Prepaid Expenses,,,,,,,19.0,22.0,25.0,21.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,27.0,14.0,18.0,7.0,Balance Sheet
Total Current Assets,,,,,,,208.0,192.0,222.0,198.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,566.0,572.0,579.0,589.0,Balance Sheet
"Goodwill, Net",,,,,,,64.0,64.0,64.0,64.0,Balance Sheet
Intangibles - Gross,,,,,,,22.0,22.0,22.0,22.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-16.0,-16.0,-18.0,-17.0,Balance Sheet
Intangibles - Net,,,,,,,6.0,6.0,5.0,5.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,49.0,53.0,53.0,55.0,Balance Sheet
Other Long Term Assets,,,,,,,26.0,25.0,23.0,24.0,Balance Sheet
Total Assets,,,,,,,920.0,913.0,950.0,941.0,Balance Sheet
Accounts Payable,,,,,,,163.0,177.0,167.0,199.0,Balance Sheet
Accrued Expenses,,,,,,,168.0,146.0,161.0,162.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,383.0,413.0,443.0,406.0,Balance Sheet
Customer Advances,,,,,,,166.0,177.0,150.0,131.0,Balance Sheet
Other Current Liabilities,,,,,,,28.0,24.0,23.0,25.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,194.0,201.0,173.0,156.0,Balance Sheet
Total Current Liabilities,,,,,,,907.0,938.0,945.0,923.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,383.0,413.0,443.0,406.0,Balance Sheet
Deferred Income Tax,,,,,,,1.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,437.0,444.0,448.0,455.0,Balance Sheet
Total Liabilities,,,,,,,1344.0,1382.0,1393.0,1378.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,4.0,0.0,0.0,0.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-429.0,-469.0,-443.0,-438.0,Balance Sheet
