,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,156.64,157.4,152.95,143.87,157.08,151.86,,,,,
low,150.45,122.11,104.86,92.14,103.94,83.14,,,,,
change,-0.0129,-0.1226,-0.0323,-0.1589,0.37520000000000003,-0.32770000000000005,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,711.0,657.0,569.0,538.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,,2229.0,2244.0,2088.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-46.0,-69.0,-64.0,-57.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,1906.0,2160.0,2180.0,2031.0,Balance Sheet
Other Receivables,,,,,,,309.0,303.0,296.0,296.0,Balance Sheet
"Total Receivables, Net",,,,,,,2215.0,2463.0,2476.0,2327.0,Balance Sheet
Invent. - Finished Goods,,,,,,,1375.0,1482.0,1547.0,1627.0,Balance Sheet
Invent. - Work In Progress,,,,,,,287.0,311.0,381.0,403.0,Balance Sheet
Invent. - Raw Materials,,,,,,,854.0,1002.0,1065.0,1092.0,Balance Sheet
Total Inventory,,,,,,,2516.0,2795.0,2993.0,3122.0,Balance Sheet
Prepaid Expenses,,,,,,,131.0,119.0,344.0,348.0,Balance Sheet
Restricted Cash - Current,,,,,,,4.0,4.0,4.0,10.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,1122.0,1141.0,1206.0,0.0,Balance Sheet
Other Current Assets,,,,,,,288.0,328.0,138.0,149.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,1414.0,1473.0,1348.0,159.0,Balance Sheet
Total Current Assets,,,,,,,6987.0,7507.0,7730.0,6494.0,Balance Sheet
Buildings,,,,,,,,,,1704.0,Balance Sheet
Land/Improvements,,,,,,,,,,202.0,Balance Sheet
Machinery/Equipment,,,,,,,,,,3303.0,Balance Sheet
Construction in Progress,,,,,,,,,,527.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,6161.0,6184.0,6138.0,971.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,6161.0,6184.0,6138.0,6707.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1793.0,-1889.0,-1961.0,-1978.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,5156.0,5058.0,4951.0,4729.0,Balance Sheet
"Goodwill, Net",,,,,,,16414.0,16298.0,16071.0,13305.0,Balance Sheet
Intangibles - Gross,,,,,,,11890.0,11803.0,11671.0,11303.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1384.0,-1553.0,-1804.0,-1917.0,Balance Sheet
Intangibles - Net,,,,,,,10506.0,10250.0,9867.0,9386.0,Balance Sheet
Long Term Investments,,,,,,,,,84.0,10.0,Balance Sheet
Pension Bene. - Overfunded,,,,,,,136.0,134.0,138.0,148.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,82.0,111.0,130.0,177.0,Balance Sheet
Restricted Cash - LT,,,,,,,1.0,1.0,1.0,7.0,Balance Sheet
Other Long Term Assets,,,,,,,376.0,388.0,332.0,281.0,Balance Sheet
Total Assets,,,,,,,39658.0,39747.0,39304.0,34537.0,Balance Sheet
Accounts Payable,,,,,,,1532.0,1629.0,1576.0,1527.0,Balance Sheet
Payable/Accrued,,,,,,,270.0,267.0,254.0,268.0,Balance Sheet
Accrued Expenses,,,,,,,563.0,509.0,554.0,576.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,331.0,639.0,796.0,209.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,306.0,305.0,959.0,309.0,Balance Sheet
Dividends Payable,,,,,,,201.0,202.0,201.0,206.0,Balance Sheet
Income Taxes Payable,,,,,,,94.0,151.0,165.0,412.0,Balance Sheet
Discontinued Operations,,,,,,,101.0,87.0,75.0,0.0,Balance Sheet
Other Current Liabilities,,,,,,,235.0,243.0,140.0,119.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,631.0,683.0,581.0,737.0,Balance Sheet
Total Current Liabilities,,,,,,,3633.0,4032.0,4720.0,3626.0,Balance Sheet
Total Long Term Debt,,,,,,,10768.0,10738.0,10363.0,10260.0,Balance Sheet
Total Debt,,,,,,,11405.0,11682.0,12118.0,10778.0,Balance Sheet
Deferred Income Tax,,,,,,,2518.0,2454.0,2362.0,2280.0,Balance Sheet
Minority Interest,,,,,,,140.0,133.0,119.0,102.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,385.0,378.0,372.0,354.0,Balance Sheet
Other LT Liabilities,,,,,,,1132.0,1079.0,1108.0,1028.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1517.0,1457.0,1480.0,1382.0,Balance Sheet
Total Liabilities,,,,,,,18576.0,18814.0,19044.0,17650.0,Balance Sheet
Common Stock,,,,,,,35.0,35.0,35.0,35.0,Balance Sheet
Additional Paid-In Capital,,,,,,,19826.0,19823.0,19826.0,19832.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,3641.0,3683.0,3589.0,1186.0,Balance Sheet
Treasury Stock - Common,,,,,,,-997.0,-986.0,-980.0,-979.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-1133.0,-1332.0,-1921.0,-2903.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-291.0,-291.0,-290.0,-285.0,Balance Sheet
Other Comprehensive Income,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
"Other Equity, Total",,,,,,,-1423.0,-1622.0,-2210.0,-3187.0,Balance Sheet
Total Equity,,,,,,,21082.0,20933.0,20260.0,16887.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,39658.0,39747.0,39304.0,34537.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,255.0,255.0,255.0,255.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,21.0,21.0,21.0,21.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,3031.0,3226.0,3307.0,3063.0,Income Statement
"Cost of Revenue, Total",,,,,,,2050.0,2081.0,2171.0,2062.0,Income Statement
