,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,68.4,80.35,48.88,41.14,36.87,56.04,,,,,
low,61.78,34.99,30.65,11.87,21.23,29.98,,,,,
change,0.08,-0.47000000000000003,0.13269999999999998,-0.46130000000000004,0.3564,0.6723,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash,,,,,,,1757.0,1600.0,1893.0,2180.0,Balance Sheet
Short Term Investments,,,,,,,1382.0,1049.0,923.0,1429.0,Balance Sheet
Cash and Short Term Invs,,,,,,,3139.0,2649.0,2816.0,3609.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,5634.0,6032.0,6584.0,6985.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-319.0,-319.0,-337.0,-335.0,Balance Sheet
"Total Receivables, Net",,,,,,,5315.0,5713.0,6247.0,6650.0,Balance Sheet
Invent. - Finished Goods,,,,,,,1253.0,1369.0,1392.0,1416.0,Balance Sheet
Invent. - Work In Progress,,,,,,,425.0,518.0,563.0,604.0,Balance Sheet
Invent. - Raw Materials,,,,,,,1594.0,1832.0,2013.0,2123.0,Balance Sheet
Total Inventory,,,,,,,3272.0,3719.0,3968.0,4143.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,928.0,1172.0,1285.0,1209.0,Balance Sheet
Total Current Assets,,,,,,,12654.0,13253.0,14316.0,15611.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,29077.0,29022.0,29187.0,28260.0,Balance Sheet
Accumulated Depreciation,,,,,,,-22648.0,-22668.0,-22801.0,-21853.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,6429.0,6354.0,6386.0,6407.0,Balance Sheet
"Goodwill, Net",,,,,,,12990.0,12978.0,13009.0,12990.0,Balance Sheet
Intangibles - Gross,,,,,,,5240.0,5256.0,5336.0,5373.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-2029.0,-2098.0,-2234.0,-2330.0,Balance Sheet
Intangibles - Net,,,,,,,3211.0,3158.0,3102.0,3043.0,Balance Sheet
Long Term Investments,,,,,,,2044.0,1955.0,1767.0,1762.0,Balance Sheet
Other Long Term Assets,,,,,,,4183.0,4269.0,4247.0,4280.0,Balance Sheet
Total Assets,,,,,,,41511.0,41967.0,42827.0,44093.0,Balance Sheet
Payable/Accrued,,,,,,,8382.0,8638.0,8528.0,9034.0,Balance Sheet
