,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,24.79,38.3,54.87,51.48,53.0,21.62,,,,,
low,21.26,20.95,26.09,20.75,17.35,6.43,,,,,
change,-0.1241,0.2543,0.3425,0.2883,-0.6137,-0.5984,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,189.0,130.0,138.0,242.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,52.0,50.0,36.0,39.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
"Total Receivables, Net",,,,,,,55.0,54.0,40.0,44.0,Balance Sheet
Prepaid Expenses,,,,,,,9.0,15.0,17.0,13.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,10.0,10.0,10.0,10.0,Balance Sheet
Total Current Assets,,,,,,,263.0,210.0,206.0,309.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,9.0,9.0,9.0,8.0,Balance Sheet
"Goodwill, Net",,,,,,,457.0,505.0,492.0,480.0,Balance Sheet
Intangibles - Gross,,,,,,,458.0,492.0,477.0,460.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-178.0,-191.0,-200.0,-206.0,Balance Sheet
Intangibles - Net,,,,,,,280.0,300.0,277.0,254.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Other Long Term Assets,,,,,,,16.0,35.0,43.0,60.0,Balance Sheet
Total Assets,,,,,,,1029.0,1063.0,1030.0,1114.0,Balance Sheet
Accounts Payable,,,,,,,20.0,18.0,21.0,20.0,Balance Sheet
Accrued Expenses,,,,,,,22.0,31.0,31.0,24.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Customer Advances,,,,,,,103.0,114.0,103.0,99.0,Balance Sheet
Other Payables,,,,,,,8.0,12.0,12.0,6.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,110.0,127.0,116.0,105.0,Balance Sheet
Total Current Liabilities,,,,,,,156.0,180.0,171.0,152.0,Balance Sheet
Total Long Term Debt,,,,,,,515.0,514.0,514.0,513.0,Balance Sheet
Total Debt,,,,,,,518.0,518.0,517.0,516.0,Balance Sheet
Deferred Income Tax,,,,,,,23.0,27.0,23.0,19.0,Balance Sheet
"Other Liabilities, Total",,,,,,,18.0,13.0,11.0,10.0,Balance Sheet
Total Liabilities,,,,,,,713.0,734.0,718.0,694.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,,,,111.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,568.0,580.0,594.0,601.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-241.0,-263.0,-280.0,-286.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-3.0,-5.0,-28.0,-50.0,Balance Sheet
Other Comprehensive Income,,,,,,,-8.0,18.0,26.0,44.0,Balance Sheet
"Other Equity, Total",,,,,,,-12.0,12.0,-2.0,-6.0,Balance Sheet
Total Equity,,,,,,,316.0,329.0,312.0,420.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1029.0,1063.0,1030.0,1114.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,31.0,31.0,32.0,32.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,,,,,,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,75730.0,78716.0,80227.0,79549.0,Income Statement
"Cost of Revenue, Total",,,,,,,25198.0,24755.0,26553.0,25726.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,28053.0,24738.0,23515.0,22713.0,Income Statement
Labor & Related Expense,,,,,,,1565.0,10469.0,13644.0,6316.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,29618.0,35207.0,37159.0,29029.0,Income Statement
Research & Development,,,,,,,10199.0,12067.0,11676.0,11645.0,Income Statement
Depreciation,,,,,,,521.0,435.0,393.0,363.0,Income Statement
Amortiz of Intangibles,,,,,,,10009.0,10616.0,10409.0,9754.0,Income Statement
Depreciation/Amortization,,,,,,,10530.0,11051.0,10802.0,10117.0,Income Statement
Unusual Expense (Income),,,,,,,2429.0,10413.0,4925.0,3586.0,Income Statement
Total Operating Expense,,,,,,,77974.0,93493.0,91115.0,80103.0,Income Statement
Total Operating Income,,,,,,,-2244.0,-14777.0,-10888.0,-554.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-7926.0,-7762.0,-7754.0,-7354.0,Income Statement
