,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,18.39,17.43,17.55,17.04,18.41,17.37,,,,,
low,16.88,12.76,13.35,8.72,11.98,11.87,,,,,
change,-0.0421,-0.209,0.2572,-0.2751,0.3064,-0.0319,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,18.0,16.0,17.0,14.0,Balance Sheet
Interest-Earning Deposits,,,,,,,73.0,119.0,93.0,57.0,Balance Sheet
Trading Account Assets,,,,,,,13.0,12.0,10.0,10.0,Balance Sheet
FHLB Stock,,,,,,,22.0,21.0,20.0,22.0,Balance Sheet
Securities Held,,,,,,,238.0,208.0,196.0,198.0,Balance Sheet
Securities for Sale,,,,,,,981.0,959.0,904.0,817.0,Balance Sheet
Total Invest. Securities,,,,,,,1219.0,1167.0,1100.0,1015.0,Balance Sheet
Loans Held for Sale,,,,,,,0.0,,2.0,1.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,1328.0,1320.0,1226.0,1105.0,Balance Sheet
Total Gross Loans,,,,,,,3807.0,3899.0,4112.0,4246.0,Balance Sheet
Loan Loss Allowances,,,,,,,-39.0,-39.0,-39.0,-42.0,Balance Sheet
Unearned Income,,,,,,,0.0,,,,Balance Sheet
Net Loans,,,,,,,3768.0,3859.0,4073.0,4204.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,60.0,58.0,62.0,61.0,Balance Sheet
"Goodwill, Net",,,,,,,41.0,41.0,41.0,41.0,Balance Sheet
Interest Receivable,,,,,,,15.0,15.0,15.0,16.0,Balance Sheet
Other Assets,,,,,,,202.0,207.0,213.0,228.0,Balance Sheet
"Other Assets, Total",,,,,,,216.0,222.0,228.0,244.0,Balance Sheet
Total Assets,,,,,,,5431.0,5516.0,5647.0,5670.0,Balance Sheet
Accounts Payable,,,,,,,25.0,30.0,29.0,26.0,Balance Sheet
Accrued Expenses,,,,,,,75.0,70.0,76.0,77.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,898.0,944.0,916.0,903.0,Balance Sheet
Interest Bearing Deposits,,,,,,,3271.0,3359.0,3502.0,3502.0,Balance Sheet
Total Deposits,,,,,,,4169.0,4303.0,4418.0,4404.0,Balance Sheet
Total ST Borrowings,,,,,,,50.0,50.0,25.0,25.0,Balance Sheet
Total Long Term Debt,,,,,,,372.0,348.0,383.0,444.0,Balance Sheet
Total Debt,,,,,,,422.0,398.0,408.0,469.0,Balance Sheet
Total Liabilities,,,,,,,4691.0,4801.0,4932.0,4976.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,590.0,588.0,589.0,590.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,381.0,389.0,399.0,410.0,Balance Sheet
Treasury Stock - Common,,,,,,,-217.0,-223.0,-226.0,-237.0,Balance Sheet
ESOP Debt Guarantee,,,,,,,-17.0,-17.0,-17.0,-16.0,Balance Sheet
"Other Equity, Total",,,,,,,2.0,-23.0,-31.0,-54.0,Balance Sheet
Total Equity,,,,,,,740.0,715.0,715.0,693.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,5431.0,5516.0,5647.0,5670.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,49.0,49.0,49.0,48.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,16.0,16.0,16.0,17.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Interest & Fees on Loans,,,,,,,38702.0,36721.0,38998.0,42311.0,Income Statement
Inter & Divs/ Invest Securs,,,,,,,3079.0,3415.0,4292.0,4768.0,Income Statement
Interest on Deposits,,,,,,,68.0,58.0,166.0,199.0,Income Statement
"Interest Income, Bank",,,,,,,41849.0,40194.0,43456.0,47278.0,Income Statement
Interest on Deposit,,,,,,,1246.0,1159.0,1334.0,2121.0,Income Statement
Inter on Other Borrowings,,,,,,,2234.0,2166.0,2037.0,3146.0,Income Statement
Total Interest Expense,,,,,,,3480.0,3325.0,3371.0,5267.0,Income Statement
Net Interest Income,,,,,,,38369.0,36869.0,40085.0,42011.0,Income Statement
Loan Loss Provision,,,,,,,39.0,403.0,149.0,2703.0,Income Statement
NetInterIn after Loan Loss Provision,,,,,,,38330.0,36466.0,39936.0,39308.0,Income Statement
Fees & Commish from Operat,,,,,,,1500.0,1331.0,1375.0,1500.0,Income Statement
Dealer Trading Acct Profit,,,,,,,607.0,-802.0,-1563.0,-426.0,Income Statement
Invest Securities Gains,,,,,,,519.0,264.0,0.0,0.0,Income Statement
Other Revenue,,,,,,,1647.0,920.0,953.0,1212.0,Income Statement
"Non-Interest Income, Bank",,,,,,,4273.0,1713.0,765.0,2286.0,Income Statement
Labor & Related Expenses,,,,,,,-12005.0,-9507.0,-9418.0,-10784.0,Income Statement
Other Expense,,,,,,,-8685.0,-9202.0,-9295.0,-7086.0,Income Statement
"Non-Interest Expense, Bank",,,,,,,-20690.0,-18709.0,-18713.0,-17870.0,Income Statement
Income Before Tax,,,,,,,21913.0,19470.0,21988.0,23724.0,Income Statement
Income Tax - Total,,,,,,,5810.0,5343.0,6114.0,6745.0,Income Statement
Income After Tax,,,,,,,16103.0,14127.0,15874.0,16979.0,Income Statement
Net Inc Before Extra Items,,,,,,,16103.0,14127.0,15874.0,16979.0,Income Statement
Total Net Income,,,,,,,16103.0,14127.0,15874.0,16979.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,16103.0,14127.0,15874.0,16979.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,16103.0,14127.0,15874.0,16979.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,47151.0,46811.0,46592.0,46047.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.34,0.3,0.34,0.37,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.34,0.3,0.34,0.37,Income Statement
Diluted Weighted Average Shares,,,,,,,47606.0,47088.0,46638.0,46237.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.34,0.3,0.34,0.37,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.34,0.3,0.34,0.37,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.13,0.13,0.13,0.13,Income Statement
Gross Divid - Common Stock,,,,,,,6150.0,6101.0,6130.0,5976.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,970.0,946.0,911.0,898.0,Income Statement
Normalzd Income Before Tax,,,,,,,21913.0,19470.0,21988.0,23724.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,5810.0,5343.0,6114.0,6745.0,Income Statement
Normalized Income After Tax,,,,,,,16103.0,14127.0,15874.0,16979.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,16103.0,14127.0,15874.0,16979.0,Income Statement
Basic Normalized EPS,,,,,,,0.34,0.3,0.34,0.37,Income Statement
Diluted Normalized EPS,,,,,,,0.34,0.3,0.34,0.37,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,70654.0,14127.0,30001.0,46980.0,Cash Flow
Depreciation/Depletion,,,,,,,3889.0,946.0,1857.0,2755.0,Cash Flow
Amortization,,,,,,,200.0,53.0,93.0,130.0,Cash Flow
Deferred Taxes,,,,,,,3159.0,,,,Cash Flow
Non-Cash Items,,,,,,,6522.0,3746.0,7256.0,10846.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,28476.0,827.0,11205.0,19399.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,17451.0,3418.0,6807.0,11578.0,Cash Flow
Loan Loss Provision,,,,,,,-6184.0,403.0,552.0,3255.0,Cash Flow
Other Assets,,,,,,,-14413.0,2585.0,-1531.0,-9452.0,Cash Flow
Changes in Working Capital,,,,,,,-19665.0,726.0,1177.0,-2350.0,Cash Flow
Total Cash from Operations,,,,,,,64759.0,19598.0,40384.0,58361.0,Cash Flow
Capital Expenditures,,,,,,,-1638.0,-365.0,-1686.0,-2200.0,Cash Flow
Sale of Business,,,,,,,0.0,,,,Cash Flow
Sale/Maturity of Investment,,,,,,,785259.0,155268.0,235413.0,291351.0,Cash Flow
"Investment, Net",,,,,,,0.0,,31.0,0.0,Cash Flow
Purchase of Investments,,,,,,,-752056.0,-141523.0,-167498.0,-172217.0,Cash Flow
Loans,,,,,,,46104.0,-91853.0,-307941.0,-439892.0,Cash Flow
Foreclosed Real Estate,,,,,,,,,125.0,125.0,Cash Flow
Other Investing Cash Flow,,,,,,,7326.0,2651.0,3920.0,1445.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,86633.0,-75457.0,-235950.0,-319188.0,Cash Flow
Total Cash from Investing,,,,,,,84995.0,-75822.0,-237636.0,-321388.0,Cash Flow
Deposits,,,,,,,92783.0,133532.0,248668.0,234825.0,Cash Flow
Fed. Funds/REPOs,,,,,,,-170034.0,-23878.0,-74739.0,-14077.0,Cash Flow
Other Financing Cash Flow,,,,,,,5232.0,5123.0,4549.0,1228.0,Cash Flow
Financing Cash Flow Items,,,,,,,-72019.0,114777.0,178478.0,221976.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-24299.0,-6101.0,-12231.0,-18207.0,Cash Flow
"Common Stock, Net",,,,,,,-53321.0,-8237.0,-10979.0,-22273.0,Cash Flow
Options Exercised,,,,,,,3409.0,231.0,231.0,244.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-49912.0,-8006.0,-10748.0,-22029.0,Cash Flow
"Long Term Debt, Net",,,,,,,,,60917.0,60884.0,Cash Flow
Total Debt Reduction,,,,,,,0.0,,,,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,0.0,,60917.0,60884.0,Cash Flow
Total Cash From Financing,,,,,,,-146230.0,100670.0,216416.0,242624.0,Cash Flow
Net Change in Cash,,,,,,,3524.0,44446.0,19164.0,-20403.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,87544.0,91068.0,91068.0,91068.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,91068.0,135514.0,110232.0,70665.0,Cash Flow
"Depreciation, Supplemental",,,,,,,3889.0,946.0,1857.0,2755.0,Cash Flow
Free Cash Flow,,,,,,,63121.0,19233.0,38698.0,56161.0,
FCF Growth,,,,,,,,-0.6952995041269943,1.0120626007383144,0.4512636311954106,
