,2017,2018,2019,2020,2021,2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023,Report
high,65.33,98.75,86.71,74.35,416.71,390.8,,,,,
low,54.5,55.73,47.95,21.5,53.2,193.0,,,,,
change,0.091,-0.0018,0.237,-0.152,2.8284,0.5195000000000001,,,,,
Date,,,,,,,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,2022-10-29 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,717.0,862.0,493.0,533.0,Balance Sheet
Short Term Investments,,,,,,,,,74.0,198.0,Balance Sheet
Cash and Short Term Invs,,,,,,,717.0,862.0,567.0,731.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,40.0,31.0,36.0,41.0,Balance Sheet
Other Receivables,,,,,,,0.0,0.0,36.0,0.0,Balance Sheet
"Total Receivables, Net",,,,,,,40.0,31.0,72.0,41.0,Balance Sheet
Total Inventory,,,,,,,1080.0,1365.0,1193.0,1645.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,78.0,96.0,98.0,100.0,Balance Sheet
Total Current Assets,,,,,,,1915.0,2354.0,1930.0,2515.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,3708.0,3725.0,3761.0,,Balance Sheet
Accumulated Depreciation,,,,,,,-2518.0,-2554.0,-2601.0,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1233.0,1210.0,1197.0,1183.0,Balance Sheet
Other Long Term Assets,,,,,,,69.0,65.0,64.0,64.0,Balance Sheet
Total Assets,,,,,,,3246.0,3659.0,3222.0,3793.0,Balance Sheet
Payable/Accrued,,,,,,,886.0,1163.0,891.0,1294.0,Balance Sheet
Accrued Expenses,,,,,,,12.0,11.0,10.0,10.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,45.0,45.0,45.0,45.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,23.0,99.0,0.0,7.0,Balance Sheet
Total Current Liabilities,,,,,,,966.0,1319.0,946.0,1356.0,Balance Sheet
Total Long Term Debt,,,,,,,521.0,521.0,521.0,521.0,Balance Sheet
Total Debt,,,,,,,566.0,566.0,566.0,566.0,Balance Sheet
"Other Liabilities, Total",,,,,,,307.0,306.0,305.0,306.0,Balance Sheet
Total Liabilities,,,,,,,1794.0,2146.0,1773.0,2183.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,,Balance Sheet
Additional Paid-In Capital,,,,,,,957.0,957.0,959.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,5028.0,5275.0,5435.0,,Balance Sheet
Treasury Stock - Common,,,,,,,-4512.0,-4698.0,-4924.0,,Balance Sheet
Other Equity,,,,,,,,,,1609.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-23.0,-23.0,-22.0,,Balance Sheet
"Other Equity, Total",,,,,,,-23.0,-23.0,-22.0,1609.0,Balance Sheet
Total Equity,,,,,,,1451.0,1512.0,1449.0,1609.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,3246.0,3659.0,3222.0,3793.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,15.0,14.0,13.0,17.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,19.0,18.0,17.0,21.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,105.0,105.0,105.0,105.0,Balance Sheet
Date,,,,,,,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,2022-10-29 00:00:00,Income Statement
Total Revenue,,,,,,,2153.0,1643.0,1618.0,1573.0,Income Statement
"Cost of Revenue, Total",,,,,,,1250.0,861.0,941.0,856.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,448.0,406.0,407.0,419.0,Income Statement
Depreciation/Amortization,,,,,,,53.0,46.0,48.0,47.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,3.0,,,Income Statement
Unusual Expense (Income),,,,,,,0.0,3.0,,,Income Statement
"Other Operat Expse, Total",,,,,,,2.0,-1.0,2.0,2.0,Income Statement
Total Operating Expense,,,,,,,1753.0,1315.0,1398.0,1323.0,Income Statement
Total Operating Income,,,,,,,400.0,327.0,220.0,250.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-10.0,-11.0,-10.0,-7.0,Income Statement
Gain(Loss)on Sale of Assets,,,,,,,0.0,7.0,0.0,0.0,Income Statement
Income Before Tax,,,,,,,390.0,324.0,211.0,243.0,Income Statement
Income Tax - Total,,,,,,,69.0,73.0,47.0,55.0,Income Statement
Income After Tax,,,,,,,321.0,251.0,163.0,188.0,Income Statement
Net Inc Before Extra Items,,,,,,,321.0,251.0,163.0,188.0,Income Statement
Total Net Income,,,,,,,321.0,251.0,163.0,188.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,321.0,251.0,163.0,188.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,321.0,251.0,163.0,188.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,19.0,18.0,18.0,17.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,16.61,13.68,9.3,10.99,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,16.61,13.68,9.3,10.99,Income Statement
Diluted Weighted Average Shares,,,,,,,19.0,18.0,18.0,17.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,16.61,13.68,9.3,10.99,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,16.61,13.68,9.3,10.99,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.2,0.2,0.2,0.2,Income Statement
Gross Divid - Common Stock,,,,,,,295.0,4.0,3.0,,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,0.0,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,53.0,47.0,48.0,47.0,Income Statement
Total Special Items,,,,,,,0.0,-4.0,0.0,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,390.0,320.0,211.0,243.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,-1.0,0.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,69.0,72.0,47.0,55.0,Income Statement
Normalized Income After Tax,,,,,,,321.0,248.0,163.0,188.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,321.0,248.0,163.0,188.0,Income Statement
Basic Normalized EPS,,,,,,,16.61,13.5,9.3,10.99,Income Statement
Diluted Normalized EPS,,,,,,,16.61,13.5,9.3,10.99,Income Statement
Date,,,,,,,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,2022-10-29 00:00:00,Cash Flow
Net Income,,,,,,,862.0,251.0,415.0,603.0,Cash Flow
Depreciation/Depletion,,,,,,,201.0,47.0,95.0,142.0,Cash Flow
Deferred Taxes,,,,,,,-7.0,,,,Cash Flow
Unusual Items,,,,,,,-22.0,-7.0,-7.0,-7.0,Cash Flow
Other Non-Cash Items,,,,,,,3.0,0.0,,,Cash Flow
Non-Cash Items,,,,,,,-19.0,-7.0,-7.0,-7.0,Cash Flow
Accounts Receivable,,,,,,,-3.0,9.0,3.0,-1.0,Cash Flow
Inventories,,,,,,,8.0,-285.0,-113.0,-565.0,Cash Flow
Other Assets,,,,,,,-28.0,-19.0,-18.0,-19.0,Cash Flow
Accrued Expenses,,,,,,,,,0.0,-1.0,Cash Flow
Payable/Accrued,,,,,,,123.0,294.0,-40.0,425.0,Cash Flow
Changes in Working Capital,,,,,,,243.0,75.0,-223.0,-179.0,Cash Flow
Total Cash from Operations,,,,,,,1280.0,365.0,279.0,558.0,Cash Flow
Capital Expenditures,,,,,,,-104.0,-27.0,-61.0,-95.0,Cash Flow
Sale of Fixed Assets,,,,,,,29.0,8.0,8.0,8.0,Cash Flow
Purchase of Investments,,,,,,,,,-25.0,-197.0,Cash Flow
Other Investing Cash Flow,,,,,,,5.0,4.0,5.0,5.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,35.0,13.0,-12.0,-184.0,Cash Flow
Total Cash from Investing,,,,,,,-70.0,-15.0,-73.0,-279.0,Cash Flow
Financing Cash Flow Items,,,,,,,-3.0,0.0,0.0,0.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-305.0,-4.0,-8.0,-11.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-545.0,-201.0,-423.0,-453.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-1.0,0.0,0.0,0.0,Cash Flow
Total Cash From Financing,,,,,,,-854.0,-205.0,-430.0,-464.0,Cash Flow
Net Change in Cash,,,,,,,356.0,145.0,-224.0,-184.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,360.0,717.0,717.0,717.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,717.0,862.0,493.0,533.0,Cash Flow
"Depreciation, Supplemental",,,,,,,201.0,47.0,95.0,142.0,Cash Flow
Free Cash Flow,,,,,,,1176.0,338.0,218.0,463.0,
FCF Growth,,,,,,,,-0.7125850340136055,-0.3550295857988166,1.1238532110091741,
