,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,17.5,20.24,25.31,23.07,25.24,24.81,,,,,
low,14.15,10.7,13.6,8.53,16.3,8.61,,,,,
change,0.0635,-0.1304,0.4817,-0.1702,0.11810000000000001,-0.47140000000000004,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,189.0,247.0,162.0,144.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,640.0,659.0,629.0,627.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-16.0,-15.0,-15.0,-12.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,624.0,644.0,614.0,615.0,Balance Sheet
Other Receivables,,,,,,,21.0,21.0,21.0,22.0,Balance Sheet
"Total Receivables, Net",,,,,,,645.0,665.0,635.0,637.0,Balance Sheet
Prepaid Expenses,,,,,,,94.0,82.0,143.0,115.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,35.0,24.0,11.0,38.0,Balance Sheet
Total Current Assets,,,,,,,963.0,1018.0,951.0,934.0,Balance Sheet
Buildings,,,,,,,453.0,454.0,455.0,466.0,Balance Sheet
Land/Improvements,,,,,,,277.0,277.0,280.0,287.0,Balance Sheet
Machinery/Equipment,,,,,,,1024.0,970.0,972.0,991.0,Balance Sheet
Construction in Progress,,,,,,,,100.0,198.0,299.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1754.0,1801.0,1905.0,2043.0,Balance Sheet
Accumulated Depreciation,,,,,,,-589.0,-620.0,-645.0,-677.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1235.0,1253.0,1330.0,1439.0,Balance Sheet
"Goodwill, Gross",,,,,,,2649.0,2649.0,2657.0,2657.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Goodwill, Net",,,,,,,2649.0,2649.0,2657.0,2657.0,Balance Sheet
Intangibles - Gross,,,,,,,6611.0,6617.0,6640.0,6169.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-483.0,-535.0,-587.0,-156.0,Balance Sheet
Intangibles - Net,,,,,,,6128.0,6082.0,6053.0,6013.0,Balance Sheet
Long Term Investments,,,,,,,117.0,117.0,120.0,125.0,Balance Sheet
Other Long Term Assets,,,,,,,16.0,15.0,12.0,15.0,Balance Sheet
