,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,72.31,79.69,83.41,95.82,103.19,107.18,,,,,
low,67.25,53.43,55.84,49.11,77.96,77.0,,,,,
change,0.0541,-0.2126,0.4057,0.0895,0.0191,0.185,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,3428.0,3315.0,3231.0,3324.0,Balance Sheet
Short Term Investments,,,,,,,1559.0,1515.0,1559.0,1544.0,Balance Sheet
Cash and Short Term Invs,,,,,,,4988.0,4830.0,4791.0,4868.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1576.0,1928.0,1960.0,2019.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,1575.0,1928.0,1960.0,2019.0,Balance Sheet
Notes Recvble - Short Term,,,,,,,11921.0,12564.0,12649.0,12549.0,Balance Sheet
"Total Receivables, Net",,,,,,,13496.0,14492.0,14609.0,14568.0,Balance Sheet
Invent. - Finished Goods,,,,,,,676.0,750.0,792.0,827.0,Balance Sheet
Invent. - Work In Progress,,,,,,,1300.0,1472.0,1440.0,1556.0,Balance Sheet
Total Inventory,,,,,,,1976.0,2222.0,2232.0,2382.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,733.0,721.0,692.0,720.0,Balance Sheet
Total Current Assets,,,,,,,21193.0,22264.0,22324.0,22537.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,6587.0,6517.0,6323.0,6054.0,Balance Sheet
Other Long Term Assets,,,,,,,1730.0,1805.0,1942.0,2033.0,Balance Sheet
Total Assets,,,,,,,29509.0,30586.0,30589.0,30624.0,Balance Sheet
Payable/Accrued,,,,,,,4555.0,5246.0,5234.0,5175.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,521.0,,,,Balance Sheet
Total Current Liabilities,,,,,,,5077.0,5246.0,5234.0,5175.0,Balance Sheet
Total Long Term Debt,,,,,,,10432.0,10860.0,10564.0,10378.0,Balance Sheet
Total Debt,,,,,,,10432.0,10860.0,10564.0,10378.0,Balance Sheet
Deferred Income Tax,,,,,,,590.0,620.0,582.0,588.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1817.0,1716.0,1691.0,1590.0,Balance Sheet
Total Liabilities,,,,,,,17915.0,18443.0,18071.0,17730.0,Balance Sheet
Common Stock,,,,,,,347.0,348.0,348.0,348.0,Balance Sheet
Additional Paid-In Capital,,,,,,,142.0,167.0,174.0,180.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,12026.0,12508.0,13110.0,13761.0,Balance Sheet
Treasury Stock - Common,,,,,,,,-2.0,-2.0,-2.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-1.0,-27.0,13.0,-52.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-637.0,-602.0,-843.0,-1140.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-270.0,-262.0,-247.0,-232.0,Balance Sheet
Other Comprehensive Income,,,,,,,-14.0,13.0,-35.0,31.0,Balance Sheet
"Other Equity, Total",,,,,,,-920.0,-851.0,-1124.0,-1341.0,Balance Sheet
Total Equity,,,,,,,11594.0,12143.0,12518.0,12894.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,29509.0,30586.0,30589.0,30624.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,347.0,348.0,348.0,348.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,6686.0,6473.0,7159.0,7059.0,Income Statement
"Cost of Revenue, Total",,,,,,,5577.0,5286.0,5811.0,5689.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,180.0,184.0,181.0,170.0,Income Statement
Research & Development,,,,,,,87.0,78.0,80.0,83.0,Income Statement
Depreciation/Amortization,,,,,,,190.0,144.0,145.0,137.0,Income Statement
Total Operating Expense,,,,,,,6034.0,5691.0,6218.0,6080.0,Income Statement
Total Operating Income,,,,,,,652.0,782.0,941.0,979.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-36.0,-40.0,-46.0,-56.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,4.0,-3.0,5.0,21.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,31.0,32.0,22.0,35.0,Income Statement
Income Before Tax,,,,,,,651.0,771.0,922.0,980.0,Income Statement
Income Tax - Total,,,,,,,140.0,171.0,202.0,210.0,Income Statement
Income After Tax,,,,,,,511.0,601.0,720.0,769.0,Income Statement
Net Inc Before Extra Items,,,,,,,511.0,601.0,720.0,769.0,Income Statement
Total Net Income,,,,,,,511.0,601.0,720.0,769.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,511.0,601.0,720.0,769.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,511.0,601.0,720.0,769.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,348.0,348.0,348.0,348.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.47,1.72,2.07,2.21,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.47,1.72,2.07,2.21,Income Statement
Diluted Weighted Average Shares,,,,,,,348.0,349.0,349.0,349.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.47,1.72,2.07,2.21,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.47,1.72,2.07,2.21,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,1.84,0.34,0.34,0.34,Income Statement
Gross Divid - Common Stock,,,,,,,640.0,118.0,118.0,119.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,36.0,40.0,46.0,56.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,190.0,186.0,197.0,203.0,Income Statement
Normalzd Income Before Tax,,,,,,,651.0,771.0,922.0,980.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,140.0,171.0,202.0,210.0,Income Statement
Normalized Income After Tax,,,,,,,511.0,601.0,720.0,769.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,511.0,601.0,720.0,769.0,Income Statement
Basic Normalized EPS,,,,,,,1.47,1.72,2.07,2.21,Income Statement
Diluted Normalized EPS,,,,,,,1.47,1.72,2.07,2.21,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,1852.0,601.0,1321.0,2090.0,Cash Flow
Depreciation/Depletion,,,,,,,903.0,186.0,383.0,586.0,Cash Flow
Deferred Taxes,,,,,,,-213.0,,,,Cash Flow
Non-Cash Items,,,,,,,-4.0,-147.0,-167.0,-218.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,761.0,,,,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,105.0,,,,Cash Flow
Accounts Receivable,,,,,,,-322.0,-708.0,-1011.0,-1139.0,Cash Flow
Inventories,,,,,,,-610.0,-231.0,-308.0,-524.0,Cash Flow
Other Assets,,,,,,,-130.0,,,,Cash Flow
Payable/Accrued,,,,,,,693.0,550.0,810.0,937.0,Cash Flow
Changes in Working Capital,,,,,,,-352.0,-180.0,-439.0,-680.0,Cash Flow
Total Cash from Operations,,,,,,,2187.0,459.0,1098.0,1778.0,Cash Flow
Capital Expenditures,,,,,,,-1633.0,-369.0,-739.0,-1082.0,Cash Flow
