,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,32.82,33.15,14.99,12.31,22.23,15.05,,,,,
low,26.29,6.42,7.18,3.5,8.31,9.5,,,,,
change,0.1942,-0.7697,0.6731,-0.28140000000000004,0.5953,-0.0398,,,,,
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,13.0,14.0,6.0,15.0,Balance Sheet
"Total Receivables, Net",,,,,,,213.0,250.0,222.0,224.0,Balance Sheet
Invent. - Finished Goods,,,,,,,39.0,24.0,30.0,30.0,Balance Sheet
Invent. - Work In Progress,,,,,,,231.0,244.0,283.0,282.0,Balance Sheet
Invent. - Raw Materials,,,,,,,188.0,207.0,215.0,228.0,Balance Sheet
Inventories - Other,,,,,,,34.0,63.0,46.0,70.0,Balance Sheet
LIFO Reserve,,,,,,,-10.0,-10.0,-11.0,-11.0,Balance Sheet
Total Inventory,,,,,,,482.0,528.0,563.0,599.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,,,6.0,6.0,Balance Sheet
Other Current Assets,,,,,,,53.0,26.0,28.0,32.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,53.0,26.0,34.0,38.0,Balance Sheet
Total Current Assets,,,,,,,761.0,817.0,825.0,876.0,Balance Sheet
Buildings,,,,,,,108.0,109.0,99.0,102.0,Balance Sheet
Land/Improvements,,,,,,,19.0,20.0,19.0,19.0,Balance Sheet
Machinery/Equipment,,,,,,,150.0,153.0,150.0,153.0,Balance Sheet
Construction in Progress,,,,,,,8.0,8.0,9.0,7.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,23.0,27.0,27.0,26.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,308.0,316.0,302.0,307.0,Balance Sheet
Accumulated Depreciation,,,,,,,-131.0,-138.0,-135.0,-140.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,177.0,177.0,167.0,167.0,Balance Sheet
"Goodwill, Net",,,,,,,157.0,157.0,157.0,157.0,Balance Sheet
Intangibles - Gross,,,,,,,176.0,166.0,151.0,151.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-49.0,-42.0,-29.0,-31.0,Balance Sheet
Intangibles - Net,,,,,,,126.0,124.0,122.0,121.0,Balance Sheet
Other Long Term Assets,,,,,,,17.0,17.0,15.0,11.0,Balance Sheet
Total Assets,,,,,,,1238.0,1292.0,1286.0,1332.0,Balance Sheet
Accounts Payable,,,,,,,116.0,137.0,145.0,159.0,Balance Sheet
Accrued Expenses,,,,,,,73.0,30.0,29.0,28.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,,,,Balance Sheet
Customer Advances,,,,,,,211.0,253.0,275.0,311.0,Balance Sheet
Other Current Liabilities,,,,,,,37.0,66.0,68.0,77.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,247.0,319.0,344.0,388.0,Balance Sheet
Total Current Liabilities,,,,,,,437.0,485.0,517.0,575.0,Balance Sheet
Total Long Term Debt,,,,,,,215.0,256.0,243.0,250.0,Balance Sheet
Total Debt,,,,,,,215.0,256.0,243.0,250.0,Balance Sheet
Deferred Income Tax,,,,,,,21.0,23.0,23.0,24.0,Balance Sheet
"Other Liabilities, Total",,,,,,,46.0,40.0,39.0,36.0,Balance Sheet
Total Liabilities,,,,,,,720.0,804.0,822.0,884.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,502.0,475.0,456.0,434.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,17.0,13.0,7.0,14.0,Balance Sheet
