,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,49.04,57.8,27.8,42.89,57.0,29.53,,,,,
low,38.08,21.85,15.0,21.2,24.75,18.22,,,,,
change,0.1499,-0.49350000000000005,0.016,0.3533,-0.21989999999999998,-0.2143,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,108911.0,111080.0,105414.0,96546.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1286.0,1952.0,1818.0,1622.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-19.0,-39.0,-36.0,-32.0,Balance Sheet
"Total Receivables, Net",,,,,,,1267.0,1913.0,1782.0,1590.0,Balance Sheet
Total Inventory,,,,,,,27640.0,32455.0,22575.0,34022.0,Balance Sheet
Prepaid Expenses,,,,,,,5086.0,5547.0,4415.0,6058.0,Balance Sheet
Total Current Assets,,,,,,,142904.0,150995.0,134186.0,138216.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,24665.0,24464.0,24693.0,25189.0,Balance Sheet
Intangibles - Net,,,,,,,860.0,860.0,860.0,5860.0,Balance Sheet
Other Long Term Assets,,,,,,,,,5000.0,,Balance Sheet
Total Assets,,,,,,,168429.0,176319.0,164739.0,169265.0,Balance Sheet
Accounts Payable,,,,,,,21935.0,27500.0,17031.0,23980.0,Balance Sheet
Accrued Expenses,,,,,,,4330.0,5697.0,6027.0,6585.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,,,839.0,,Balance Sheet
Total Current Liabilities,,,,,,,26265.0,33197.0,23897.0,30565.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
