,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,8.36,7.93,6.56,7.49,11.25,6.42,,,,,
low,7.3,4.62,2.44,1.95,5.11,2.19,,,,,
change,-0.019,-0.38280000000000003,-0.34600000000000003,1.1161,-0.0819,-0.5811000000000001,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,104.0,93.0,36.0,56.0,Balance Sheet
"Total Receivables, Net",,,,,,,283.0,221.0,258.0,238.0,Balance Sheet
Invent. - Finished Goods,,,,,,,57.0,68.0,73.0,77.0,Balance Sheet
Inventories - Other,,,,,,,-3.0,-7.0,-8.0,-7.0,Balance Sheet
Total Inventory,,,,,,,54.0,62.0,65.0,70.0,Balance Sheet
Restricted Cash - Current,,,,,,,3.0,3.0,2.0,0.0,Balance Sheet
Other Current Assets,,,,,,,38.0,45.0,54.0,58.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,40.0,47.0,56.0,59.0,Balance Sheet
Total Current Assets,,,,,,,481.0,423.0,415.0,422.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,101.0,98.0,95.0,94.0,Balance Sheet
"Goodwill, Gross",,,,,,,584.0,584.0,584.0,584.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,-283.0,-283.0,-283.0,-283.0,Balance Sheet
"Goodwill, Net",,,,,,,301.0,301.0,301.0,301.0,Balance Sheet
Intangibles - Gross,,,,,,,614.0,614.0,614.0,619.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-264.0,-279.0,-294.0,-309.0,Balance Sheet
Intangibles - Net,,,,,,,351.0,335.0,320.0,310.0,Balance Sheet
Long Term Investments,,,,,,,44.0,17.0,5.0,0.0,Balance Sheet
Other Long Term Assets,,,,,,,23.0,37.0,38.0,40.0,Balance Sheet
Total Assets,,,,,,,1348.0,1264.0,1231.0,1225.0,Balance Sheet
Accounts Payable,,,,,,,97.0,98.0,103.0,73.0,Balance Sheet
Accrued Expenses,,,,,,,118.0,111.0,116.0,115.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,21.0,20.0,20.0,20.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,109.0,109.0,106.0,90.0,Balance Sheet
Total Current Liabilities,,,,,,,344.0,338.0,345.0,298.0,Balance Sheet
Long Term Debt,,,,,,,350.0,330.0,315.0,311.0,Balance Sheet
Capital Lease Obligations,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Long Term Debt,,,,,,,350.0,330.0,315.0,311.0,Balance Sheet
Total Debt,,,,,,,371.0,351.0,336.0,331.0,Balance Sheet
Deferred Income Tax,,,,,,,8.0,8.0,8.0,12.0,Balance Sheet
"Other Liabilities, Total",,,,,,,118.0,113.0,111.0,115.0,Balance Sheet
Total Liabilities,,,,,,,821.0,790.0,779.0,735.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1875.0,1878.0,1882.0,1936.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1356.0,-1426.0,-1456.0,-1474.0,Balance Sheet
"Other Equity, Total",,,,,,,8.0,22.0,25.0,27.0,Balance Sheet
Total Equity,,,,,,,527.0,474.0,451.0,489.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1348.0,1264.0,1231.0,1225.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,149.0,150.0,150.0,168.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,230577.0,173198.0,205796.0,207127.0,Income Statement
"Cost of Revenue, Total",,,,,,,145219.0,95143.0,101246.0,102809.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,52114.0,48012.0,46186.0,45656.0,Income Statement
Labor & Related Expense,,,,,,,3179.0,2469.0,2558.0,2827.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,55293.0,50481.0,48744.0,48483.0,Income Statement
Research & Development,,,,,,,51609.0,52690.0,51103.0,49366.0,Income Statement
Depreciation/Amortization,,,,,,,,7275.0,7513.0,7508.0,Income Statement
Restructuring Charge,,,,,,,1106.0,4814.0,2894.0,1269.0,Income Statement
Impair-Assets Held for Use,,,,,,,116000.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,3428.0,1849.0,1535.0,988.0,Income Statement
Unusual Expense (Income),,,,,,,120534.0,6663.0,4429.0,2257.0,Income Statement
"Other Operat Expse, Total",,,,,,,-21942.0,,,,Income Statement
Total Operating Expense,,,,,,,350713.0,212252.0,213035.0,210423.0,Income Statement
Total Operating Income,,,,,,,-120136.0,-39054.0,-7239.0,-3296.0,Income Statement
