,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,24.64,43.99,43.28,60.0,82.96,78.38,,,,,
low,20.5,23.77,25.54,23.04,54.64,43.17,,,,,
change,0.023100000000000002,0.14250000000000002,0.3295,0.6081000000000001,0.3276,-0.3884,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,414.0,406.0,416.0,312.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,138.0,116.0,106.0,123.0,Balance Sheet
Other Receivables,,,,,,,9.0,12.0,11.0,10.0,Balance Sheet
"Total Receivables, Net",,,,,,,147.0,128.0,118.0,133.0,Balance Sheet
Prepaid Expenses,,,,,,,28.0,22.0,21.0,20.0,Balance Sheet
Total Current Assets,,,,,,,588.0,556.0,554.0,466.0,Balance Sheet
Buildings,,,,,,,28.0,27.0,27.0,26.0,Balance Sheet
Land/Improvements,,,,,,,10.0,10.0,10.0,10.0,Balance Sheet
Machinery/Equipment,,,,,,,45.0,46.0,46.0,47.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,44.0,43.0,39.0,46.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,127.0,126.0,122.0,129.0,Balance Sheet
Accumulated Depreciation,,,,,,,-58.0,-58.0,-58.0,-58.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,69.0,68.0,64.0,72.0,Balance Sheet
"Goodwill, Net",,,,,,,370.0,379.0,386.0,455.0,Balance Sheet
Intangibles - Gross,,,,,,,171.0,171.0,173.0,173.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-72.0,-78.0,-82.0,-87.0,Balance Sheet
Intangibles - Net,,,,,,,99.0,93.0,90.0,86.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,8.0,8.0,8.0,8.0,Balance Sheet
Restricted Cash - LT,,,,,,,0.0,0.0,0.0,1.0,Balance Sheet
Other Long Term Assets,,,,,,,28.0,29.0,25.0,38.0,Balance Sheet
Total Assets,,,,,,,1163.0,1134.0,1129.0,1125.0,Balance Sheet
Accounts Payable,,,,,,,7.0,6.0,5.0,6.0,Balance Sheet
Accrued Expenses,,,,,,,72.0,63.0,59.0,66.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,200.0,226.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,95.0,98.0,93.0,95.0,Balance Sheet
Income Taxes Payable,,,,,,,6.0,8.0,9.0,10.0,Balance Sheet
Other Current Liabilities,,,,,,,95.0,29.0,22.0,21.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,196.0,136.0,124.0,126.0,Balance Sheet
Total Current Liabilities,,,,,,,474.0,431.0,187.0,198.0,Balance Sheet
Long Term Debt,,,,,,,0.0,,305.0,305.0,Balance Sheet
Capital Lease Obligations,,,,,,,0.0,,,,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,305.0,305.0,Balance Sheet
Total Debt,,,,,,,200.0,226.0,305.0,305.0,Balance Sheet
Deferred Income Tax,,,,,,,15.0,15.0,14.0,14.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,15.0,15.0,15.0,14.0,Balance Sheet
Other LT Liabilities,,,,,,,45.0,53.0,49.0,57.0,Balance Sheet
"Other Liabilities, Total",,,,,,,60.0,68.0,64.0,71.0,Balance Sheet
Total Liabilities,,,,,,,549.0,514.0,570.0,589.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,724.0,698.0,687.0,716.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-102.0,-67.0,-100.0,-134.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-6.0,-11.0,-27.0,-44.0,Balance Sheet
Other Equity,,,,,,,1.0,1.0,0.0,0.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-3.0,-2.0,-2.0,-2.0,Balance Sheet
"Other Equity, Total",,,,,,,-8.0,-12.0,-29.0,-47.0,Balance Sheet
Total Equity,,,,,,,614.0,619.0,558.0,536.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1163.0,1134.0,1129.0,1125.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,52.0,52.0,52.0,52.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,28.0,28.0,28.0,28.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,79.0,80.0,80.0,80.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,140797.0,159781.0,132656.0,119351.0,Income Statement
"Cost of Revenue, Total",,,,,,,32638.0,31603.0,29523.0,27909.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,55545.0,49898.0,53292.0,53786.0,Income Statement
Labor & Related Expense,,,,,,,6154.0,9353.0,10191.0,10135.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,61699.0,59251.0,63483.0,63921.0,Income Statement
Research & Development,,,,,,,38177.0,43094.0,46477.0,48781.0,Income Statement
Depreciation/Amortization,,,,,,,4433.0,5903.0,6208.0,6571.0,Income Statement
Unusual Expense (Income),,,,,,,159.0,,,,Income Statement
"Other Operat Expse, Total",,,,,,,-956.0,-781.0,-5767.0,-2835.0,Income Statement
Total Operating Expense,,,,,,,136150.0,139070.0,139924.0,144347.0,Income Statement
Total Operating Income,,,,,,,4647.0,20711.0,-7268.0,-24996.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-3067.0,-585.0,-700.0,-1566.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,839.0,-1913.0,-5741.0,-3815.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,266.0,-155.0,-16166.0,1708.0,Income Statement
"Other, Net",,,,,,,266.0,-155.0,-16166.0,1708.0,Income Statement
Income Before Tax,,,,,,,2685.0,18058.0,-29875.0,-28669.0,Income Statement
Income Tax - Total,,,,,,,4082.0,6530.0,3899.0,4579.0,Income Statement
Income After Tax,,,,,,,-1397.0,11528.0,-33774.0,-33248.0,Income Statement
Net Inc Before Extra Items,,,,,,,-1397.0,11528.0,-33774.0,-33248.0,Income Statement
Total Net Income,,,,,,,-1397.0,11528.0,-33774.0,-33248.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-1397.0,11528.0,-33774.0,-33248.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-1397.0,11528.0,-33774.0,-33248.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,79038.0,79462.0,78948.0,79207.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.02,0.15,-0.43,-0.42,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.02,0.15,-0.43,-0.42,Income Statement
Diluted Weighted Average Shares,,,,,,,79038.0,87261.0,78948.0,79207.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.02,0.13,-0.43,-0.42,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.02,0.13,-0.43,-0.42,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
