,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,52.76,101.58,85.07,88.78,93.32,79.2,,,,,
low,42.92,46.08,50.29,34.4,36.81,43.98,,,,,
change,-0.0892,0.26940000000000003,0.2705,-0.0704,-0.3654,0.3997,,,,,
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,649.0,225.0,161.0,177.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,90.0,94.0,93.0,97.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-6.0,-6.0,-7.0,-6.0,Balance Sheet
"Total Receivables, Net",,,,,,,84.0,87.0,86.0,90.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,31.0,38.0,32.0,41.0,Balance Sheet
Total Current Assets,,,,,,,764.0,351.0,279.0,309.0,Balance Sheet
Buildings,,,,,,,21.0,19.0,19.0,18.0,Balance Sheet
Machinery/Equipment,,,,,,,34.0,32.0,32.0,31.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,90.0,72.0,71.0,69.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,145.0,123.0,122.0,118.0,Balance Sheet
Accumulated Depreciation,,,,,,,-39.0,-36.0,-38.0,-40.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,106.0,87.0,84.0,79.0,Balance Sheet
"Goodwill, Net",,,,,,,1364.0,1646.0,1646.0,1646.0,Balance Sheet
Intangibles - Gross,,,,,,,1104.0,1290.0,1360.0,1382.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-283.0,-317.0,-352.0,-390.0,Balance Sheet
Intangibles - Net,,,,,,,821.0,973.0,1008.0,992.0,Balance Sheet
Other Long Term Assets,,,,,,,45.0,50.0,49.0,49.0,Balance Sheet
Total Assets,,,,,,,3100.0,3107.0,3065.0,3074.0,Balance Sheet
Accounts Payable,,,,,,,5.0,28.0,14.0,16.0,Balance Sheet
Accrued Expenses,,,,,,,95.0,117.0,93.0,97.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,7.0,9.0,11.0,13.0,Balance Sheet
Total Current Liabilities,,,,,,,107.0,153.0,118.0,126.0,Balance Sheet
Total Long Term Debt,,,,,,,924.0,922.0,919.0,915.0,Balance Sheet
Total Debt,,,,,,,930.0,931.0,929.0,928.0,Balance Sheet
Deferred Income Tax,,,,,,,110.0,100.0,95.0,92.0,Balance Sheet
"Other Liabilities, Total",,,,,,,87.0,79.0,78.0,76.0,Balance Sheet
Total Liabilities,,,,,,,1228.0,1255.0,1210.0,1209.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1663.0,1677.0,1693.0,1713.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,209.0,176.0,162.0,152.0,Balance Sheet
Total Equity,,,,,,,1872.0,1853.0,1855.0,1865.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,3100.0,3107.0,3065.0,3074.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,84.0,84.0,84.0,85.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Income Statement
Total Revenue,,,,,,,179954.0,203297.0,205679.0,206142.0,Income Statement
"Cost of Revenue, Total",,,,,,,76634.0,97998.0,94506.0,88330.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,25980.0,31822.0,32688.0,30587.0,Income Statement
Labor & Related Expense,,,,,,,6750.0,5371.0,7599.0,11193.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,32730.0,37193.0,40287.0,41780.0,Income Statement
Research & Development,,,,,,,38070.0,45927.0,45183.0,46580.0,Income Statement
Depreciation/Amortization,,,,,,,19642.0,23046.0,23698.0,24181.0,Income Statement
Impair-Assets Held for Use,,,,,,,,11200.0,,,Income Statement
Other Unusual Expnse (In),,,,,,,14557.0,21098.0,9300.0,7730.0,Income Statement
Unusual Expense (Income),,,,,,,14557.0,32298.0,9300.0,7730.0,Income Statement
Total Operating Expense,,,,,,,181633.0,236462.0,212974.0,208601.0,Income Statement
Total Operating Income,,,,,,,-1679.0,-33165.0,-7295.0,-2459.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-7881.0,-10748.0,-10461.0,-11493.0,Income Statement
"Inter Income, Non-Operating",,,,,,,478.0,82.0,52.0,89.0,Income Statement
"Invest Income, Non-Operat",,,,,,,0.0,15.0,,,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,478.0,97.0,52.0,89.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-43.0,51.0,-347.0,-10.0,Income Statement
"Other, Net",,,,,,,-43.0,51.0,-347.0,-10.0,Income Statement
Income Before Tax,,,,,,,-9125.0,-43765.0,-18051.0,-13873.0,Income Statement
Income Tax - Total,,,,,,,-4087.0,-10947.0,-4412.0,-3219.0,Income Statement
Income After Tax,,,,,,,-5038.0,-32818.0,-13639.0,-10654.0,Income Statement
Net Inc Before Extra Items,,,,,,,-5038.0,-32818.0,-13639.0,-10654.0,Income Statement
Total Net Income,,,,,,,-5038.0,-32818.0,-13639.0,-10654.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-5038.0,-32818.0,-13639.0,-10654.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-5038.0,-32818.0,-13639.0,-10654.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,83551.0,83715.0,84022.0,84443.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.06,-0.39,-0.16,-0.13,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.06,-0.39,-0.16,-0.13,Income Statement
Diluted Weighted Average Shares,,,,,,,83551.0,83715.0,84022.0,84443.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.06,-0.39,-0.16,-0.13,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.06,-0.39,-0.16,-0.13,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,,,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,7881.0,10748.0,10461.0,11493.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,3545.0,15778.0,3300.0,3200.0,Income Statement
Total Special Items,,,,,,,14557.0,32298.0,9300.0,7730.0,Income Statement
Normalzd Income Before Tax,,,,,,,5432.0,-11467.0,-8751.0,-6143.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,5095.0,11304.0,3255.0,2706.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,1008.0,357.0,-1157.0,-514.0,Income Statement
Normalized Income After Tax,,,,,,,4424.0,-11824.0,-7594.0,-5630.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,4424.0,-11824.0,-7594.0,-5630.0,Income Statement
Basic Normalized EPS,,,,,,,0.05,-0.14,-0.09,-0.07,Income Statement
Diluted Normalized EPS,,,,,,,0.05,-0.14,-0.09,-0.07,Income Statement
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Cash Flow
Net Income,,,,,,,-11.0,-44.0,-14.0,-24.0,Cash Flow
Depreciation/Depletion,,,,,,,98.0,137.0,39.0,80.0,Cash Flow
Deferred Taxes,,,,,,,-9.0,-23.0,-4.0,-8.0,Cash Flow
Unusual Items,,,,,,,2.0,13.0,,0.0,Cash Flow
Equity in Net Earnings/Loss,,,,,,,,-2.0,,,Cash Flow
Other Non-Cash Items,,,,,,,45.0,58.0,15.0,34.0,Cash Flow
Non-Cash Items,,,,,,,46.0,70.0,15.0,34.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,-6.0,-6.0,0.0,1.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,14.0,16.0,15.0,19.0,Cash Flow
Accounts Receivable,,,,,,,-10.0,-11.0,1.0,-3.0,Cash Flow
Other Assets,,,,,,,29.0,23.0,9.0,3.0,Cash Flow
Accrued Expenses,,,,,,,-59.0,-15.0,-40.0,-34.0,Cash Flow
Changes in Working Capital,,,,,,,-34.0,2.0,-29.0,-35.0,Cash Flow
Total Cash from Operations,,,,,,,90.0,141.0,7.0,47.0,Cash Flow
Purchase of Fixed Assets,,,,,,,-7.0,-9.0,-1.0,-2.0,Cash Flow
Purchase/Acq of Intangibles,,,,,,,-64.0,-65.0,-59.0,-69.0,Cash Flow
Software Development Costs,,,,,,,-49.0,-63.0,-14.0,-24.0,Cash Flow
Capital Expenditures,,,,,,,-121.0,-137.0,-74.0,-95.0,Cash Flow
Acquisition of Business,,,,,,,-50.0,-505.0,0.0,0.0,Cash Flow
Sale/Maturity of Investment,,,,,,,2.0,2.0,,0.0,Cash Flow
Purchase of Investments,,,,,,,,0.0,,,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-47.0,-502.0,0.0,0.0,Cash Flow
Total Cash from Investing,,,,,,,-168.0,-639.0,-74.0,-95.0,Cash Flow
Financing Cash Flow Items,,,,,,,-13.0,-18.0,2.0,-1.0,Cash Flow
"Common Stock, Net",,,,,,,457.0,457.0,0.0,0.0,Cash Flow
Options Exercised,,,,,,,8.0,10.0,3.0,5.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,464.0,466.0,3.0,5.0,Cash Flow
Long Term Debt Issued,,,,,,,950.0,950.0,,,Cash Flow
Long Term Debt Reduction,,,,,,,-1003.0,-1003.0,-2.0,-4.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-53.0,-53.0,-2.0,-4.0,Cash Flow
Total Cash From Financing,,,,,,,398.0,395.0,3.0,0.0,Cash Flow
Net Change in Cash,,,,,,,320.0,-103.0,-64.0,-49.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,329.0,329.0,225.0,225.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,649.0,225.0,161.0,177.0,Cash Flow
"Depreciation, Supplemental",,,,,,,98.0,137.0,39.0,80.0,Cash Flow
Free Cash Flow,,,,,,,-31.0,4.0,-67.0,-48.0,
FCF Growth,,,,,,,,-1.129032258064516,-17.75,-0.28358208955223885,
