,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,14.2,16.3,14.8,13.55,14.45,17.8,,,,,
low,12.35,11.32,11.24,5.96,9.75,12.55,,,,,
change,-0.0144,-0.057999999999999996,0.0458,-0.2524,0.2343,0.3685,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,39.0,42.0,53.0,65.0,Balance Sheet
Interest-Earning Deposits,,,,,,,714.0,593.0,228.0,51.0,Balance Sheet
FHLB Stock,,,,,,,13.0,22.0,20.0,19.0,Balance Sheet
Total Invest. Securities,,,,,,,1692.0,1816.0,1734.0,1610.0,Balance Sheet
Loans Held for Sale,,,,,,,5.0,8.0,2.0,1.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,2424.0,2440.0,1985.0,1682.0,Balance Sheet
Total Gross Loans,,,,,,,3422.0,3402.0,3625.0,3869.0,Balance Sheet
Loan Loss Allowances,,,,,,,-44.0,-44.0,-45.0,-49.0,Balance Sheet
Net Loans,,,,,,,3378.0,3358.0,3580.0,3820.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,88.0,86.0,82.0,77.0,Balance Sheet
"Goodwill, Net",,,,,,,86.0,86.0,86.0,86.0,Balance Sheet
Intangibles - Net,,,,,,,23.0,26.0,26.0,26.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,6.0,23.0,32.0,50.0,Balance Sheet
Other Real Estate Owned,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Other Assets,,,,,,,166.0,161.0,160.0,160.0,Balance Sheet
"Other Assets, Total",,,,,,,168.0,163.0,162.0,161.0,Balance Sheet
Total Assets,,,,,,,6212.0,6224.0,6006.0,5968.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,1428.0,1462.0,2078.0,2098.0,Balance Sheet
Interest Bearing Deposits,,,,,,,4038.0,4083.0,3265.0,3183.0,Balance Sheet
Total Deposits,,,,,,,5466.0,5545.0,5343.0,5281.0,Balance Sheet
Fed Funds Purch.,,,,,,,50.0,34.0,38.0,35.0,Balance Sheet
Other ST Borrowings,,,,,,,,,,25.0,Balance Sheet
Total ST Borrowings,,,,,,,50.0,34.0,38.0,60.0,Balance Sheet
