,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,27.18,100.47,151.0,374.49,457.3,266.74,,,,,
low,23.54,23.25,80.13,68.06,235.0,41.0,,,,,
change,-0.10779999999999999,2.7008,0.12380000000000001,2.3847,-0.2232,-0.8228,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,1479.0,1617.0,799.0,633.0,Balance Sheet
Short Term Investments,,,,,,,3878.0,3606.0,3594.0,3576.0,Balance Sheet
Cash and Short Term Invs,,,,,,,5358.0,5223.0,4392.0,4209.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,407.0,,,,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-19.0,,,,Balance Sheet
"Total Receivables, Net",,,,,,,388.0,407.0,472.0,488.0,Balance Sheet
Prepaid Expenses,,,,,,,186.0,201.0,240.0,266.0,Balance Sheet
Total Current Assets,,,,,,,5932.0,5831.0,5104.0,4962.0,Balance Sheet
Buildings,,,,,,,85.0,88.0,89.0,89.0,Balance Sheet
Machinery/Equipment,,,,,,,209.0,224.0,241.0,259.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,387.0,381.0,372.0,310.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,681.0,692.0,702.0,658.0,Balance Sheet
Accumulated Depreciation,,,,,,,-191.0,-208.0,-224.0,-267.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,490.0,485.0,478.0,391.0,Balance Sheet
"Goodwill, Net",,,,,,,5263.0,5287.0,5286.0,5285.0,Balance Sheet
Intangibles - Gross,,,,,,,1435.0,1443.0,1442.0,1441.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-385.0,-436.0,-488.0,-540.0,Balance Sheet
Intangibles - Net,,,,,,,1050.0,1007.0,954.0,901.0,Balance Sheet
Long Term Investments,,,,,,,,,750.0,732.0,Balance Sheet
Other Long Term Assets,,,,,,,263.0,281.0,298.0,341.0,Balance Sheet
Total Assets,,,,,,,12999.0,12891.0,12869.0,12613.0,Balance Sheet
Accounts Payable,,,,,,,93.0,93.0,102.0,103.0,Balance Sheet
Accrued Expenses,,,,,,,457.0,475.0,529.0,579.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,12.0,12.0,12.0,12.0,Balance Sheet
Customer Advances,,,,,,,140.0,140.0,138.0,136.0,Balance Sheet
Other Current Liabilities,,,,,,,,,15.0,34.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,140.0,140.0,152.0,169.0,Balance Sheet
Total Current Liabilities,,,,,,,704.0,720.0,795.0,864.0,Balance Sheet
Long Term Debt,,,,,,,986.0,986.0,987.0,987.0,Balance Sheet
Capital Lease Obligations,,,,,,,25.0,22.0,19.0,25.0,Balance Sheet
Total Long Term Debt,,,,,,,1011.0,1008.0,1006.0,1012.0,Balance Sheet
Total Debt,,,,,,,1023.0,1021.0,1018.0,1024.0,Balance Sheet
"Other Liabilities, Total",,,,,,,253.0,245.0,226.0,206.0,Balance Sheet
Total Liabilities,,,,,,,1967.0,1973.0,2027.0,2082.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
