,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,16.0,18.1,19.13,20.63,20.66,31.25,,,,,
low,15.08,15.08,15.35,9.63,14.73,18.67,,,,,
change,0.027200000000000002,-0.0263,0.2378,-0.1814,0.22039999999999998,0.5501,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,38.0,46.0,41.0,44.0,Balance Sheet
Interest-Earning Deposits,,,,,,,546.0,672.0,300.0,114.0,Balance Sheet
Fed. Fund/Resale,,,,,,,13.0,24.0,27.0,16.0,Balance Sheet
FHLB Stock,,,,,,,8.0,,,,Balance Sheet
Securities Held,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Securities for Sale,,,,,,,201.0,213.0,198.0,184.0,Balance Sheet
Total Invest. Securities,,,,,,,201.0,213.0,198.0,184.0,Balance Sheet
Loans Held for Sale,,,,,,,0.0,1.0,0.0,0.0,Balance Sheet
Other Earning Assets,,,,,,,38.0,39.0,54.0,55.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,807.0,949.0,579.0,368.0,Balance Sheet
Total Gross Loans,,,,,,,1777.0,1823.0,1987.0,2005.0,Balance Sheet
Loan Loss Allowances,,,,,,,-13.0,-14.0,-15.0,-16.0,Balance Sheet
Net Loans,,,,,,,1764.0,1809.0,1972.0,1988.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,4.0,8.0,9.0,8.0,Balance Sheet
"Goodwill, Net",,,,,,,25.0,26.0,26.0,26.0,Balance Sheet
Intangibles - Net,,,,,,,1.0,,,,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,10.0,,,,Balance Sheet
Interest Receivable,,,,,,,5.0,,,,Balance Sheet
Other Assets,,,,,,,10.0,30.0,35.0,41.0,Balance Sheet
"Other Assets, Total",,,,,,,15.0,30.0,35.0,41.0,Balance Sheet
Total Assets,,,,,,,2664.0,2867.0,2662.0,2475.0,Balance Sheet
Accounts Payable,,,,,,,11.0,21.0,22.0,24.0,Balance Sheet
Accrued Expenses,,,,,,,5.0,,,,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,674.0,871.0,778.0,758.0,Balance Sheet
Interest Bearing Deposits,,,,,,,1697.0,1716.0,1634.0,1430.0,Balance Sheet
Total Deposits,,,,,,,2371.0,2587.0,2382.0,2188.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,35.0,5.0,0.0,0.0,Balance Sheet
Total ST Borrowings,,,,,,,0.0,,,,Balance Sheet
Total Long Term Debt,,,,,,,10.0,24.0,24.0,24.0,Balance Sheet
Total Debt,,,,,,,10.0,24.0,24.0,24.0,Balance Sheet
Total Liabilities,,,,,,,2433.0,2637.0,2428.0,2237.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,212.0,214.0,216.0,217.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,36.0,39.0,46.0,54.0,Balance Sheet
Treasury Stock - Common,,,,,,,-16.0,-16.0,-16.0,-16.0,Balance Sheet
"Other Equity, Total",,,,,,,-1.0,-7.0,-11.0,-17.0,Balance Sheet
Total Equity,,,,,,,232.0,230.0,234.0,238.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2664.0,2867.0,2662.0,2475.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,13.0,14.0,14.0,14.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,0.0,,,,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,13.0,14.0,14.0,14.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Interest & Fees on Loans,,,,,,,19159.0,19780.0,21600.0,25222.0,Income Statement
Inter & Divs/ Invest Securs,,,,,,,563.0,948.0,1041.0,1072.0,Income Statement
Other Interest Income,,,,,,,275.0,294.0,1029.0,871.0,Income Statement
"Interest Income, Bank",,,,,,,19997.0,21022.0,23670.0,27165.0,Income Statement
Interest on Deposit,,,,,,,1634.0,1586.0,1491.0,2170.0,Income Statement
Inter on Other Borrowings,,,,,,,240.0,389.0,270.0,198.0,Income Statement
