,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,118.17,127.14,106.4,97.24,115.52,124.22,,,,,
low,112.41,75.61,77.65,38.62,75.71,85.46,,,,,
change,0.0106,-0.2919,0.17260000000000003,-0.1698,0.38060000000000005,-0.0223,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,12888.0,14086.0,14359.0,20104.0,Balance Sheet
Long Term Investments,,,,,,,492199.0,460337.0,418396.0,405239.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,,,696.0,3831.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,153793.0,142139.0,,0.0,Balance Sheet
Restricted Cash - LT,,,,,,,,50.0,55.0,48.0,Balance Sheet
Def. Policy Acq. Costs,,,,,,,18963.0,19193.0,19203.0,19866.0,Balance Sheet
Accrued Investment Income,,,,,,,2855.0,2838.0,2798.0,2888.0,Balance Sheet
Separate Accounts - Assets,,,,,,,246145.0,229621.0,205613.0,194525.0,Balance Sheet
Other Assets,,,,,,,10739.0,9802.0,34479.0,31255.0,Balance Sheet
"Other Assets, Total",,,,,,,259739.0,242261.0,242890.0,228668.0,Balance Sheet
Total Assets,,,,,,,937582.0,878066.0,695599.0,677756.0,Balance Sheet
Policy Liabilities,,,,,,,673998.0,650322.0,624808.0,618554.0,Balance Sheet
Repurchase Agreements,,,,,,,14436.0,13856.0,13747.0,14088.0,Balance Sheet
Sep. Accounts - Liability,,,,,,,246145.0,229621.0,205613.0,194525.0,Balance Sheet
Other Policyholders’ Funds,,,,,,,122633.0,122465.0,130352.0,131679.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,525.0,394.0,400.0,439.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,197.0,150.0,158.0,328.0,Balance Sheet
Dividends Payable,,,,,,,8731.0,5585.0,2256.0,665.0,Balance Sheet
Income Taxes Payable,,,,,,,9513.0,4501.0,,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,18244.0,10086.0,2256.0,665.0,Balance Sheet
Total Long Term Debt,,,,,,,18896.0,19949.0,19844.0,20116.0,Balance Sheet
Total Debt,,,,,,,19618.0,20493.0,20402.0,20883.0,Balance Sheet
Minority Interest,,,,,,,732.0,700.0,683.0,678.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,151359.0,142257.0,,0.0,Balance Sheet
Other Liabilities,,,,,,,11755.0,10230.0,19215.0,20474.0,Balance Sheet
"Other Liabilities, Total",,,,,,,163114.0,152487.0,19215.0,20474.0,Balance Sheet
Total Liabilities,,,,,,,875706.0,834088.0,667364.0,661254.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,0.0,Balance Sheet
Common Stock,,,,,,,6.0,6.0,6.0,6.0,Balance Sheet
Additional Paid-In Capital,,,,,,,25732.0,25659.0,25661.0,25707.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,36652.0,36159.0,35137.0,34399.0,Balance Sheet
Treasury Stock - Common,,,,,,,-21838.0,-22051.0,-22391.0,-22736.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,24987.0,8204.0,-5440.0,-15603.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-1150.0,-1535.0,-2577.0,-3147.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-2513.0,-2464.0,-2161.0,-2124.0,Balance Sheet
"Other Equity, Total",,,,,,,-3663.0,-3999.0,-4738.0,-5271.0,Balance Sheet
Total Equity,,,,,,,61876.0,43978.0,28235.0,16502.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,937582.0,878066.0,695599.0,677756.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,376.0,376.0,373.0,369.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,290.0,291.0,294.0,297.0,Balance Sheet
