,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,33.45,35.27,20.96,20.39,28.44,25.51,,,,,
low,30.97,12.65,11.57,4.22,18.75,11.17,,,,,
change,-0.0059,-0.5754,0.3653,0.056799999999999996,0.15539999999999998,-0.23149999999999998,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,268.0,259.0,321.0,371.0,Balance Sheet
Short Term Investments,,,,,,,17.0,19.0,19.0,13.0,Balance Sheet
Cash and Short Term Invs,,,,,,,285.0,278.0,340.0,384.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1328.0,1632.0,1563.0,1518.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-7.0,-7.0,-8.0,-11.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,1321.0,1625.0,1555.0,1507.0,Balance Sheet
Other Receivables,,,,,,,220.0,250.0,247.0,252.0,Balance Sheet
"Total Receivables, Net",,,,,,,1541.0,1875.0,1802.0,1759.0,Balance Sheet
Invent. - Work In Progress,,,,,,,1000.0,1029.0,1014.0,1030.0,Balance Sheet
Invent. - Raw Materials,,,,,,,651.0,699.0,679.0,674.0,Balance Sheet
Inventories - Other,,,,,,,-87.0,-97.0,-99.0,-101.0,Balance Sheet
Total Inventory,,,,,,,1564.0,1631.0,1594.0,1603.0,Balance Sheet
Restricted Cash - Current,,,,,,,9.0,9.0,8.0,9.0,Balance Sheet
Other Current Assets,,,,,,,187.0,201.0,209.0,199.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,196.0,210.0,217.0,208.0,Balance Sheet
Total Current Assets,,,,,,,3586.0,3994.0,3953.0,3954.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2446.0,2449.0,2408.0,2340.0,Balance Sheet
"Goodwill, Net",,,,,,,482.0,479.0,458.0,246.0,Balance Sheet
Intangibles - Gross,,,,,,,786.0,778.0,760.0,738.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-553.0,-553.0,-547.0,-538.0,Balance Sheet
Intangibles - Net,,,,,,,233.0,225.0,213.0,200.0,Balance Sheet
Long Term Investments,,,,,,,174.0,175.0,137.0,128.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,580.0,603.0,608.0,613.0,Balance Sheet
Restricted Cash - LT,,,,,,,10.0,,,10.0,Balance Sheet
Other Long Term Assets,,,,,,,121.0,128.0,142.0,171.0,Balance Sheet
Total Assets,,,,,,,7632.0,8053.0,7919.0,7662.0,Balance Sheet
Accounts Payable,,,,,,,1571.0,1717.0,1766.0,1839.0,Balance Sheet
Accrued Expenses,,,,,,,531.0,539.0,532.0,515.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,23.0,301.0,235.0,230.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,8.0,8.0,8.0,7.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,41.0,55.0,64.0,67.0,Balance Sheet
Total Current Liabilities,,,,,,,2174.0,2620.0,2605.0,2658.0,Balance Sheet
Total Long Term Debt,,,,,,,2386.0,2376.0,2352.0,2314.0,Balance Sheet
Total Debt,,,,,,,2417.0,2685.0,2595.0,2551.0,Balance Sheet
Minority Interest,,,,,,,251.0,255.0,253.0,245.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,398.0,390.0,372.0,350.0,Balance Sheet
Other LT Liabilities,,,,,,,501.0,480.0,488.0,473.0,Balance Sheet
"Other Liabilities, Total",,,,,,,899.0,870.0,860.0,823.0,Balance Sheet
Total Liabilities,,,,,,,5710.0,6121.0,6070.0,6040.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,0.0,Balance Sheet
Common Stock,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2427.0,2431.0,2435.0,2440.0,Balance Sheet
