,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,17.1,22.98,18.93,14.16,12.21,13.45,,,,,
low,15.27,11.62,10.73,3.31,6.32,6.94,,,,,
change,0.1081,-0.281,0.1386,-0.5185000000000001,0.016200000000000003,0.6772,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,48.0,31.0,21.0,29.0,Balance Sheet
"Total Receivables, Net",,,,,,,379.0,453.0,489.0,526.0,Balance Sheet
Invent. - Finished Goods,,,,,,,685.0,741.0,817.0,869.0,Balance Sheet
Inventories - Other,,,,,,,-19.0,-22.0,-23.0,-22.0,Balance Sheet
LIFO Reserve,,,,,,,-213.0,-219.0,-239.0,-263.0,Balance Sheet
Total Inventory,,,,,,,453.0,500.0,555.0,584.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,19.0,28.0,36.0,30.0,Balance Sheet
Total Current Assets,,,,,,,899.0,1012.0,1101.0,1169.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,282.0,288.0,282.0,277.0,Balance Sheet
"Goodwill, Net",,,,,,,264.0,264.0,264.0,264.0,Balance Sheet
Intangibles - Net,,,,,,,204.0,199.0,194.0,189.0,Balance Sheet
Other Long Term Assets,,,,,,,22.0,23.0,23.0,23.0,Balance Sheet
Total Assets,,,,,,,1671.0,1786.0,1864.0,1922.0,Balance Sheet
Accounts Payable,,,,,,,321.0,400.0,433.0,479.0,Balance Sheet
Accrued Expenses,,,,,,,109.0,114.0,108.0,125.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,2.0,3.0,3.0,3.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,4.0,8.0,5.0,5.0,Balance Sheet
Total Current Liabilities,,,,,,,436.0,525.0,549.0,612.0,Balance Sheet
Total Long Term Debt,,,,,,,295.0,300.0,353.0,338.0,Balance Sheet
Total Debt,,,,,,,297.0,303.0,356.0,341.0,Balance Sheet
Deferred Income Tax,,,,,,,53.0,57.0,56.0,55.0,Balance Sheet
"Other Liabilities, Total",,,,,,,209.0,210.0,204.0,199.0,Balance Sheet
Total Liabilities,,,,,,,993.0,1092.0,1162.0,1204.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,355.0,355.0,355.0,355.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1747.0,1748.0,1751.0,1754.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-819.0,-809.0,-801.0,-783.0,Balance Sheet
Treasury Stock - Common,,,,,,,-375.0,-375.0,-375.0,-375.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-225.0,-223.0,-229.0,-234.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
Other Comprehensive Income,,,,,,,-5.0,-2.0,1.0,1.0,Balance Sheet
"Other Equity, Total",,,,,,,-231.0,-226.0,-229.0,-234.0,Balance Sheet
Total Equity,,,,,,,678.0,694.0,702.0,718.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1671.0,1786.0,1864.0,1922.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,83.0,83.0,84.0,84.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,24.0,24.0,24.0,24.0,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,686.0,742.0,848.0,904.0,Income Statement
"Cost of Revenue, Total",,,,,,,534.0,600.0,677.0,715.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,105.0,107.0,120.0,120.0,Income Statement
Restructuring Charge,,,,,,,1.0,,,,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Impair-Assets Held for Sale,,,,,,,45.0,6.0,20.0,24.0,Income Statement
Unusual Expense (Income),,,,,,,46.0,6.0,20.0,24.0,Income Statement
Total Operating Expense,,,,,,,685.0,713.0,817.0,859.0,Income Statement
Total Operating Income,,,,,,,1.0,29.0,31.0,45.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-5.0,-6.0,-5.0,-6.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,1.0,,-6.0,-5.0,Income Statement
"Other, Net",,,,,,,1.0,,-6.0,-5.0,Income Statement
Income Before Tax,,,,,,,-3.0,23.0,20.0,34.0,Income Statement
Income Tax - Total,,,,,,,1.0,7.0,6.0,10.0,Income Statement
Income After Tax,,,,,,,-4.0,16.0,14.0,24.0,Income Statement
Net Inc Before Extra Items,,,,,,,-4.0,16.0,14.0,24.0,Income Statement
Total Net Income,,,,,,,-4.0,16.0,14.0,24.0,Income Statement
Total Adjust to Net Income,,,,,,,-6.0,-6.0,-6.0,-6.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-10.0,10.0,8.0,18.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-10.0,10.0,8.0,18.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,83.0,83.0,84.0,84.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.12,0.12,0.1,0.22,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.12,0.12,0.1,0.22,Income Statement
Diluted Weighted Average Shares,,,,,,,83.0,84.0,85.0,85.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.12,0.12,0.09,0.21,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.12,0.12,0.09,0.21,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,5.0,6.0,5.0,6.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,5.0,5.0,4.0,5.0,Income Statement
Total Special Items,,,,,,,46.0,6.0,20.0,24.0,Income Statement
Normalzd Income Before Tax,,,,,,,43.0,29.0,40.0,58.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,16.0,2.0,6.0,7.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,17.0,9.0,12.0,17.0,Income Statement
Normalized Income After Tax,,,,,,,26.0,20.0,28.0,41.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,20.0,14.0,22.0,35.0,Income Statement
Basic Normalized EPS,,,,,,,0.24,0.17,0.26,0.42,Income Statement
Diluted Normalized EPS,,,,,,,0.24,0.17,0.26,0.41,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,-14000.0,16000.0,30000.0,54000.0,Cash Flow
Depreciation/Depletion,,,,,,,19000.0,5000.0,9000.0,14000.0,Cash Flow
Amortization,,,,,,,24000.0,5000.0,11000.0,15000.0,Cash Flow
Deferred Taxes,,,,,,,-15000.0,1000.0,1000.0,-1000.0,Cash Flow
Unusual Items,,,,,,,0.0,,,,Cash Flow
Other Non-Cash Items,,,,,,,90000.0,9000.0,40000.0,72000.0,Cash Flow
Non-Cash Items,,,,,,,90000.0,9000.0,40000.0,72000.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,15000.0,1000.0,25000.0,25000.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,21000.0,5000.0,10000.0,16000.0,Cash Flow
Accounts Receivable,,,,,,,-61000.0,-74000.0,-116000.0,-159000.0,Cash Flow
Inventories,,,,,,,-27000.0,-52000.0,-136000.0,-197000.0,Cash Flow
Other Assets,,,,,,,-2000.0,-9000.0,-18000.0,-11000.0,Cash Flow
Accounts Payable,,,,,,,60000.0,78000.0,116000.0,165000.0,Cash Flow
Accrued Expenses,,,,,,,-18000.0,8000.0,0.0,18000.0,Cash Flow
Changes in Working Capital,,,,,,,-48000.0,-49000.0,-154000.0,-184000.0,Cash Flow
Total Cash from Operations,,,,,,,56000.0,-13000.0,-63000.0,-30000.0,Cash Flow
Capital Expenditures,,,,,,,-10000.0,-2000.0,-5000.0,-8000.0,Cash Flow
Sale of Fixed Assets,,,,,,,3000.0,,,,Cash Flow
Other Investing Cash Flow,,,,,,,0.0,0.0,-2000.0,-2000.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,3000.0,0.0,-2000.0,-2000.0,Cash Flow
Total Cash from Investing,,,,,,,-7000.0,-2000.0,-7000.0,-10000.0,Cash Flow
Financing Cash Flow Items,,,,,,,-3000.0,,,0.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-24000.0,-6000.0,-12000.0,-18000.0,Cash Flow
