,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,81.37,107.79,123.6,129.76,134.22,114.0,,,,,
low,70.06,72.51,76.31,71.64,91.77,52.08,,,,,
change,-0.0859,0.0765,0.3904,0.16760000000000003,-0.1158,-0.4897,,,,,
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,240.0,257.0,327.0,606.0,Balance Sheet
Short Term Investments,,,,,,,602.0,563.0,481.0,370.0,Balance Sheet
Cash and Short Term Invs,,,,,,,842.0,820.0,808.0,976.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,81.0,112.0,86.0,144.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-1.0,0.0,0.0,Balance Sheet
"Total Receivables, Net",,,,,,,167.0,196.0,190.0,215.0,Balance Sheet
Prepaid Expenses,,,,,,,24.0,21.0,22.0,24.0,Balance Sheet
Restricted Cash - Current,,,,,,,14.0,,,,Balance Sheet
Other Current Assets,,,,,,,34.0,40.0,36.0,37.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,48.0,40.0,36.0,37.0,Balance Sheet
Total Current Assets,,,,,,,1081.0,1078.0,1056.0,1253.0,Balance Sheet
Buildings,,,,,,,60.0,60.0,59.0,59.0,Balance Sheet
Machinery/Equipment,,,,,,,65.0,59.0,63.0,67.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,106.0,103.0,101.0,102.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,232.0,222.0,222.0,227.0,Balance Sheet
Accumulated Depreciation,,,,,,,-54.0,-48.0,-53.0,-56.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,177.0,173.0,170.0,171.0,Balance Sheet
"Goodwill, Net",,,,,,,372.0,372.0,372.0,372.0,Balance Sheet
Intangibles - Gross,,,,,,,156.0,83.0,83.0,65.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-125.0,-55.0,-58.0,-43.0,Balance Sheet
Intangibles - Net,,,,,,,32.0,28.0,24.0,21.0,Balance Sheet
Long Term Investments,,,,,,,301.0,308.0,295.0,206.0,Balance Sheet
