,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,39.75,35.6,30.85,31.93,47.84,34.27,,,,,
low,32.25,22.0,14.2,10.39,26.33,12.29,,,,,
change,-0.0383,-0.17870000000000003,-0.37570000000000003,0.5414,0.11019999999999999,-0.5705,,,,,
Date,,,,,,,2022-01-01 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,34.0,41.0,43.0,60.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,147.0,,,,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-2.0,,,,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,145.0,164.0,149.0,176.0,Balance Sheet
Other Receivables,,,,,,,4.0,1.0,15.0,12.0,Balance Sheet
"Total Receivables, Net",,,,,,,150.0,165.0,164.0,188.0,Balance Sheet
Invent. - Finished Goods,,,,,,,370.0,394.0,448.0,452.0,Balance Sheet
Invent. - Work In Progress,,,,,,,145.0,113.0,78.0,204.0,Balance Sheet
Invent. - Raw Materials,,,,,,,95.0,105.0,141.0,149.0,Balance Sheet
Total Inventory,,,,,,,610.0,613.0,668.0,805.0,Balance Sheet
Prepaid Expenses,,,,,,,38.0,40.0,42.0,42.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,3.0,0.0,0.0,54.0,Balance Sheet
Total Current Assets,,,,,,,834.0,860.0,917.0,1149.0,Balance Sheet
Buildings,,,,,,,150.0,,,,Balance Sheet
Land/Improvements,,,,,,,25.0,,,,Balance Sheet
Machinery/Equipment,,,,,,,411.0,,,,Balance Sheet
Construction in Progress,,,,,,,32.0,,,,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,154.0,681.0,698.0,702.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,771.0,681.0,698.0,702.0,Balance Sheet
Accumulated Depreciation,,,,,,,-364.0,-347.0,-361.0,-376.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,407.0,398.0,413.0,399.0,Balance Sheet
"Goodwill, Net",,,,,,,645.0,645.0,649.0,619.0,Balance Sheet
Intangibles - Gross,,,,,,,2099.0,2099.0,2103.0,1977.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-172.0,-177.0,-182.0,-184.0,Balance Sheet
Intangibles - Net,,,,,,,1927.0,1922.0,1921.0,1793.0,Balance Sheet
Other Long Term Assets,,,,,,,7.0,7.0,7.0,14.0,Balance Sheet
Total Assets,,,,,,,3829.0,3839.0,3917.0,3984.0,Balance Sheet
Accounts Payable,,,,,,,130.0,152.0,164.0,228.0,Balance Sheet
Accrued Expenses,,,,,,,79.0,61.0,81.0,88.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,,,1.0,1.0,Balance Sheet
