,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,37.54,37.32,37.89,37.74,45.36,44.75,,,,,
low,33.52,29.28,31.29,23.51,30.79,31.18,,,,,
change,-0.0681,-0.0626,0.1843,-0.1661,0.33740000000000003,-0.14400000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,91.0,90.0,111.0,111.0,Balance Sheet
Interest-Earning Deposits,,,,,,,111.0,72.0,13.0,3.0,Balance Sheet
Fed. Fund/Resale,,,,,,,,25.0,48.0,81.0,Balance Sheet
FHLB Stock,,,,,,,14.0,4.0,14.0,13.0,Balance Sheet
Securities Held,,,,,,,91.0,474.0,988.0,1056.0,Balance Sheet
Securities for Sale,,,,,,,2764.0,2066.0,1829.0,1520.0,Balance Sheet
Total Invest. Securities,,,,,,,2855.0,2540.0,2817.0,2576.0,Balance Sheet
Loans Held for Sale,,,,,,,2.0,2.0,1.0,0.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,2982.0,2642.0,2893.0,2674.0,Balance Sheet
Total Gross Loans,,,,,,,3645.0,3801.0,3963.0,4063.0,Balance Sheet
Loan Loss Allowances,,,,,,,-35.0,-36.0,-35.0,-37.0,Balance Sheet
Net Loans,,,,,,,3610.0,3765.0,3928.0,4027.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,158.0,158.0,157.0,158.0,Balance Sheet
"Goodwill, Net",,,,,,,201.0,201.0,201.0,201.0,Balance Sheet
Intangibles - Net,,,,,,,7.0,6.0,6.0,5.0,Balance Sheet
Long Term Investments,,,,,,,12.0,11.0,11.0,11.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,,19.0,34.0,46.0,Balance Sheet
Interest Receivable,,,,,,,39.0,28.0,42.0,33.0,Balance Sheet
Other Assets,,,,,,,160.0,197.0,223.0,188.0,Balance Sheet
"Other Assets, Total",,,,,,,199.0,225.0,265.0,221.0,Balance Sheet
Total Assets,,,,,,,7260.0,7119.0,7606.0,7454.0,Balance Sheet
Accrued Expenses,,,,,,,17.0,16.0,16.0,17.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,1645.0,1630.0,1735.0,1760.0,Balance Sheet
Interest Bearing Deposits,,,,,,,4078.0,4440.0,4513.0,4421.0,Balance Sheet
Total Deposits,,,,,,,5722.0,6070.0,6248.0,6181.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,344.0,4.0,154.0,244.0,Balance Sheet
Total ST Borrowings,,,,,,,23.0,30.0,58.0,75.0,Balance Sheet
Total Long Term Debt,,,,,,,159.0,159.0,159.0,159.0,Balance Sheet
Total Debt,,,,,,,182.0,189.0,217.0,234.0,Balance Sheet
Deferred Income Tax,,,,,,,18.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,65.0,55.0,239.0,70.0,Balance Sheet
