,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,124.92,161.21,171.78,165.27,369.0,346.35,,,,,
low,118.4,111.57,122.5,76.91,149.74,221.39,,,,,
change,0.026600000000000002,0.0373,0.22399999999999998,0.037000000000000005,1.0909,0.024,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,756.0,456.0,360.0,529.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1372.0,1334.0,1181.0,1055.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-7.0,-8.0,-10.0,-8.0,Balance Sheet
"Total Receivables, Net",,,,,,,1385.0,1348.0,1199.0,1071.0,Balance Sheet
Prepaid Expenses,,,,,,,98.0,109.0,110.0,112.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,381.0,360.0,312.0,269.0,Balance Sheet
Total Current Assets,,,,,,,2620.0,2274.0,1981.0,1980.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,822.0,772.0,732.0,717.0,Balance Sheet
"Goodwill, Net",,,,,,,2951.0,2949.0,2943.0,2936.0,Balance Sheet
Intangibles - Gross,,,,,,,1168.0,1160.0,1136.0,1107.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-454.0,-476.0,-491.0,-503.0,Balance Sheet
Intangibles - Net,,,,,,,714.0,685.0,645.0,604.0,Balance Sheet
Other Long Term Assets,,,,,,,309.0,306.0,289.0,289.0,Balance Sheet
Total Assets,,,,,,,7416.0,6985.0,6591.0,6526.0,Balance Sheet
Payable/Accrued,,,,,,,1045.0,741.0,684.0,752.0,Balance Sheet
Accrued Expenses,,,,,,,90.0,91.0,91.0,97.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,6.0,6.0,7.0,7.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,2238.0,2422.0,2396.0,2230.0,Balance Sheet
Total Current Liabilities,,,,,,,3379.0,3260.0,3178.0,3086.0,Balance Sheet
Total Long Term Debt,,,,,,,2457.0,2456.0,2456.0,2455.0,Balance Sheet
Total Debt,,,,,,,2463.0,2463.0,2462.0,2462.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1210.0,1151.0,1100.0,1050.0,Balance Sheet
Total Liabilities,,,,,,,7045.0,6867.0,6733.0,6591.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2075.0,2108.0,2137.0,2162.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,3049.0,3222.0,3426.0,3600.0,Balance Sheet
Treasury Stock - Common,,,,,,,-4672.0,-5128.0,-5602.0,-5696.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-18.0,-25.0,-51.0,-81.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-7.0,-7.0,-7.0,-7.0,Balance Sheet
Other Comprehensive Income,,,,,,,-56.0,-51.0,-47.0,-43.0,Balance Sheet
"Other Equity, Total",,,,,,,-81.0,-83.0,-105.0,-131.0,Balance Sheet
Total Equity,,,,,,,371.0,118.0,-143.0,-65.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,7416.0,6985.0,6591.0,6526.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,82.0,81.0,79.0,79.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,81.0,82.0,84.0,84.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1306.0,1263.0,1377.0,1332.0,Income Statement
"Cost of Revenue, Total",,,,,,,400.0,377.0,425.0,417.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,657.0,573.0,577.0,598.0,Income Statement
Labor & Related Expense,,,,,,,11.0,21.0,17.0,13.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,667.0,594.0,593.0,611.0,Income Statement
Depreciation,,,,,,,26.0,23.0,23.0,23.0,Income Statement
Amortiz of Intangibles,,,,,,,26.0,25.0,25.0,24.0,Income Statement
Depreciation/Amortization,,,,,,,52.0,48.0,48.0,47.0,Income Statement
Impair-Assets Held for Use,,,,,,,,24.0,12.0,2.0,Income Statement
Other Unusual Expnse (In),,,,,,,2.0,2.0,2.0,1.0,Income Statement
Unusual Expense (Income),,,,,,,2.0,26.0,14.0,3.0,Income Statement
Total Operating Expense,,,,,,,1121.0,1045.0,1079.0,1078.0,Income Statement
Total Operating Income,,,,,,,185.0,217.0,297.0,253.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-31.0,-31.0,-30.0,-30.0,Income Statement
"Other, Net",,,,,,,15.0,-1.0,-2.0,-2.0,Income Statement
Income Before Tax,,,,,,,177.0,215.0,276.0,232.0,Income Statement
Income Tax - Total,,,,,,,-32.0,43.0,71.0,59.0,Income Statement
Income After Tax,,,,,,,209.0,173.0,205.0,174.0,Income Statement
Net Inc Before Extra Items,,,,,,,209.0,173.0,205.0,174.0,Income Statement
Total Net Income,,,,,,,209.0,173.0,205.0,174.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,209.0,173.0,205.0,174.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,209.0,173.0,205.0,174.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,82.0,82.0,80.0,79.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,2.54,2.1,2.55,2.19,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,2.54,2.1,2.55,2.19,Income Statement
Diluted Weighted Average Shares,,,,,,,84.0,83.0,81.0,80.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,2.49,2.08,2.53,2.17,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,2.49,2.08,2.53,2.17,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
