,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,65.77,75.02,64.8,47.33,36.26,54.59,,,,,
low,54.0,44.56,35.75,12.4,20.93,23.83,,,,,
change,0.1398,-0.2644,-0.0369,-0.495,0.0167,1.1069,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,234.0,202.0,189.0,232.0,Balance Sheet
Short Term Investments,,,,,,,207.0,148.0,144.0,117.0,Balance Sheet
Cash and Short Term Invs,,,,,,,441.0,351.0,333.0,349.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,284.0,332.0,401.0,462.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-2.0,-2.0,-3.0,-3.0,Balance Sheet
"Total Receivables, Net",,,,,,,282.0,330.0,398.0,459.0,Balance Sheet
Total Inventory,,,,,,,87.0,84.0,86.0,88.0,Balance Sheet
Prepaid Expenses,,,,,,,63.0,71.0,70.0,66.0,Balance Sheet
Restricted Cash - Current,,,,,,,18.0,26.0,33.0,36.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,63.0,57.0,26.0,4.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,81.0,84.0,59.0,41.0,Balance Sheet
Total Current Assets,,,,,,,955.0,918.0,946.0,1003.0,Balance Sheet
Machinery/Equipment,,,,,,,6257.0,6284.0,6328.0,6370.0,Balance Sheet
Construction in Progress,,,,,,,53.0,63.0,55.0,70.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,1080.0,1067.0,1076.0,1077.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,7390.0,7414.0,7458.0,7517.0,Balance Sheet
Accumulated Depreciation,,,,,,,-4277.0,-4346.0,-4431.0,-4517.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,3114.0,3068.0,3028.0,3000.0,Balance Sheet
"Goodwill, Net",,,,,,,46.0,46.0,46.0,46.0,Balance Sheet
Intangibles - Gross,,,,,,,100.0,100.0,101.0,101.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-28.0,-30.0,-32.0,-34.0,Balance Sheet
Intangibles - Net,,,,,,,72.0,70.0,69.0,67.0,Balance Sheet
Long Term Investments,,,,,,,194.0,219.0,214.0,219.0,Balance Sheet
Other Long Term Assets,,,,,,,12.0,12.0,20.0,20.0,Balance Sheet
Total Assets,,,,,,,4392.0,4334.0,4323.0,4356.0,Balance Sheet
Accounts Payable,,,,,,,109.0,105.0,120.0,127.0,Balance Sheet
Accrued Expenses,,,,,,,263.0,246.0,255.0,241.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,27.0,27.0,27.0,27.0,Balance Sheet
Total Current Liabilities,,,,,,,399.0,378.0,401.0,395.0,Balance Sheet
Total Long Term Debt,,,,,,,542.0,542.0,542.0,543.0,Balance Sheet
Total Debt,,,,,,,542.0,542.0,542.0,543.0,Balance Sheet
Deferred Income Tax,,,,,,,546.0,552.0,528.0,538.0,Balance Sheet
Other LT Liabilities,,,,,,,127.0,126.0,117.0,113.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
"Other Liabilities, Total",,,,,,,129.0,128.0,119.0,115.0,Balance Sheet
Total Liabilities,,,,,,,1616.0,1600.0,1590.0,1590.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,11.0,11.0,11.0,11.0,Balance Sheet
