,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,65.93,72.99,50.81,67.32,203.14,175.0,,,,,
low,58.18,24.16,25.05,11.81,61.19,83.43,,,,,
change,0.0571,-0.5875,0.9537000000000001,0.34049999999999997,1.331,-0.1564,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,35.0,23.0,52.0,57.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,402.0,411.0,471.0,535.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-14.0,-12.0,-14.0,-16.0,Balance Sheet
"Total Receivables, Net",,,,,,,388.0,399.0,458.0,519.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,47.0,53.0,57.0,59.0,Balance Sheet
Total Current Assets,,,,,,,470.0,475.0,567.0,635.0,Balance Sheet
Machinery/Equipment,,,,,,,4255.0,4463.0,4879.0,5169.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,414.0,443.0,517.0,530.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,4669.0,4906.0,5397.0,5699.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1590.0,-1671.0,-1764.0,-1858.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,3387.0,3544.0,3969.0,4207.0,Balance Sheet
"Goodwill, Gross",,,,,,,,947.0,999.0,1046.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,,-675.0,-673.0,-667.0,Balance Sheet
"Goodwill, Net",,,,,,,232.0,273.0,326.0,379.0,Balance Sheet
Intangibles - Gross,,,,,,,434.0,450.0,474.0,492.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-46.0,-51.0,-59.0,-68.0,Balance Sheet
Intangibles - Net,,,,,,,389.0,399.0,416.0,425.0,Balance Sheet
Other Long Term Assets,,,,,,,13.0,28.0,33.0,39.0,Balance Sheet
Total Assets,,,,,,,4490.0,4718.0,5310.0,5684.0,Balance Sheet
Accounts Payable,,,,,,,281.0,239.0,287.0,327.0,Balance Sheet
Accrued Expenses,,,,,,,234.0,209.0,227.0,242.0,Balance Sheet
