,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,41.16,58.5,41.34,31.38,32.64,19.68,,,,,
low,34.74,28.8,23.88,8.94,11.74,8.83,,,,,
change,0.0726,-0.22210000000000002,0.015700000000000002,-0.4761,-0.1549,0.2022,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,235.0,214.0,175.0,154.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,329.0,328.0,382.0,435.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-9.0,-10.0,-11.0,-13.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,319.0,319.0,370.0,421.0,Balance Sheet
Other Receivables,,,,,,,32.0,34.0,36.0,34.0,Balance Sheet
"Total Receivables, Net",,,,,,,351.0,353.0,406.0,456.0,Balance Sheet
Invent. - Finished Goods,,,,,,,35.0,33.0,34.0,28.0,Balance Sheet
Invent. - Work In Progress,,,,,,,14.0,16.0,20.0,9.0,Balance Sheet
Invent. - Raw Materials,,,,,,,76.0,84.0,89.0,98.0,Balance Sheet
Total Inventory,,,,,,,125.0,134.0,143.0,136.0,Balance Sheet
Restricted Cash - Current,,,,,,,4.0,4.0,4.0,3.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,6.0,0.0,0.0,0.0,Balance Sheet
Other Current Assets,,,,,,,53.0,56.0,52.0,52.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,64.0,60.0,56.0,56.0,Balance Sheet
Total Current Assets,,,,,,,776.0,761.0,781.0,801.0,Balance Sheet
Buildings,,,,,,,105.0,103.0,104.0,101.0,Balance Sheet
Land/Improvements,,,,,,,25.0,25.0,25.0,25.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,785.0,795.0,814.0,825.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,914.0,923.0,943.0,952.0,Balance Sheet
Accumulated Depreciation,,,,,,,-352.0,-377.0,-403.0,-427.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,562.0,546.0,540.0,524.0,Balance Sheet
"Goodwill, Net",,,,,,,180.0,180.0,180.0,221.0,Balance Sheet
Intangibles - Gross,,,,,,,448.0,459.0,459.0,459.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-194.0,-204.0,-213.0,-222.0,Balance Sheet
Intangibles - Net,,,,,,,253.0,255.0,245.0,236.0,Balance Sheet
Long Term Investments,,,,,,,58.0,62.0,61.0,65.0,Balance Sheet
Other Long Term Assets,,,,,,,26.0,18.0,17.0,7.0,Balance Sheet
Total Assets,,,,,,,1855.0,1822.0,1824.0,1854.0,Balance Sheet
Accounts Payable,,,,,,,85.0,91.0,93.0,77.0,Balance Sheet
Accrued Expenses,,,,,,,148.0,131.0,156.0,181.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Customer Advances,,,,,,,16.0,10.0,13.0,21.0,Balance Sheet
Income Taxes Payable,,,,,,,23.0,23.0,26.0,41.0,Balance Sheet
Other Current Liabilities,,,,,,,59.0,53.0,49.0,61.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,97.0,87.0,88.0,123.0,Balance Sheet
Total Current Liabilities,,,,,,,331.0,309.0,337.0,382.0,Balance Sheet
Total Long Term Debt,,,,,,,16.0,15.0,14.0,13.0,Balance Sheet
Total Debt,,,,,,,17.0,17.0,15.0,14.0,Balance Sheet
Deferred Income Tax,,,,,,,32.0,29.0,30.0,29.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,29.0,27.0,23.0,20.0,Balance Sheet
Other LT Liabilities,,,,,,,149.0,150.0,144.0,148.0,Balance Sheet
"Other Liabilities, Total",,,,,,,178.0,177.0,167.0,168.0,Balance Sheet
Total Liabilities,,,,,,,557.0,531.0,549.0,592.0,Balance Sheet
Common Stock,,,,,,,8.0,8.0,8.0,8.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1828.0,1834.0,1838.0,1844.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-536.0,-547.0,-551.0,-569.0,Balance Sheet
Treasury Stock - Common,,,,,,,-23.0,-24.0,-40.0,-41.0,Balance Sheet
"Other Equity, Total",,,,,,,20.0,20.0,20.0,20.0,Balance Sheet
Total Equity,,,,,,,1298.0,1291.0,1275.0,1262.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1855.0,1822.0,1824.0,1854.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,109.0,109.0,109.0,109.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,1.0,1.0,2.0,2.0,Balance Sheet
