,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,49.95,98.15,177.99,405.46,449.0,194.4,,,,,
low,43.85,46.35,77.4,134.85,172.17,28.0,,,,,
change,-0.0271,0.6893000000000001,1.1084,1.2292,-0.5107,-0.812,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash,,,,,,,91.0,73.0,84.0,91.0,Balance Sheet
Cash & Equivalents,,,,,,,176.0,229.0,223.0,215.0,Balance Sheet
Cash and Short Term Invs,,,,,,,267.0,302.0,306.0,305.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,241.0,267.0,264.0,275.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-8.0,-9.0,-10.0,-9.0,Balance Sheet
"Total Receivables, Net",,,,,,,233.0,257.0,254.0,266.0,Balance Sheet
Total Inventory,,,,,,,6.0,6.0,5.0,1.0,Balance Sheet
Prepaid Expenses,,,,,,,26.0,30.0,28.0,27.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,119.0,126.0,146.0,175.0,Balance Sheet
Total Current Assets,,,,,,,651.0,721.0,739.0,775.0,Balance Sheet
Buildings,,,,,,,14.0,14.0,14.0,14.0,Balance Sheet
Machinery/Equipment,,,,,,,338.0,359.0,380.0,400.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,56.0,53.0,49.0,46.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,407.0,427.0,443.0,459.0,Balance Sheet
Accumulated Depreciation,,,,,,,-193.0,-209.0,-224.0,-240.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,214.0,218.0,219.0,219.0,Balance Sheet
"Goodwill, Net",,,,,,,55.0,55.0,54.0,53.0,Balance Sheet
Intangibles - Gross,,,,,,,836.0,836.0,835.0,835.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-120.0,-163.0,-207.0,-250.0,Balance Sheet
Intangibles - Net,,,,,,,717.0,672.0,629.0,585.0,Balance Sheet
Long Term Investments,,,,,,,210.0,164.0,113.0,32.0,Balance Sheet
