,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,71.52,87.0,91.98,85.7,83.98,64.36,,,,,
low,66.45,50.85,64.91,53.81,51.39,40.65,,,,,
change,-0.0282,-0.038700000000000005,0.185,-0.0134,-0.23760000000000003,-0.0802,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash,,,,,,,148.0,297.0,349.0,249.0,Balance Sheet
"Total Receivables, Net",,,,,,,207.0,203.0,207.0,229.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,158.0,154.0,156.0,154.0,Balance Sheet
"Goodwill, Net",,,,,,,1312.0,1312.0,1312.0,1299.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,282.0,252.0,246.0,243.0,Balance Sheet
LT Investments - Other,,,,,,,10012.0,9622.0,8874.0,8299.0,Balance Sheet
Long Term Investments,,,,,,,10293.0,9875.0,9120.0,8542.0,Balance Sheet
Insurance Receivables,,,,,,,1419.0,1405.0,1375.0,1346.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,173.0,183.0,258.0,347.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,,,,173.0,Balance Sheet
Def. Policy Acq. Costs,,,,,,,678.0,680.0,681.0,635.0,Balance Sheet
"Other Assets, Total",,,,,,,528.0,506.0,496.0,486.0,Balance Sheet
Total Assets,,,,,,,14917.0,14615.0,13953.0,13458.0,Balance Sheet
Accrued Expenses,,,,,,,844.0,904.0,832.0,795.0,Balance Sheet
Policy Liabilities,,,,,,,8716.0,8862.0,8885.0,8754.0,Balance Sheet
Unearned Prem. Or Rev.,,,,,,,1899.0,1891.0,1854.0,1795.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Long Term Debt,,,,,,,1122.0,1385.0,1386.0,1386.0,Balance Sheet
Total Debt,,,,,,,1122.0,1385.0,1386.0,1386.0,Balance Sheet
Deferred Income Tax,,,,,,,227.0,70.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,,,,85.0,Balance Sheet
Total Liabilities,,,,,,,10909.0,11220.0,11103.0,11020.0,Balance Sheet
Common Stock,,,,,,,6.0,6.0,6.0,6.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1791.0,1803.0,1813.0,1822.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1763.0,1647.0,1552.0,1456.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,502.0,-13.0,-471.0,-797.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-52.0,-52.0,-52.0,-52.0,Balance Sheet
Other Comprehensive Income,,,,,,,-2.0,3.0,3.0,3.0,Balance Sheet
"Other Equity, Total",,,,,,,-54.0,-49.0,-49.0,-50.0,Balance Sheet
Total Equity,,,,,,,4008.0,3395.0,2850.0,2438.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,14917.0,14615.0,13953.0,13458.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,64.0,64.0,64.0,64.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Net Premiums Earned,,,,,,,1359.0,1339.0,1354.0,1307.0,Income Statement
Other Insurance Revenue,,,,,,,-16.0,2.0,1.0,4.0,Income Statement
Total Premiums Earned,,,,,,,1343.0,1341.0,1355.0,1311.0,Income Statement
Net Investment Income,,,,,,,94.0,83.0,114.0,98.0,Income Statement
Realized Gains (Losses),,,,,,,22.0,2.0,11.0,-12.0,Income Statement
Total Revenue,,,,,,,1459.0,1426.0,1479.0,1397.0,Income Statement
"Losses, Benies & Adjusts",,,,,,,1276.0,1153.0,1170.0,1102.0,Income Statement
Underwriting & Commissions,,,,,,,309.0,304.0,308.0,301.0,Income Statement
"Losses,Benies& Adjmts,Total",,,,,,,1585.0,1457.0,1478.0,1404.0,Income Statement
Impair-Assets Held for Sale,,,,,,,3.0,9.0,5.0,8.0,Income Statement
Other Unusual Expnse (In),,,,,,,9.0,8.0,10.0,13.0,Income Statement
Unusual Expense (Income),,,,,,,12.0,17.0,15.0,21.0,Income Statement
Total Operating Expense,,,,,,,1598.0,1475.0,1493.0,1425.0,Income Statement
Total Operating Income,,,,,,,-139.0,-49.0,-14.0,-28.0,Income Statement
