,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,87.89,105.2,100.34,75.11,53.63,53.31,,,,,
low,81.58,64.48,69.97,13.69,32.93,21.14,,,,,
change,0.04820000000000001,-0.17550000000000002,0.0233,-0.4668,0.0978,-0.4385,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-29 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,1479.0,1152.0,770.0,671.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,412.0,538.0,565.0,499.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-9.0,-10.0,-11.0,-11.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,847.0,977.0,1037.0,1035.0,Balance Sheet
Other Receivables,,,,,,,58.0,52.0,27.0,39.0,Balance Sheet
"Total Receivables, Net",,,,,,,905.0,1029.0,1064.0,1074.0,Balance Sheet
Invent. - Finished Goods,,,,,,,57.0,59.0,61.0,65.0,Balance Sheet
Invent. - Work In Progress,,,,,,,999.0,993.0,937.0,974.0,Balance Sheet
Invent. - Raw Materials,,,,,,,301.0,311.0,323.0,330.0,Balance Sheet
Inventories - Other,,,,,,,25.0,25.0,25.0,24.0,Balance Sheet
Total Inventory,,,,,,,1383.0,1388.0,1346.0,1392.0,Balance Sheet
Restricted Cash - Current,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Other Current Assets,,,,,,,40.0,41.0,31.0,33.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,40.0,41.0,32.0,34.0,Balance Sheet
Total Current Assets,,,,,,,3806.0,3610.0,3212.0,3170.0,Balance Sheet
Buildings,,,,,,,1242.0,1241.0,1243.0,1244.0,Balance Sheet
Land/Improvements,,,,,,,31.0,30.0,30.0,29.0,Balance Sheet
Machinery/Equipment,,,,,,,3651.0,3694.0,3710.0,3713.0,Balance Sheet
Construction in Progress,,,,,,,117.0,93.0,78.0,96.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,85.0,84.0,82.0,87.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,5126.0,5142.0,5144.0,5168.0,Balance Sheet
Accumulated Depreciation,,,,,,,-2655.0,-2730.0,-2800.0,-2866.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2471.0,2412.0,2343.0,2302.0,Balance Sheet
"Goodwill, Net",,,,,,,624.0,624.0,623.0,623.0,Balance Sheet
Intangibles - Gross,,,,,,,234.0,232.0,232.0,232.0,Balance Sheet
